1.354125313941344569e-03 1.776951761401902169e-03 6.148539787639380541e-03 8.786011307372564721e-03 2.212607392912548793e-02 1.515740380961869416e-01 1.369912304193569852e-01 1.229990887035152802e-01 1.135975934349675032e-01 1.096179309082607467e-01
2.900000000000000000e+02 2.950000000000000000e+02 3.050000000000000000e+02 3.070000000000000000e+02 3.080000000000000000e+02 2.900000000000000000e+02 2.950000000000000000e+02 3.050000000000000000e+02 3.070000000000000000e+02 3.080000000000000000e+02
