# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 25400
  1 0.01 0.00671429 5.37143e-06
  2 0.03 0.0533878 4.27102e-05
  3 0.05 0.145959 0.000116767
  4 0.07 0.292367 0.000233894
  5 0.09 0.524204 0.000419363
  6 0.11 0.847592 0.000678073
  7 0.13 1.55551 0.00124441
  8 0.15 4.4408 0.00355264
  9 0.17 15.9118 0.0127295
  10 0.19 55.9084 0.0447267
  11 0.21 168.296 0.134637
  12 0.23 373.859 0.299087
  13 0.25 617.738 0.49419
  14 0.27 815.826 0.652661
  15 0.29 919.286 0.735428
  16 0.31 926.036 0.740828
  17 0.33 936.128 0.748902
  18 0.35 966.664 0.773331
  19 0.37 992.43 0.793944
  20 0.39 1022.96 0.818368
  21 0.41 1067.27 0.853816
  22 0.43 1041.96 0.833569
  23 0.45 987.991 0.790393
  24 0.47 954.846 0.763877
  25 0.49 929.989 0.743991
  26 0.51 905.09 0.724072
  27 0.53 920.115 0.736092
  28 0.55 978.974 0.783179
  29 0.57 1031.07 0.824853
  30 0.59 1047.52 0.838018
  31 0.61 1066.45 0.853159
  32 0.63 1082.3 0.865842
  33 0.65 1065.91 0.852727
  34 0.67 1019.06 0.815248
  35 0.69 959.093 0.767274
  36 0.71 875.961 0.700769
  37 0.73 714.839 0.571871
  38 0.75 497.483 0.397986
  39 0.77 274.265 0.219412
  40 0.79 115.968 0.0927741
  41 0.81 35.9181 0.0287345
  42 0.83 7.7931 0.00623448
  43 0.85 1.13008 0.000904065
  44 0.87 0.0886327 7.09061e-05
  45 0.89 0.00693878 5.55102e-06
  46 0.91 4.08163e-05 3.26531e-08
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0.000265306 2.12245e-07
99000000 50 25400.000000000004
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0.000938776 7.5102e-07
  4 0.07 0.00581633 4.65306e-06
  5 0.09 0.0445306 3.56245e-05
  6 0.11 0.132224 0.00010578
  7 0.13 0.652082 0.000521665
  8 0.15 4.19702 0.00335762
  9 0.17 20.113 0.0160904
  10 0.19 68.703 0.0549624
  11 0.21 180.378 0.144303
  12 0.23 387.271 0.309817
  13 0.25 635.147 0.508118
  14 0.27 800.496 0.640397
  15 0.29 891.625 0.7133
  16 0.31 947.332 0.757865
  17 0.33 982.399 0.785919
  18 0.35 998.264 0.798611
  19 0.37 983.625 0.7869
  20 0.39 959.784 0.767828
  21 0.41 928.152 0.742522
  22 0.43 909.452 0.727562
  23 0.45 925.745 0.740596
  24 0.47 962.577 0.770062
  25 0.49 990.851 0.792681
  26 0.51 1000.51 0.800406
  27 0.53 1003.29 0.802629
  28 0.55 1025.47 0.820375
  29 0.57 1049.41 0.839529
  30 0.59 1064.05 0.851242
  31 0.61 1061.14 0.848914
  32 0.63 1041.95 0.833562
  33 0.65 1026.67 0.821333
  34 0.67 1008.46 0.806771
  35 0.69 962.336 0.769869
  36 0.71 855.666 0.684533
  37 0.73 675.108 0.540086
  38 0.75 483.207 0.386566
  39 0.77 299.722 0.239777
  40 0.79 154.8 0.12384
  41 0.81 70.6096 0.0564877
  42 0.83 27.1651 0.0217321
  43 0.85 8.94392 0.00715513
  44 0.87 3.03927 0.00243141
  45 0.89 1.09435 0.000875478
  46 0.91 0.349653 0.000279722
  47 0.93 0.0559388 4.4751e-05
  48 0.95 0.00114286 9.14286e-07
  49 0.97 0 0
  50 0.99 0 0
148500000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0.000244898 1.95918e-07
  6 0.11 0.00273469 2.18776e-06
  7 0.13 0.0402653 3.22122e-05
  8 0.15 0.423429 0.000338743
  9 0.17 3.61092 0.00288873
  10 0.19 20.0218 0.0160175
  11 0.21 84.5843 0.0676674
  12 0.23 252.68 0.202144
  13 0.25 516.942 0.413554
  14 0.27 772.082 0.617666
  15 0.29 926.418 0.741134
  16 0.31 970.336 0.776269
  17 0.33 980.477 0.784382
  18 0.35 983.125 0.7865
  19 0.37 993.721 0.794977
  20 0.39 1003.71 0.802965
  21 0.41 1012.79 0.810232
  22 0.43 1015.26 0.812205
  23 0.45 1031.05 0.824843
  24 0.47 1048.04 0.838435
  25 0.49 1049.27 0.839417
  26 0.51 1035.88 0.828702
  27 0.53 1043.65 0.834917
  28 0.55 1042.86 0.834291
  29 0.57 1038.3 0.830641
  30 0.59 1046.43 0.837145
  31 0.61 1050.04 0.840034
  32 0.63 1064.16 0.851325
  33 0.65 1076.66 0.861328
  34 0.67 1060.83 0.848666
  35 0.69 997.475 0.79798
  36 0.71 848.388 0.678711
  37 0.73 627.013 0.50161
  38 0.75 403.637 0.32291
  39 0.77 226.231 0.180985
  40 0.79 108.482 0.0867857
  41 0.81 42.7741 0.0342193
  42 0.83 15.1432 0.0121145
  43 0.85 5.42071 0.00433657
  44 0.87 1.65771 0.00132617
  45 0.89 0.327367 0.000261894
  46 0.91 0.0492653 3.94122e-05
  47 0.93 0.00508163 4.06531e-06
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
