# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
66500000 50 50
  1 0.01 0.606333 0.000485067
  2 0.03 0.621556 0.000497244
  3 0.05 0.632889 0.000506311
  4 0.07 0.640667 0.000512533
  5 0.09 0.625667 0.000500533
  6 0.11 0.633 0.0005064
  7 0.13 0.645 0.000516
  8 0.15 0.672889 0.000538311
  9 0.17 0.764444 0.000611556
  10 0.19 0.981444 0.000785156
  11 0.21 1.26922 0.00101538
  12 0.23 1.35844 0.00108676
  13 0.25 1.33789 0.00107031
  14 0.27 1.35967 0.00108773
  15 0.29 1.194 0.0009552
  16 0.31 1.16344 0.000930756
  17 0.33 1.27967 0.00102373
  18 0.35 1.11856 0.000894844
  19 0.37 1.164 0.0009312
  20 0.39 1.60156 0.00128124
  21 0.41 1.807 0.0014456
  22 0.43 1.52133 0.00121707
  23 0.45 0.923667 0.000738933
  24 0.47 0.623333 0.000498667
  25 0.49 0.590667 0.000472533
  26 0.51 0.785111 0.000628089
  27 0.53 1.05044 0.000840356
  28 0.55 1.30878 0.00104702
  29 0.57 1.32789 0.00106231
  30 0.59 1.45933 0.00116747
  31 0.61 1.73956 0.00139164
  32 0.63 1.76289 0.00141031
  33 0.65 1.64978 0.00131982
  34 0.67 1.63178 0.00130542
  35 0.69 1.336 0.0010688
  36 0.71 1.011 0.0008088
  37 0.73 0.945778 0.000756622
  38 0.75 1.03389 0.000827111
  39 0.77 0.996778 0.000797422
  40 0.79 0.968444 0.000774756
  41 0.81 0.730556 0.000584444
  42 0.83 0.574556 0.000459644
  43 0.85 0.544778 0.000435822
  44 0.87 0.549 0.0004392
  45 0.89 0.551778 0.000441422
  46 0.91 0.545889 0.000436711
  47 0.93 0.590333 0.000472267
  48 0.95 0.574778 0.000459822
  49 0.97 0.588444 0.000470756
  50 0.99 0.606111 0.000484889
76000000 50 49.99999999999998
  1 0.01 0.611222 0.000488978
  2 0.03 0.605778 0.000484622
  3 0.05 0.605778 0.000484622
  4 0.07 0.626778 0.000501422
  5 0.09 0.618222 0.000494578
  6 0.11 0.600222 0.000480178
  7 0.13 0.586333 0.000469067
  8 0.15 0.629444 0.000503556
  9 0.17 0.758667 0.000606933
  10 0.19 0.960111 0.000768089
  11 0.21 1.09333 0.000874667
  12 0.23 1.03178 0.000825422
  13 0.25 1.05356 0.000842844
  14 0.27 0.934111 0.000747289
  15 0.29 0.894556 0.000715644
  16 0.31 1.30289 0.00104231
  17 0.33 1.642 0.0013136
  18 0.35 1.73 0.001384
  19 0.37 1.46944 0.00117556
  20 0.39 1.25578 0.00100462
  21 0.41 1.27456 0.00101964
  22 0.43 1.57989 0.00126391
  23 0.45 1.24411 0.000995289
  24 0.47 0.765 0.000612
  25 0.49 0.688667 0.000550933
  26 0.51 1.09422 0.000875378
  27 0.53 1.20356 0.000962844
  28 0.55 0.891111 0.000712889
  29 0.57 0.952667 0.000762133
  30 0.59 1.43122 0.00114498
  31 0.61 1.581 0.0012648
  32 0.63 1.68522 0.00134818
  33 0.65 1.79433 0.00143547
  34 0.67 1.56756 0.00125404
  35 0.69 1.21989 0.000975911
  36 0.71 1.24056 0.000992444
  37 0.73 1.09667 0.000877333
  38 0.75 0.905111 0.000724089
  39 0.77 0.891889 0.000713511
  40 0.79 1.06844 0.000854756
  41 0.81 1.08911 0.000871289
  42 0.83 0.893333 0.000714667
  43 0.85 0.686333 0.000549067
  44 0.87 0.610667 0.000488533
  45 0.89 0.586667 0.000469333
  46 0.91 0.593333 0.000474667
  47 0.93 0.593667 0.000474933
  48 0.95 0.583889 0.000467111
  49 0.97 0.581889 0.000465511
  50 0.99 0.595444 0.000476356
85500000 50 49.99999999999999
  1 0.01 0.618556 0.000494844
  2 0.03 0.639889 0.000511911
  3 0.05 0.647444 0.000517956
  4 0.07 0.667222 0.000533778
  5 0.09 0.636333 0.000509067
  6 0.11 0.641111 0.000512889
  7 0.13 0.633111 0.000506489
  8 0.15 0.658111 0.000526489
  9 0.17 0.737 0.0005896
  10 0.19 0.798778 0.000639022
  11 0.21 0.833 0.0006664
  12 0.23 1.06311 0.000850489
  13 0.25 1.19867 0.000958933
  14 0.27 1.06322 0.000850578
  15 0.29 1.02567 0.000820533
  16 0.31 1.18622 0.000948978
  17 0.33 1.34956 0.00107964
  18 0.35 1.38089 0.00110471
  19 0.37 1.54389 0.00123511
  20 0.39 1.19733 0.000957867
  21 0.41 1.13944 0.000911556
  22 0.43 1.10667 0.000885333
  23 0.45 1.19533 0.000956267
  24 0.47 1.08644 0.000869156
  25 0.49 0.832778 0.000666222
  26 0.51 1.06756 0.000854044
