# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 50
  1 0.01 1.88451 0.00150761
  2 0.03 1.87771 0.00150217
  3 0.05 1.87886 0.00150309
  4 0.07 1.89808 0.00151847
  5 0.09 1.89355 0.00151484
  6 0.11 1.89906 0.00151925
  7 0.13 1.89712 0.0015177
  8 0.15 1.89208 0.00151367
  9 0.17 1.88061 0.00150449
  10 0.19 1.81502 0.00145202
  11 0.21 1.65612 0.0013249
  12 0.23 1.35822 0.00108658
  13 0.25 0.994041 0.000795233
  14 0.27 0.65998 0.000527984
  15 0.29 0.418776 0.00033502
  16 0.31 0.276592 0.000221273
  17 0.33 0.204959 0.000163967
  18 0.35 0.170898 0.000136718
  19 0.37 0.174449 0.000139559
  20 0.39 0.170776 0.00013662
  21 0.41 0.143408 0.000114727
  22 0.43 0.119918 9.59347e-05
  23 0.45 0.104878 8.3902e-05
  24 0.47 0.106061 8.4849e-05
  25 0.49 0.104469 8.35755e-05
  26 0.51 0.0964694 7.71755e-05
  27 0.53 0.0881429 7.05143e-05
  28 0.55 0.0975306 7.80245e-05
  29 0.57 0.114898 9.19184e-05
  30 0.59 0.138449 0.000110759
  31 0.61 0.150592 0.000120473
  32 0.63 0.137755 0.000110204
  33 0.65 0.137 0.0001096
  34 0.67 0.152163 0.000121731
  35 0.69 0.198082 0.000158465
  36 0.71 0.302224 0.00024178
  37 0.73 0.511184 0.000408947
  38 0.75 0.856 0.0006848
  39 0.77 1.28714 0.00102971
  40 0.79 1.60033 0.00128026
  41 0.81 1.76059 0.00140847
  42 0.83 1.82363 0.00145891
  43 0.85 1.84027 0.00147221
  44 0.87 1.85808 0.00148647
  45 0.89 1.87265 0.00149812
  46 0.91 1.89092 0.00151273
  47 0.93 1.90657 0.00152526
  48 0.95 1.90112 0.0015209
  49 0.97 1.90869 0.00152696
  50 0.99 1.88935 0.00151148
99000000 50 49.999999999999986
  1 0.01 1.83084 0.00146467
  2 0.03 1.83367 0.00146694
  3 0.05 1.83394 0.00146715
  4 0.07 1.83508 0.00146807
  5 0.09 1.83545 0.00146836
