# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
66500000 50 50.00000000000001
  1 0.01 1.89667 0.00151733
  2 0.03 1.871 0.0014968
  3 0.05 1.82633 0.00146107
  4 0.07 1.80478 0.00144382
  5 0.09 1.78389 0.00142711
  6 0.11 1.78244 0.00142596
  7 0.13 1.75378 0.00140302
  8 0.15 1.76933 0.00141547
  9 0.17 1.73222 0.00138578
  10 0.19 1.63756 0.00131004
  11 0.21 1.47933 0.00118347
  12 0.23 1.092 0.0008736
  13 0.25 0.700444 0.000560356
  14 0.27 0.463556 0.000370844
  15 0.29 0.365556 0.000292444
  16 0.31 0.328444 0.000262756
  17 0.33 0.291667 0.000233333
  18 0.35 0.239333 0.000191467
  19 0.37 0.212 0.0001696
  20 0.39 0.189 0.0001512
  21 0.41 0.199778 0.000159822
  22 0.43 0.194667 0.000155733
  23 0.45 0.205889 0.000164711
  24 0.47 0.187444 0.000149956
  25 0.49 0.136222 0.000108978
  26 0.51 0.103556 8.28444e-05
  27 0.53 0.104111 8.32889e-05
  28 0.55 0.0931111 7.44889e-05
  29 0.57 0.116667 9.33333e-05
  30 0.59 0.170778 0.000136622
  31 0.61 0.226111 0.000180889
  32 0.63 0.217778 0.000174222
  33 0.65 0.163889 0.000131111
  34 0.67 0.156889 0.000125511
  35 0.69 0.185333 0.000148267
  36 0.71 0.333222 0.000266578
  37 0.73 0.657 0.0005256
  38 0.75 1.08722 0.000869778
  39 0.77 1.46111 0.00116889
  40 0.79 1.74556 0.00139644
  41 0.81 1.85233 0.00148187
  42 0.83 1.87389 0.00149911
  43 0.85 1.88067 0.00150453
  44 0.87 1.911 0.0015288
  45 0.89 1.91156 0.00152924
  46 0.91 1.94111 0.00155289
  47 0.93 1.91322 0.00153058
  48 0.95 1.92844 0.00154276
  49 0.97 1.90611 0.00152489
  50 0.99 1.916 0.0015328
76000000 50 50.00000000000001
  1 0.01 1.89522 0.00151618
  2 0.03 1.89956 0.00151964
  3 0.05 1.87511 0.00150009
  4 0.07 1.811 0.0014488
  5 0.09 1.78844 0.00143076
  6 0.11 1.75478 0.00140382
  7 0.13 1.73733 0.00138987
  8 0.15 1.71422 0.00137138
  9 0.17 1.69311 0.00135449
  10 0.19 1.61967 0.00129573
  11 0.21 1.47456 0.00117964
  12 0.23 1.20333 0.000962667
  13 0.25 0.844111 0.000675289
  14 0.27 0.588222 0.000470578
  15 0.29 0.423111 0.000338489
  16 0.31 0.303111 0.000242489
  17 0.33 0.248333 0.000198667
  18 0.35 0.163333 0.000130667
  19 0.37 0.114222 9.13778e-05
  20 0.39 0.123889 9.91111e-05
  21 0.41 0.103778 8.30222e-05
  22 0.43 0.0971111 7.76889e-05
  23 0.45 0.145556 0.000116444
  24 0.47 0.151778 0.000121422
  25 0.49 0.100667 8.05333e-05
  26 0.51 0.0725556 5.80444e-05
  27 0.53 0.0712222 5.69778e-05
  28 0.55 0.083 6.64e-05
  29 0.57 0.09 7.2e-05
  30 0.59 0.0665556 5.32444e-05
  31 0.61 0.0735556 5.88444e-05
  32 0.63 0.0746667 5.97333e-05
  33 0.65 0.0562222 4.49778e-05
  34 0.67 0.0612222 4.89778e-05
  35 0.69 0.118889 9.51111e-05
  36 0.71 0.303 0.0002424
  37 0.73 0.667556 0.000534044
  38 0.75 1.14256 0.000914044
  39 0.77 1.63711 0.00130969
  40 0.79 1.87156 0.00149724
  41 0.81 2.01744 0.00161396
  42 0.83 2.01533 0.00161227
  43 0.85 2.00367 0.00160293
  44 0.87 1.99656 0.00159724
  45 0.89 1.99167 0.00159333
  46 0.91 1.99811 0.00159849
  47 0.93 1.966 0.0015728
  48 0.95 1.911 0.0015288
  49 0.97 1.936 0.0015488
  50 0.99 1.901 0.0015208
85500000 50 50.00000000000001
  1 0.01 1.93289 0.00154631
  2 0.03 1.94122 0.00155298
  3 0.05 1.89133 0.00151307
  4 0.07 1.92989 0.00154391
  5 0.09 1.94344 0.00155476
  6 0.11 1.93044 0.00154436
  7 0.13 1.94933 0.00155947
  8 0.15 1.92967 0.00154373
  9 0.17 1.86978 0.00149582
  10 0.19 1.71722 0.00137378
  11 0.21 1.48333 0.00118667
  12 0.23 1.10467 0.000883733
  13 0.25 0.763667 0.000610933
  14 0.27 0.534333 0.000427467
  15 0.29 0.377222 0.000301778
  16 0.31 0.302222 0.000241778
  17 0.33 0.259 0.0002072
  18 0.35 0.192889 0.000154311
  19 0.37 0.157222 0.000125778
  20 0.39 0.121111 9.68889e-05
  21 0.41 0.0983333 7.86667e-05
  22 0.43 0.0794444 6.35556e-05
  23 0.45 0.077 6.16e-05
  24 0.47 0.098 7.84e-05
  25 0.49 0.100333 8.02667e-05
  26 0.51 0.0991111 7.92889e-05
  27 0.53 0.143778 0.000115022
  28 0.55 0.191556 0.000153244
  29 0.57 0.201778 0.000161422
  30 0.59 0.225556 0.000180444
  31 0.61 0.236556 0.000189244
  32 0.63 0.210667 0.000168533
  33 0.65 0.183111 0.000146489
  34 0.67 0.176333 0.000141067
  35 0.69 0.222333 0.000177867
  36 0.71 0.391111 0.000312889
  37 0.73 0.678222 0.000542578
  38 0.75 0.960556 0.000768444
  39 0.77 1.23289 0.000986311
  40 0.79 1.40256 0.00112204
  41 0.81 1.62544 0.00130036
  42 0.83 1.78633 0.00142907
  43 0.85 1.86189 0.00148951
  44 0.87 1.89933 0.00151947
  45 0.89 1.888 0.0015104
  46 0.91 1.881 0.0015048
  47 0.93 1.88689 0.00150951
  48 0.95 1.92478 0.00153982
  49 0.97 1.95 0.00156
  50 0.99 1.95622 0.00156498
95000000 50 50
  1 0.01 1.85311 0.00148249
  2 0.03 1.89533 0.00151627
  3 0.05 1.85789 0.00148631
  4 0.07 1.89267 0.00151413
  5 0.09 1.88989 0.00151191
  6 0.11 1.88311 0.00150649
  7 0.13 1.87022 0.00149618
  8 0.15 1.87478 0.00149982
  9 0.17 1.78211 0.00142569
  10 0.19 1.66189 0.00132951
  11 0.21 1.34233 0.00107387
  12 0.23 0.957667 0.000766133
  13 0.25 0.663 0.0005304
  14 0.27 0.486222 0.000388978
  15 0.29 0.410111 0.000328089
  16 0.31 0.354111 0.000283289
  17 0.33 0.311444 0.000249156
  18 0.35 0.274444 0.000219556
  19 0.37 0.196 0.0001568
  20 0.39 0.175556 0.000140444
  21 0.41 0.159 0.0001272
  22 0.43 0.143333 0.000114667
  23 0.45 0.200778 0.000160622
  24 0.47 0.287 0.0002296
  25 0.49 0.279889 0.000223911
  26 0.51 0.246889 0.000197511
  27 0.53 0.239889 0.000191911
  28 0.55 0.245889 0.000196711
  29 0.57 0.237556 0.000190044
  30 0.59 0.209556 0.000167644
  31 0.61 0.198556 0.000158844
  32 0.63 0.170333 0.000136267
  33 0.65 0.152 0.0001216
  34 0.67 0.186111 0.000148889
  35 0.69 0.322444 0.000257956
  36 0.71 0.538556 0.000430844
  37 0.73 0.777444 0.000621956
  38 0.75 0.928889 0.000743111
  39 0.77 1.10744 0.000885956
  40 0.79 1.34889 0.00107911
  41 0.81 1.63911 0.00131129
  42 0.83 1.80633 0.00144507
  43 0.85 1.87922 0.00150338
  44 0.87 1.89589 0.00151671
  45 0.89 1.88733 0.00150987
  46 0.91 1.91689 0.00153351
  47 0.93 1.89056 0.00151244
  48 0.95 1.82944 0.00146356
  49 0.97 1.81789 0.00145431
  50 0.99 1.825 0.00146
104500000 50 49.99999999999999
  1 0.01 1.87644 0.00150116
  2 0.03 1.875 0.0015
  3 0.05 1.90856 0.00152684
  4 0.07 1.91322 0.00153058
  5 0.09 1.935 0.001548
  6 0.11 1.92644 0.00154116
  7 0.13 1.89178 0.00151342
  8 0.15 1.876 0.0015008
  9 0.17 1.86922 0.00149538
  10 0.19 1.76711 0.00141369
  11 0.21 1.46 0.001168
  12 0.23 0.975556 0.000780444
  13 0.25 0.593556 0.000474844
  14 0.27 0.403444 0.000322756
  15 0.29 0.295556 0.000236444
  16 0.31 0.277667 0.000222133
  17 0.33 0.312111 0.000249689
  18 0.35 0.302778 0.000242222
  19 0.37 0.268444 0.000214756
  20 0.39 0.227778 0.000182222
  21 0.41 0.199778 0.000159822
  22 0.43 0.206778 0.000165422
  23 0.45 0.203667 0.000162933
  24 0.47 0.215778 0.000172622
  25 0.49 0.187111 0.000149689
  26 0.51 0.192889 0.000154311
  27 0.53 0.230778 0.000184622
  28 0.55 0.327111 0.000261689
  29 0.57 0.351444 0.000281156
  30 0.59 0.278778 0.000223022
  31 0.61 0.198778 0.000159022
  32 0.63 0.156889 0.000125511
  33 0.65 0.134 0.0001072
  34 0.67 0.172889 0.000138311
  35 0.69 0.254333 0.000203467
  36 0.71 0.456333 0.000365067
  37 0.73 0.775111 0.000620089
  38 0.75 0.974444 0.000779556
  39 0.77 1.10367 0.000882933
  40 0.79 1.29844 0.00103876
  41 0.81 1.56333 0.00125067
  42 0.83 1.74311 0.00139449
  43 0.85 1.84022 0.00147218
  44 0.87 1.84567 0.00147653
  45 0.89 1.846 0.0014768
  46 0.91 1.84989 0.00147991
  47 0.93 1.87422 0.00149938
  48 0.95 1.84667 0.00147733
  49 0.97 1.83589 0.00146871
  50 0.99 1.88033 0.00150427
114000000 50 50
  1 0.01 1.91211 0.00152969
  2 0.03 1.84 0.001472
  3 0.05 1.88033 0.00150427
  4 0.07 1.87611 0.00150089
  5 0.09 1.90856 0.00152684
  6 0.11 1.89678 0.00151742
  7 0.13 1.89378 0.00151502
  8 0.15 1.88767 0.00151013
  9 0.17 1.82422 0.00145938
  10 0.19 1.80567 0.00144453
  11 0.21 1.67011 0.00133609
  12 0.23 1.4 0.00112
  13 0.25 0.896889 0.000717511
  14 0.27 0.473556 0.000378844
  15 0.29 0.236667 0.000189333
  16 0.31 0.159889 0.000127911
  17 0.33 0.197667 0.000158133
  18 0.35 0.218333 0.000174667
  19 0.37 0.204 0.0001632
  20 0.39 0.186111 0.000148889
  21 0.41 0.164778 0.000131822
  22 0.43 0.118889 9.51111e-05
  23 0.45 0.0958889 7.67111e-05
  24 0.47 0.0855556 6.84444e-05
  25 0.49 0.0892222 7.13778e-05
  26 0.51 0.0814444 6.51556e-05
  27 0.53 0.0731111 5.84889e-05
  28 0.55 0.0912222 7.29778e-05
  29 0.57 0.101222 8.09778e-05
  30 0.59 0.0967778 7.74222e-05
  31 0.61 0.0944444 7.55556e-05
  32 0.63 0.0761111 6.08889e-05
  33 0.65 0.0841111 6.72889e-05
  34 0.67 0.134222 0.000107378
  35 0.69 0.285333 0.000228267
  36 0.71 0.497222 0.000397778
  37 0.73 0.788333 0.000630667
  38 0.75 1.05156 0.000841244
  39 0.77 1.29389 0.00103511
  40 0.79 1.49433 0.00119547
  41 0.81 1.65733 0.00132587
  42 0.83 1.82367 0.00145893
  43 0.85 1.91911 0.00153529
  44 0.87 1.93178 0.00154542
  45 0.89 1.87156 0.00149724
  46 0.91 1.88933 0.00151147
  47 0.93 1.922 0.0015376
  48 0.95 1.95511 0.00156409
  49 0.97 1.93644 0.00154916
  50 0.99 1.92756 0.00154204
123500000 50 50.00000000000001
  1 0.01 1.80022 0.00144018
  2 0.03 1.81922 0.00145538
  3 0.05 1.78167 0.00142533
  4 0.07 1.81667 0.00145333
  5 0.09 1.79967 0.00143973
  6 0.11 1.78867 0.00143093
  7 0.13 1.83633 0.00146907
  8 0.15 1.86211 0.00148969
  9 0.17 1.83789 0.00147031
  10 0.19 1.78633 0.00142907
  11 0.21 1.684 0.0013472
  12 0.23 1.39467 0.00111573
  13 0.25 1.008 0.0008064
  14 0.27 0.598889 0.000479111
  15 0.29 0.336778 0.000269422
  16 0.31 0.269111 0.000215289
  17 0.33 0.315778 0.000252622
  18 0.35 0.317556 0.000254044
  19 0.37 0.265333 0.000212267
  20 0.39 0.222556 0.000178044
  21 0.41 0.178556 0.000142844
  22 0.43 0.129556 0.000103644
  23 0.45 0.106778 8.54222e-05
  24 0.47 0.0788889 6.31111e-05
  25 0.49 0.0864444 6.91556e-05
  26 0.51 0.130111 0.000104089
  27 0.53 0.128333 0.000102667
  28 0.55 0.0878889 7.03111e-05
  29 0.57 0.117333 9.38667e-05
  30 0.59 0.174 0.0001392
  31 0.61 0.194667 0.000155733
  32 0.63 0.207667 0.000166133
  33 0.65 0.223111 0.000178489
  34 0.67 0.241 0.0001928
  35 0.69 0.325222 0.000260178
  36 0.71 0.543778 0.000435022
  37 0.73 0.798778 0.000639022
  38 0.75 1.00522 0.000804178
  39 0.77 1.22844 0.000982756
  40 0.79 1.44778 0.00115822
  41 0.81 1.65733 0.00132587
  42 0.83 1.799 0.0014392
  43 0.85 1.81867 0.00145493
  44 0.87 1.85511 0.00148409
  45 0.89 1.84478 0.00147582
  46 0.91 1.82689 0.00146151
  47 0.93 1.82189 0.00145751
  48 0.95 1.80544 0.00144436
  49 0.97 1.79667 0.00143733
  50 0.99 1.79922 0.00143938
133000000 50 49.99999999999999
  1 0.01 1.78211 0.00142569
  2 0.03 1.81611 0.00145289
  3 0.05 1.83356 0.00146684
  4 0.07 1.80633 0.00144507
  5 0.09 1.80033 0.00144027
  6 0.11 1.84089 0.00147271
  7 0.13 1.84511 0.00147609
  8 0.15 1.891 0.0015128
  9 0.17 1.94811 0.00155849
  10 0.19 1.94167 0.00155333
  11 0.21 1.81189 0.00144951
  12 0.23 1.55422 0.00124338
  13 0.25 1.17556 0.000940444
  14 0.27 0.816556 0.000653244
  15 0.29 0.510778 0.000408622
  16 0.31 0.335222 0.000268178
  17 0.33 0.25 0.0002
  18 0.35 0.210222 0.000168178
  19 0.37 0.162444 0.000129956
  20 0.39 0.127111 0.000101689
  21 0.41 0.117778 9.42222e-05
  22 0.43 0.106889 8.55111e-05
  23 0.45 0.0926667 7.41333e-05
  24 0.47 0.0747778 5.98222e-05
  25 0.49 0.0832222 6.65778e-05
  26 0.51 0.0698889 5.59111e-05
  27 0.53 0.0604444 4.83556e-05
  28 0.55 0.0333333 2.66667e-05
  29 0.57 0.0278889 2.23111e-05
  30 0.59 0.0542222 4.33778e-05
  31 0.61 0.0887778 7.10222e-05
  32 0.63 0.095 7.6e-05
  33 0.65 0.0911111 7.28889e-05
  34 0.67 0.130556 0.000104444
  35 0.69 0.210889 0.000168711
  36 0.71 0.407667 0.000326133
  37 0.73 0.767667 0.000614133
  38 0.75 1.13 0.000904
  39 0.77 1.47189 0.00117751
  40 0.79 1.665 0.001332
  41 0.81 1.73333 0.00138667
  42 0.83 1.763 0.0014104
  43 0.85 1.79544 0.00143636
  44 0.87 1.82333 0.00145867
  45 0.89 1.80289 0.00144231
  46 0.91 1.81711 0.00145369
  47 0.93 1.78544 0.00142836
  48 0.95 1.77033 0.00141627
  49 0.97 1.75089 0.00140071
  50 0.99 1.71933 0.00137547
142500000 50 50
  1 0.01 1.84033 0.00147227
  2 0.03 1.87267 0.00149813
  3 0.05 1.89356 0.00151484
  4 0.07 1.93722 0.00154978
  5 0.09 1.90067 0.00152053
  6 0.11 1.90089 0.00152071
  7 0.13 1.83078 0.00146462
  8 0.15 1.80789 0.00144631
  9 0.17 1.84256 0.00147404
  10 0.19 1.78033 0.00142427
  11 0.21 1.55567 0.00124453
  12 0.23 1.17533 0.000940267
  13 0.25 0.850556 0.000680444
  14 0.27 0.659333 0.000527467
  15 0.29 0.516444 0.000413156
  16 0.31 0.396444 0.000317156
  17 0.33 0.297778 0.000238222
  18 0.35 0.252556 0.000202044
  19 0.37 0.215889 0.000172711
  20 0.39 0.179111 0.000143289
  21 0.41 0.161889 0.000129511
  22 0.43 0.149 0.0001192
  23 0.45 0.159889 0.000127911
  24 0.47 0.194556 0.000155644
  25 0.49 0.162444 0.000129956
  26 0.51 0.127 0.0001016
  27 0.53 0.101667 8.13333e-05
  28 0.55 0.106667 8.53333e-05
  29 0.57 0.136667 0.000109333
  30 0.59 0.138778 0.000111022
  31 0.61 0.150889 0.000120711
  32 0.63 0.182889 0.000146311
  33 0.65 0.261667 0.000209333
  34 0.67 0.293556 0.000234844
  35 0.69 0.295111 0.000236089
  36 0.71 0.378556 0.000302844
  37 0.73 0.571778 0.000457422
  38 0.75 0.876889 0.000701511
  39 0.77 1.27956 0.00102364
  40 0.79 1.56989 0.00125591
  41 0.81 1.78767 0.00143013
  42 0.83 1.793 0.0014344
  43 0.85 1.75556 0.00140444
  44 0.87 1.76144 0.00140916
  45 0.89 1.81233 0.00144987
  46 0.91 1.812 0.0014496
  47 0.93 1.76789 0.00141431
  48 0.95 1.842 0.0014736
  49 0.97 1.83644 0.00146916
  50 0.99 1.82633 0.00146107
152000000 50 50.00000000000001
  1 0.01 1.85467 0.00148373
  2 0.03 1.82856 0.00146284
  3 0.05 1.79078 0.00143262
  4 0.07 1.74989 0.00139991
  5 0.09 1.75722 0.00140578
  6 0.11 1.75744 0.00140596
  7 0.13 1.78533 0.00142827
  8 0.15 1.79278 0.00143422
  9 0.17 1.76656 0.00141324
  10 0.19 1.78133 0.00142507
  11 0.21 1.64933 0.00131947
  12 0.23 1.33467 0.00106773
  13 0.25 0.985 0.000788
  14 0.27 0.657556 0.000526044
  15 0.29 0.472 0.0003776
  16 0.31 0.356444 0.000285156
  17 0.33 0.290222 0.000232178
  18 0.35 0.196222 0.000156978
  19 0.37 0.138333 0.000110667
  20 0.39 0.100444 8.03556e-05
  21 0.41 0.0737778 5.90222e-05
  22 0.43 0.0597778 4.78222e-05
  23 0.45 0.0671111 5.36889e-05
  24 0.47 0.0772222 6.17778e-05
  25 0.49 0.0807778 6.46222e-05
  26 0.51 0.0895556 7.16444e-05
  27 0.53 0.0897778 7.18222e-05
  28 0.55 0.146 0.0001168
  29 0.57 0.183889 0.000147111
  30 0.59 0.147889 0.000118311
  31 0.61 0.108333 8.66667e-05
  32 0.63 0.120333 9.62667e-05
  33 0.65 0.150667 0.000120533
  34 0.67 0.154889 0.000123911
  35 0.69 0.194 0.0001552
  36 0.71 0.348222 0.000278578
  37 0.73 0.630556 0.000504444
  38 0.75 1.06478 0.000851822
  39 0.77 1.52078 0.00121662
  40 0.79 1.83767 0.00147013
  41 0.81 1.89656 0.00151724
  42 0.83 1.93044 0.00154436
  43 0.85 1.91633 0.00153307
  44 0.87 1.92944 0.00154356
  45 0.89 1.91456 0.00153164
  46 0.91 1.864 0.0014912
  47 0.93 1.86 0.001488
  48 0.95 1.84722 0.00147778
  49 0.97 1.81922 0.00145538
  50 0.99 1.83144 0.00146516
161500000 50 50.00000000000001
  1 0.01 1.84756 0.00147804
  2 0.03 1.84511 0.00147609
  3 0.05 1.84678 0.00147742
  4 0.07 1.84711 0.00147769
  5 0.09 1.852 0.0014816
