# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
148500000 50 25399.999999999996
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 8.16327e-05 6.53061e-08
  6 0.11 0.0229388 1.8351e-05
  7 0.13 0.223184 0.000178547
  8 0.15 1.37918 0.00110335
  9 0.17 5.76776 0.0046142
  10 0.19 20.9557 0.0167645
  11 0.21 69.0341 0.0552273
  12 0.23 193.408 0.154726
  13 0.25 423.09 0.338472
  14 0.27 697.687 0.558149
  15 0.29 918.568 0.734854
  16 0.31 1048.59 0.838873
  17 0.33 1087.83 0.870262
  18 0.35 1093 0.874401
  19 0.37 1087.82 0.870256
  20 0.39 1045.46 0.836371
  21 0.41 1044.67 0.835737
  22 0.43 1061.49 0.849193
  23 0.45 1064.37 0.8515
  24 0.47 1067.07 0.853658
  25 0.49 1051.64 0.841312
  26 0.51 1042.58 0.83406
  27 0.53 1047.9 0.838316
  28 0.55 1033.55 0.826844
  29 0.57 1022.1 0.817679
  30 0.59 1026.3 0.821038
  31 0.61 1037.93 0.830342
  32 0.63 1062.15 0.849721
  33 0.65 1077.2 0.861759
  34 0.67 1059.73 0.847783
  35 0.69 977.482 0.781986
  36 0.71 812.182 0.649746
  37 0.73 589.307 0.471445
  38 0.75 358.147 0.286517
  39 0.77 177.4 0.14192
  40 0.79 68.8118 0.0550494
  41 0.81 19.9655 0.0159724
  42 0.83 4.35837 0.00348669
  43 0.85 0.695959 0.000556767
  44 0.87 0.10602 8.48163e-05
  45 0.89 0.0251224 2.0098e-05
  46 0.91 0.00465306 3.72245e-06
  47 0.93 0.000897959 7.18367e-07
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
198000000 50 25400.000000000004
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0.00232653 1.86122e-06
  4 0.07 0.0110204 8.81633e-06
  5 0.09 0.0522857 4.18286e-05
  6 0.11 0.210551 0.000168441
  7 0.13 1.03169 0.000825355
  8 0.15 5.41012 0.0043281
  9 0.17 19.9111 0.0159289
  10 0.19 56.8503 0.0454802
  11 0.21 130.853 0.104682
  12 0.23 257.867 0.206293
  13 0.25 434.484 0.347587
  14 0.27 614.186 0.491349
  15 0.29 763.28 0.610624
  16 0.31 890.747 0.712598
  17 0.33 1017.08 0.813665
  18 0.35 1123.31 0.898647
  19 0.37 1137.3 0.909838
  20 0.39 1085.3 0.868239
  21 0.41 1066.97 0.853576
  22 0.43 1081.03 0.864824
  23 0.45 1075.93 0.860743
  24 0.47 1024.94 0.819949
  25 0.49 990.999 0.792799
  26 0.51 1041.53 0.833222
  27 0.53 1067.11 0.85369
  28 0.55 1045.07 0.836056
  29 0.57 1028.96 0.823169
  30 0.59 1033.2 0.826563
  31 0.61 1087.14 0.86971
  32 0.63 1147.2 0.917762
  33 0.65 1147.34 0.917869
  34 0.67 1088.02 0.870414
  35 0.69 948.556 0.758845
  36 0.71 756.445 0.605156
  37 0.73 559.111 0.447289
  38 0.75 354.061 0.283249
  39 0.77 189.578 0.151662
  40 0.79 83.4072 0.0667258
  41 0.81 30.0369 0.0240295
  42 0.83 10.5724 0.00845789
  43 0.85 3.41624 0.002733
  44 0.87 1.11337 0.000890694
  45 0.89 0.315143 0.000252114
  46 0.91 0.0674694 5.39755e-05
  47 0.93 0.00532653 4.26122e-06
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
