# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 50
  1 0.01 0.00022449 1.79592e-07
  2 0.03 8.16327e-05 6.53061e-08
  3 0.05 4.08163e-05 3.26531e-08
  4 0.07 6.12245e-05 4.89796e-08
  5 0.09 6.12245e-05 4.89796e-08
  6 0.11 0.000122449 9.79592e-08
  7 0.13 0.000122449 9.79592e-08
  8 0.15 4.08163e-05 3.26531e-08
  9 0.17 0.000142857 1.14286e-07
  10 0.19 0.00202041 1.61633e-06
  11 0.21 0.016102 1.28816e-05
  12 0.23 0.0714898 5.71918e-05
  13 0.25 0.222102 0.000177682
  14 0.27 0.546959 0.000437567
  15 0.29 1.01531 0.000812245
  16 0.31 1.79139 0.00143311
  17 0.33 2.35582 0.00188465
  18 0.35 2.60861 0.00208689
  19 0.37 2.82263 0.00225811
  20 0.39 2.64682 0.00211745
  21 0.41 2.56896 0.00205517
  22 0.43 2.7772 0.00222176
  23 0.45 2.89998 0.00231998
  24 0.47 2.46253 0.00197002
  25 0.49 2.07035 0.00165628
  26 0.51 2.08418 0.00166735
  27 0.53 2.15163 0.00172131
  28 0.55 1.98929 0.00159143
  29 0.57 2.15698 0.00172558
  30 0.59 2.21253 0.00177002
  31 0.61 2.25349 0.00180279
  32 0.63 2.64692 0.00211753
  33 0.65 2.33312 0.0018665
  34 0.67 1.88424 0.0015074
  35 0.69 1.48353 0.00118682
  36 0.71 1.00212 0.000801698
  37 0.73 0.566367 0.000453094
  38 0.75 0.205408 0.000164327
  39 0.77 0.0838571 6.70857e-05
  40 0.79 0.0437959 3.50367e-05
  41 0.81 0.0134898 1.07918e-05
  42 0.83 0.00473469 3.78776e-06
  43 0.85 0.0025102 2.00816e-06
  44 0.87 0.00126531 1.01224e-06
  45 0.89 0.000653061 5.22449e-07
  46 0.91 0.000367347 2.93878e-07
  47 0.93 0.000163265 1.30612e-07
  48 0.95 2.04082e-05 1.63265e-08
  49 0.97 4.08163e-05 3.26531e-08
  50 0.99 0.000122449 9.79592e-08
99000000 50 50.00000000000001
  1 0.01 0.00165306 1.32245e-06
  2 0.03 0.00220408 1.76327e-06
  3 0.05 0.00222449 1.77959e-06
  4 0.07 0.00236735 1.89388e-06
  5 0.09 0.00202041 1.61633e-06
  6 0.11 0.00197959 1.58367e-06
  7 0.13 0.00169388 1.3551e-06
  8 0.15 0.00153061 1.22449e-06
  9 0.17 0.00144898 1.15918e-06
  10 0.19 0.0032449 2.59592e-06
  11 0.21 0.00714286 5.71429e-06
  12 0.23 0.0374898 2.99918e-05
  13 0.25 0.145204 0.000116163
  14 0.27 0.488041 0.000390433
  15 0.29 1.32222 0.00105778
  16 0.31 2.08327 0.00166661
  17 0.33 2.31849 0.00185479
  18 0.35 2.23804 0.00179043
  19 0.37 2.46335 0.00197068
  20 0.39 2.59302 0.00207442
  21 0.41 2.5922 0.00207376
  22 0.43 3.02331 0.00241864
  23 0.45 2.95322 0.00236258
  24 0.47 2.65969 0.00212776
  25 0.49 2.27267 0.00181814
  26 0.51 2.28084 0.00182467
  27 0.53 2.49794 0.00199835
  28 0.55 2.55286 0.00204229
  29 0.57 2.27522 0.00182018
  30 0.59 1.87645 0.00150116
  31 0.61 2.06765 0.00165412
  32 0.63 2.10278 0.00168222
  33 0.65 1.82994 0.00146395
  34 0.67 1.97182 0.00157745
  35 0.69 1.84459 0.00147567
  36 0.71 1.08924 0.000871396
  37 0.73 0.32949 0.000263592
  38 0.75 0.0526122 4.20898e-05
  39 0.77 0.00444898 3.55918e-06
  40 0.79 0.000918367 7.34694e-07
  41 0.81 0.000571429 4.57143e-07
  42 0.83 0.000183673 1.46939e-07
  43 0.85 0.000285714 2.28571e-07
  44 0.87 0.000244898 1.95918e-07
  45 0.89 0.000285714 2.28571e-07
  46 0.91 0.000489796 3.91837e-07
  47 0.93 0.000755102 6.04082e-07
  48 0.95 0.00077551 6.20408e-07
  49 0.97 0.000714286 5.71429e-07
  50 0.99 0.00116327 9.30612e-07
148500000 50 49.99999999999999
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 0 0
  7 0.13 4.08163e-05 3.26531e-08
  8 0.15 0.000142857 1.14286e-07
  9 0.17 0.000489796 3.91837e-07
  10 0.19 0.00340816 2.72653e-06
  11 0.21 0.00708163 5.66531e-06
  12 0.23 0.0185714 1.48571e-05
  13 0.25 0.0879184 7.03347e-05
  14 0.27 0.393327 0.000314661
  15 0.29 1.17784 0.000942269
  16 0.31 2.18486 0.00174789
  17 0.33 2.58982 0.00207185
  18 0.35 2.6688 0.00213504
  19 0.37 2.61408 0.00209127
  20 0.39 2.36757 0.00189406
  21 0.41 2.26424 0.0018114
  22 0.43 2.54606 0.00203685
  23 0.45 2.62769 0.00210216
  24 0.47 2.41073 0.00192859
  25 0.49 2.32161 0.00185729
  26 0.51 2.42314 0.00193851
  27 0.53 2.45086 0.00196069
  28 0.55 2.41296 0.00193037
  29 0.57 2.24643 0.00179714
  30 0.59 2.2112 0.00176896
  31 0.61 2.17031 0.00173624
  32 0.63 1.82427 0.00145941
  33 0.65 1.70239 0.00136191
  34 0.67 2.11584 0.00169267
  35 0.69 2.03659 0.00162927
  36 0.71 1.32018 0.00105615
  37 0.73 0.566122 0.000452898
  38 0.75 0.196755 0.000157404
  39 0.77 0.0336735 2.69388e-05
  40 0.79 0.0032449 2.59592e-06
  41 0.81 0.001 8e-07
  42 0.83 0.000428571 3.42857e-07
  43 0.85 0.000163265 1.30612e-07
  44 0.87 0.000163265 1.30612e-07
  45 0.89 0 0
  46 0.91 0 0
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
