# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
148500000 50 25399.999999999996
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 6.12245e-05 4.89796e-08
  7 0.13 0.0227959 1.82367e-05
  8 0.15 0.353286 0.000282629
  9 0.17 2.74514 0.00219611
  10 0.19 17.5352 0.0140281
  11 0.21 74.8791 0.0599033
  12 0.23 209.928 0.167942
  13 0.25 421.077 0.336862
  14 0.27 658.696 0.526957
  15 0.29 830.125 0.6641
  16 0.31 921.919 0.737536
  17 0.33 945.327 0.756261
  18 0.35 942.638 0.75411
  19 0.37 972.846 0.778277
  20 0.39 1012.57 0.810053
  21 0.41 1038.52 0.830814
  22 0.43 1073.84 0.859076
  23 0.45 1095.77 0.87662
  24 0.47 1111.33 0.889063
  25 0.49 1106.13 0.884901
  26 0.51 1086.97 0.86958
  27 0.53 1105 0.884003
  28 0.55 1112.32 0.88986
  29 0.57 1094.95 0.87596
  30 0.59 1114.71 0.891769
  31 0.61 1112.24 0.889791
  32 0.63 1078.31 0.862647
  33 0.65 1057.43 0.845942
  34 0.67 1035.55 0.828439
  35 0.69 949.719 0.759775
  36 0.71 779.358 0.623486
  37 0.73 583.811 0.467049
  38 0.75 406.049 0.324839
  39 0.77 249.163 0.19933
  40 0.79 129.565 0.103652
  41 0.81 52.5053 0.0420042
  42 0.83 13.5451 0.0108361
  43 0.85 2.10255 0.00168204
  44 0.87 0.364653 0.000291722
  45 0.89 0.0612857 4.90286e-05
  46 0.91 0.0137959 1.10367e-05
  47 0.93 0.00444898 3.55918e-06
  48 0.95 0.000918367 7.34694e-07
  49 0.97 0.000326531 2.61224e-07
  50 0.99 0 0
198000000 50 25400.000000000004
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0.000204082 1.63265e-07
  4 0.07 0.00806122 6.44898e-06
  5 0.09 0.0462857 3.70286e-05
  6 0.11 0.167796 0.000134237
  7 0.13 0.972388 0.00077791
  8 0.15 5.25914 0.00420731
  9 0.17 20.4337 0.016347
  10 0.19 62.4712 0.0499769
  11 0.21 138.257 0.110605
  12 0.23 243.265 0.194612
  13 0.25 389.055 0.311244
  14 0.27 570.462 0.45637
  15 0.29 753.482 0.602786
  16 0.31 889.461 0.711569
  17 0.33 965.017 0.772013
  18 0.35 1006.88 0.805501
  19 0.37 1049.03 0.839226
  20 0.39 1070.4 0.856317
  21 0.41 1071.57 0.857252
  22 0.43 1085.03 0.868021
  23 0.45 1075.77 0.860619
  24 0.47 1031.59 0.825272
  25 0.49 988.536 0.790828
  26 0.51 991.015 0.792812
  27 0.53 1034.68 0.827744
  28 0.55 1085.43 0.868343
  29 0.57 1097.72 0.878174
  30 0.59 1101.07 0.880856
  31 0.61 1094.92 0.875935
  32 0.63 1060.32 0.84826
  33 0.65 1045.57 0.836457
  34 0.67 1015.38 0.8123
  35 0.69 937.524 0.750019
  36 0.71 834.066 0.667253
  37 0.73 689.216 0.551373
  38 0.75 503.042 0.402433
  39 0.77 293.008 0.234406
  40 0.79 135.852 0.108681
  41 0.81 48.4326 0.0387461
  42 0.83 12.2483 0.00979863
  43 0.85 2.5998 0.00207984
  44 0.87 0.531143 0.000424914
  45 0.89 0.161286 0.000129029
  46 0.91 0.0564898 4.51918e-05
  47 0.93 0.00957143 7.65714e-06
  48 0.95 0.000408163 3.26531e-07
  49 0.97 4.08163e-05 3.26531e-08
  50 0.99 0 0
