# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0.000183673 1.46939e-07
  6 0.11 0.00604082 4.83265e-06
  7 0.13 0.0920612 7.3649e-05
  8 0.15 0.946694 0.000757355
  9 0.17 7.20878 0.00576702
  10 0.19 38.3131 0.0306505
  11 0.21 130.586 0.104469
  12 0.23 317.81 0.254248
  13 0.25 572.773 0.458218
  14 0.27 787.996 0.630397
  15 0.29 924.355 0.739484
  16 0.31 988.872 0.791098
  17 0.33 984.504 0.787603
  18 0.35 967.418 0.773934
  19 0.37 982.617 0.786094
  20 0.39 1008.86 0.807085
  21 0.41 1037.25 0.829803
  22 0.43 1027.75 0.8222
  23 0.45 998.889 0.799111
  24 0.47 989.541 0.791633
  25 0.49 989.677 0.791742
  26 0.51 958.52 0.766816
  27 0.53 904.458 0.723566
  28 0.55 884.725 0.70778
  29 0.57 915.798 0.732638
  30 0.59 977.342 0.781873
  31 0.61 1036.82 0.829458
  32 0.63 1044.23 0.83538
  33 0.65 1000.62 0.800498
  34 0.67 968.442 0.774754
  35 0.69 963.544 0.770835
  36 0.71 955.606 0.764484
  37 0.73 846.773 0.677418
  38 0.75 615.287 0.49223
  39 0.77 357.115 0.285692
  40 0.79 154.732 0.123785
  41 0.81 48.9151 0.039132
  42 0.83 10.2055 0.00816439
  43 0.85 1.28437 0.00102749
  44 0.87 0.111429 8.91429e-05
  45 0.89 0.00479592 3.83673e-06
  46 0.91 0 0
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
99000000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 6.12245e-05 4.89796e-08
  4 0.07 0.00314286 2.51429e-06
  5 0.09 0.0333878 2.67102e-05
  6 0.11 0.177041 0.000141633
  7 0.13 0.726714 0.000581371
  8 0.15 2.80961 0.00224769
  9 0.17 11.9764 0.00958111
  10 0.19 42.7441 0.0341953
  11 0.21 123.387 0.0987097
  12 0.23 284.485 0.227588
  13 0.25 505.934 0.404747
  14 0.27 708.279 0.566623
  15 0.29 848.493 0.678794
  16 0.31 932.517 0.746014
  17 0.33 984.143 0.787314
  18 0.35 1017.52 0.814013
  19 0.37 1048.19 0.838549
  20 0.39 1069.28 0.855428
  21 0.41 1060.99 0.848793
  22 0.43 1030.73 0.824585
  23 0.45 1003.57 0.802856
  24 0.47 987.781 0.790225
  25 0.49 975.86 0.780688
  26 0.51 937.731 0.750185
  27 0.53 923.945 0.739156
  28 0.55 969.997 0.775997
  29 0.57 1039.05 0.83124
  30 0.59 1077.37 0.861895
  31 0.61 1066.15 0.852923
  32 0.63 1039.98 0.831987
  33 0.65 1018.54 0.814832
  34 0.67 1024.11 0.819289
  35 0.69 1023.95 0.81916
  36 0.71 956.984 0.765587
  37 0.73 790.208 0.632167
  38 0.75 503.611 0.402889
  39 0.77 247.871 0.198297
  40 0.79 96.9133 0.0775306
  41 0.81 31.5366 0.0252293
  42 0.83 9.37069 0.00749656
  43 0.85 2.45176 0.0019614
  44 0.87 0.519612 0.00041569
  45 0.89 0.0705102 5.64082e-05
  46 0.91 0.0022449 1.79592e-06
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
148500000 50 25400.000000000004
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0.000836735 6.69388e-07
  4 0.07 0.0084898 6.79184e-06
  5 0.09 0.035449 2.83592e-05
  6 0.11 0.130755 0.000104604
  7 0.13 0.41598 0.000332784
  8 0.15 2.00159 0.00160127
  9 0.17 9.64424 0.0077154
  10 0.19 34.0211 0.0272169
  11 0.21 92.6056 0.0740845
  12 0.23 213.973 0.171179
  13 0.25 432.596 0.346077
  14 0.27 715.776 0.572621
  15 0.29 942.704 0.754163
  16 0.31 1031.13 0.824902
  17 0.33 1010.67 0.808535
