# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
66500000 50 49.999999999999986
  1 0.01 1.61756 0.00129404
  2 0.03 1.64567 0.00131653
  3 0.05 1.64556 0.00131644
  4 0.07 1.63189 0.00130551
  5 0.09 1.64244 0.00131396
  6 0.11 1.70833 0.00136667
  7 0.13 1.70289 0.00136231
  8 0.15 1.70222 0.00136178
  9 0.17 1.66756 0.00133404
  10 0.19 1.535 0.001228
  11 0.21 1.36311 0.00109049
  12 0.23 1.15322 0.000922578
  13 0.25 0.950556 0.000760444
  14 0.27 0.726 0.0005808
  15 0.29 0.537444 0.000429956
  16 0.31 0.521556 0.000417244
  17 0.33 0.552889 0.000442311
  18 0.35 0.540111 0.000432089
  19 0.37 0.463111 0.000370489
  20 0.39 0.335333 0.000268267
  21 0.41 0.244444 0.000195556
  22 0.43 0.195556 0.000156444
  23 0.45 0.172111 0.000137689
  24 0.47 0.196111 0.000156889
  25 0.49 0.305556 0.000244444
  26 0.51 0.416444 0.000333156
  27 0.53 0.397222 0.000317778
  28 0.55 0.325 0.00026
  29 0.57 0.233222 0.000186578
  30 0.59 0.215 0.000172
  31 0.61 0.240111 0.000192089
  32 0.63 0.328 0.0002624
  33 0.65 0.337 0.0002696
  34 0.67 0.359111 0.000287289
  35 0.69 0.425444 0.000340356
  36 0.71 0.594556 0.000475644
  37 0.73 0.854444 0.000683556
  38 0.75 1.08956 0.000871644
  39 0.77 1.32789 0.00106231
  40 0.79 1.49244 0.00119396
  41 0.81 1.62044 0.00129636
  42 0.83 1.66056 0.00132844
  43 0.85 1.67956 0.00134364
  44 0.87 1.69856 0.00135884
  45 0.89 1.68778 0.00135022
  46 0.91 1.66556 0.00133244
  47 0.93 1.66433 0.00133147
  48 0.95 1.66256 0.00133004
  49 0.97 1.65233 0.00132187
  50 0.99 1.61667 0.00129333
76000000 50 50.00000000000001
  1 0.01 1.84656 0.00147724
  2 0.03 1.80589 0.00144471
  3 0.05 1.80811 0.00144649
  4 0.07 1.782 0.0014256
  5 0.09 1.73367 0.00138693
  6 0.11 1.682 0.0013456
  7 0.13 1.67956 0.00134364
  8 0.15 1.66378 0.00133102
  9 0.17 1.62789 0.00130231
  10 0.19 1.44867 0.00115893
  11 0.21 1.18789 0.000950311
  12 0.23 0.993111 0.000794489
  13 0.25 0.852111 0.000681689
  14 0.27 0.724222 0.000579378
  15 0.29 0.543556 0.000434844
  16 0.31 0.382 0.0003056
  17 0.33 0.258111 0.000206489
  18 0.35 0.256444 0.000205156
  19 0.37 0.306667 0.000245333
  20 0.39 0.284222 0.000227378
  21 0.41 0.222333 0.000177867
  22 0.43 0.210222 0.000168178
  23 0.45 0.177444 0.000141956
  24 0.47 0.183778 0.000147022
  25 0.49 0.239667 0.000191733
  26 0.51 0.298444 0.000238756
  27 0.53 0.263222 0.000210578
  28 0.55 0.222 0.0001776
  29 0.57 0.219111 0.000175289
  30 0.59 0.215444 0.000172356
  31 0.61 0.213889 0.000171111
  32 0.63 0.223111 0.000178489
  33 0.65 0.238111 0.000190489
  34 0.67 0.323333 0.000258667
  35 0.69 0.501222 0.000400978
  36 0.71 0.725111 0.000580089
  37 0.73 0.864667 0.000691733
  38 0.75 1.00822 0.000806578
  39 0.77 1.24644 0.000997156
  40 0.79 1.43678 0.00114942
  41 0.81 1.60556 0.00128444
  42 0.83 1.73811 0.00139049
  43 0.85 1.78978 0.00143182
  44 0.87 1.82778 0.00146222
  45 0.89 1.82444 0.00145956
  46 0.91 1.85767 0.00148613
