# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
148500000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0.00193878 1.55102e-06
  6 0.11 0.0367755 2.94204e-05
  7 0.13 0.256102 0.000204882
  8 0.15 1.48473 0.00118779
  9 0.17 6.38841 0.00511073
  10 0.19 23.7388 0.0189911
  11 0.21 71.465 0.057172
  12 0.23 183.89 0.147112
  13 0.25 398.356 0.318684
  14 0.27 683.611 0.546889
  15 0.29 921.954 0.737563
  16 0.31 1034.29 0.827434
  17 0.33 1055.27 0.844218
  18 0.35 1057.36 0.845891
  19 0.37 1051.42 0.841139
  20 0.39 1013.57 0.81086
  21 0.41 1011 0.808796
  22 0.43 1018.72 0.814979
  23 0.45 1013.85 0.811083
  24 0.47 1048.25 0.838596
  25 0.49 1060.86 0.848687
  26 0.51 1062.44 0.84995
  27 0.53 1056.76 0.845409
  28 0.55 1056.05 0.844841
  29 0.57 1065.95 0.852763
  30 0.59 1068.78 0.855022
  31 0.61 1042.3 0.833843
  32 0.63 1018.23 0.814582
  33 0.65 1015.52 0.812418
  34 0.67 1020.7 0.816557
  35 0.69 1001.87 0.801497
  36 0.71 905.139 0.724111
  37 0.73 702.771 0.562216
  38 0.75 437.311 0.349849
  39 0.77 202.232 0.161786
  40 0.79 67.02 0.053616
  41 0.81 17.0241 0.0136193
  42 0.83 3.43459 0.00274767
  43 0.85 0.554061 0.000443249
  44 0.87 0.100367 8.02939e-05
  45 0.89 0.0205102 1.64082e-05
  46 0.91 0.00263265 2.10612e-06
  47 0.93 0.000102041 8.16327e-08
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
198000000 50 25399.999999999996
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 0.00120408 9.63265e-07
  7 0.13 0.0658571 5.26857e-05
  8 0.15 0.419224 0.00033538
  9 0.17 1.91916 0.00153533
  10 0.19 8.01927 0.00641541
  11 0.21 34.6485 0.0277188
  12 0.23 128.917 0.103134
  13 0.25 339.957 0.271966
  14 0.27 629.988 0.50399
  15 0.29 854.333 0.683467
  16 0.31 961.633 0.769306
  17 0.33 1036.33 0.829062
  18 0.35 1095.04 0.87603
  19 0.37 1098.74 0.878996
  20 0.39 1066.39 0.853116
  21 0.41 1074.75 0.859797
  22 0.43 1106.2 0.884956
  23 0.45 1123.31 0.89865
  24 0.47 1097.6 0.878077
  25 0.49 1094.15 0.875321
  26 0.51 1114.37 0.891495
  27 0.53 1116.59 0.893274
  28 0.55 1063.51 0.850809
  29 0.57 1007.53 0.806027
  30 0.59 1002.49 0.801992
  31 0.61 1001.14 0.800911
  32 0.63 1008.23 0.806581
  33 0.65 1035.26 0.828211
  34 0.67 1020.67 0.816535
  35 0.69 986.87 0.789496
  36 0.71 898.253 0.718602
  37 0.73 695.779 0.556624
  38 0.75 424.61 0.339688
  39 0.77 192.664 0.154131
  40 0.79 60.8638 0.0486911
  41 0.81 14.7359 0.0117887
  42 0.83 3.28373 0.00262699
  43 0.85 0.650531 0.000520424
  44 0.87 0.0761633 6.09306e-05
  45 0.89 0.0116122 9.2898e-06
  46 0.91 0.00138776 1.1102e-06
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
