# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 49.99999999999999
  1 0.01 1.741 0.0013928
  2 0.03 1.75522 0.00140418
  3 0.05 1.74618 0.00139695
  4 0.07 1.75149 0.00140119
  5 0.09 1.78622 0.00142898
  6 0.11 1.78437 0.00142749
  7 0.13 1.77412 0.0014193
  8 0.15 1.75688 0.0014055
  9 0.17 1.74739 0.00139791
  10 0.19 1.71108 0.00136887
  11 0.21 1.59651 0.00127721
  12 0.23 1.31427 0.00105141
  13 0.25 0.897714 0.000718171
  14 0.27 0.525 0.00042
  15 0.29 0.340694 0.000272555
  16 0.31 0.289122 0.000231298
  17 0.33 0.293449 0.000234759
  18 0.35 0.286388 0.00022911
  19 0.37 0.276204 0.000220963
  20 0.39 0.317796 0.000254237
  21 0.41 0.322184 0.000257747
  22 0.43 0.279184 0.000223347
  23 0.45 0.248367 0.000198694
  24 0.47 0.247816 0.000198253
  25 0.49 0.265061 0.000212049
  26 0.51 0.254204 0.000203363
  27 0.53 0.256918 0.000205535
  28 0.55 0.28451 0.000227608
  29 0.57 0.302102 0.000241682
  30 0.59 0.292612 0.00023409
  31 0.61 0.264082 0.000211265
  32 0.63 0.242633 0.000194106
  33 0.65 0.263204 0.000210563
  34 0.67 0.258082 0.000206465
  35 0.69 0.269571 0.000215657
  36 0.71 0.332694 0.000266155
  37 0.73 0.549122 0.000439298
  38 0.75 0.930163 0.000744131
  39 0.77 1.35016 0.00108013
  40 0.79 1.63065 0.00130452
  41 0.81 1.738 0.0013904
  42 0.83 1.74888 0.0013991
  43 0.85 1.75022 0.00140018
  44 0.87 1.74924 0.0013994
  45 0.89 1.75055 0.00140044
  46 0.91 1.76376 0.001411
  47 0.93 1.76041 0.00140833
  48 0.95 1.742 0.0013936
  49 0.97 1.7322 0.00138576
  50 0.99 1.73031 0.00138424
99000000 50 49.99999999999999
  1 0.01 1.804 0.0014432
  2 0.03 1.79773 0.00143819
  3 0.05 1.78647 0.00142918
  4 0.07 1.80871 0.00144697
  5 0.09 1.83514 0.00146811
  6 0.11 1.81863 0.00145491
  7 0.13 1.81282 0.00145025
  8 0.15 1.81139 0.00144911
  9 0.17 1.76373 0.00141099
  10 0.19 1.69218 0.00135375
  11 0.21 1.49992 0.00119993
  12 0.23 1.18339 0.00094671
  13 0.25 0.826796 0.000661437
  14 0.27 0.560265 0.000448212
  15 0.29 0.398429 0.000318743
  16 0.31 0.342061 0.000273649
  17 0.33 0.315776 0.00025262
  18 0.35 0.321163 0.000256931
  19 0.37 0.316449 0.000253159
  20 0.39 0.280571 0.000224457
  21 0.41 0.275898 0.000220718
  22 0.43 0.269714 0.000215771
  23 0.45 0.261122 0.000208898
  24 0.47 0.249878 0.000199902
  25 0.49 0.26302 0.000210416
  26 0.51 0.295898 0.000236718
  27 0.53 0.311449 0.000249159
  28 0.55 0.304102 0.000243282
  29 0.57 0.300571 0.000240457
  30 0.59 0.284673 0.000227739
  31 0.61 0.27298 0.000218384
  32 0.63 0.302204 0.000241763
  33 0.65 0.316796 0.000253437
  34 0.67 0.292 0.0002336
  35 0.69 0.311061 0.000248849
  36 0.71 0.390306 0.000312245
  37 0.73 0.58151 0.000465208
  38 0.75 0.840245 0.000672196
  39 0.77 1.13406 0.000907249
  40 0.79 1.39571 0.00111657
  41 0.81 1.58933 0.00127146
  42 0.83 1.67873 0.00134299
  43 0.85 1.73867 0.00139094
  44 0.87 1.74622 0.00139698
  45 0.89 1.75655 0.00140524
  46 0.91 1.73961 0.00139169
  47 0.93 1.76437 0.00141149
  48 0.95 1.78014 0.00142411
  49 0.97 1.78978 0.00143182
  50 0.99 1.78776 0.0014302
148500000 50 50.00000000000001
  1 0.01 1.72633 0.00138106
  2 0.03 1.73002 0.00138402
  3 0.05 1.75535 0.00140428
  4 0.07 1.7572 0.00140576
  5 0.09 1.76763 0.00141411
  6 0.11 1.74467 0.00139574
  7 0.13 1.76294 0.00141035
  8 0.15 1.74192 0.00139353
  9 0.17 1.73 0.001384
  10 0.19 1.61688 0.0012935
  11 0.21 1.3819 0.00110552
  12 0.23 1.08047 0.000864376
  13 0.25 0.725633 0.000580506
  14 0.27 0.509694 0.000407755
  15 0.29 0.419286 0.000335429
  16 0.31 0.393551 0.000314841
  17 0.33 0.425898 0.000340718
  18 0.35 0.446224 0.00035698
  19 0.37 0.444347 0.000355478
  20 0.39 0.409367 0.000327494
  21 0.41 0.396429 0.000317143
  22 0.43 0.401102 0.000320882
  23 0.45 0.369735 0.000295788
  24 0.47 0.344367 0.000275494
  25 0.49 0.326224 0.00026098
  26 0.51 0.289122 0.000231298
  27 0.53 0.259143 0.000207314
  28 0.55 0.248102 0.000198482
  29 0.57 0.272469 0.000217976
  30 0.59 0.324469 0.000259576
  31 0.61 0.328143 0.000262514
  32 0.63 0.302122 0.000241698
  33 0.65 0.295204 0.000236163
  34 0.67 0.284959 0.000227967
  35 0.69 0.319551 0.000255641
  36 0.71 0.381571 0.000305257
  37 0.73 0.554449 0.000443559
  38 0.75 0.854918 0.000683935
  39 0.77 1.18751 0.000950008
  40 0.79 1.46055 0.00116844
  41 0.81 1.59686 0.00127749
  42 0.83 1.69914 0.00135931
  43 0.85 1.73229 0.00138583
  44 0.87 1.75663 0.00140531
  45 0.89 1.76549 0.00141239
  46 0.91 1.75069 0.00140056
  47 0.93 1.73861 0.00139089
  48 0.95 1.72541 0.00138033
  49 0.97 1.7372 0.00138976
  50 0.99 1.72822 0.00138258
