# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 25400
  1 0.01 0.000489796 3.91837e-07
  2 0.03 0.00942857 7.54286e-06
  3 0.05 0.0753265 6.02612e-05
  4 0.07 0.239653 0.000191722
  5 0.09 0.828694 0.000662955
  6 0.11 3.13357 0.00250686
  7 0.13 9.60661 0.00768529
  8 0.15 26.0663 0.020853
  9 0.17 66.0081 0.0528064
  10 0.19 141.602 0.113281
  11 0.21 251.016 0.200813
  12 0.23 405.079 0.324063
  13 0.25 621.443 0.497154
  14 0.27 824.512 0.659609
  15 0.29 924.189 0.739352
  16 0.31 943.796 0.755037
  17 0.33 960.15 0.76812
  18 0.35 962.154 0.769723
  19 0.37 937.463 0.74997
  20 0.39 889.709 0.711767
  21 0.41 883.045 0.706436
  22 0.43 940.38 0.752304
  23 0.45 1000.28 0.800224
  24 0.47 1024.69 0.819756
  25 0.49 1002.61 0.802085
  26 0.51 980.743 0.784594
  27 0.53 973.368 0.778694
  28 0.55 974.955 0.779964
  29 0.57 985.633 0.788507
  30 0.59 1033.77 0.827014
  31 0.61 1039.4 0.83152
  32 0.63 955.965 0.764772
  33 0.65 885.481 0.708385
  34 0.67 886.838 0.709471
  35 0.69 925.445 0.740356
  36 0.71 919.336 0.735469
  37 0.73 792.233 0.633786
  38 0.75 568.64 0.454912
  39 0.77 353.593 0.282874
  40 0.79 186.344 0.149075
  41 0.81 81.6264 0.0653011
  42 0.83 28.8956 0.0231165
  43 0.85 7.87869 0.00630296
  44 0.87 1.55992 0.00124793
  45 0.89 0.196837 0.000157469
  46 0.91 0.0135102 1.08082e-05
  47 0.93 6.12245e-05 4.89796e-08
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
99000000 50 25399.999999999993
  1 0.01 0.000285714 2.28571e-07
  2 0.03 0.0212653 1.70122e-05
  3 0.05 0.0892857 7.14286e-05
  4 0.07 0.280959 0.000224767
  5 0.09 1.18029 0.000944229
  6 0.11 3.42382 0.00273905
  7 0.13 7.65578 0.00612462
  8 0.15 17.5947 0.0140757
  9 0.17 42.0501 0.0336401
  10 0.19 96.7251 0.0773801
  11 0.21 211.406 0.169125
  12 0.23 416.979 0.333583
  13 0.25 655.611 0.524488
  14 0.27 826.877 0.661501
  15 0.29 918.571 0.734856
  16 0.31 1006.83 0.805462
  17 0.33 1048.39 0.838715
  18 0.35 1017.78 0.814225
  19 0.37 942.426 0.753941
  20 0.39 885.66 0.708528
  21 0.41 877.711 0.702169
  22 0.43 878.006 0.702405
  23 0.45 908.109 0.726487
  24 0.47 960.775 0.76862
  25 0.49 996.199 0.796959
  26 0.51 1017.69 0.814154
  27 0.53 1018.1 0.814483
  28 0.55 1010.48 0.808385
  29 0.57 1014.08 0.811265
  30 0.59 1011.05 0.80884
  31 0.61 1008.17 0.806534
  32 0.63 989.184 0.791347
  33 0.65 957.547 0.766037
  34 0.67 940.213 0.752171
  35 0.69 954.692 0.763753
  36 0.71 944.002 0.755202
  37 0.73 804.083 0.643267
  38 0.75 552.135 0.441708
  39 0.77 291.002 0.232801
  40 0.79 117.967 0.0943737
  41 0.81 37.8054 0.0302443
  42 0.83 9.35608 0.00748487
  43 0.85 1.77469 0.00141976
  44 0.87 0.259 0.0002072
  45 0.89 0.0433673 3.46939e-05
  46 0.91 0.00728571 5.82857e-06
  47 0.93 0.000408163 3.26531e-07
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
148500000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0.000530612 4.2449e-07
  4 0.07 0.0521633 4.17306e-05
  5 0.09 0.532388 0.00042591
  6 0.11 2.65527 0.00212421
  7 0.13 8.33512 0.0066681
  8 0.15 22.6867 0.0181494
  9 0.17 59.195 0.047356
  10 0.19 134.563 0.107651
  11 0.21 255.865 0.204692
  12 0.23 412.785 0.330228
  13 0.25 584.923 0.467938
  14 0.27 747.655 0.598124
  15 0.29 852.224 0.681779
  16 0.31 929.738 0.74379
  17 0.33 1003.06 0.802447
  18 0.35 1037.94 0.830354
  19 0.37 999.73 0.799784
  20 0.39 934.263 0.747411
  21 0.41 887.602 0.710082
  22 0.43 889.806 0.711845
  23 0.45 948.733 0.758986
  24 0.47 997.676 0.798141
  25 0.49 1027.61 0.822092
  26 0.51 1004.48 0.803586
  27 0.53 955.939 0.764751
  28 0.55 954.323 0.763458
  29 0.57 995.175 0.79614
  30 0.59 1037.08 0.829661
  31 0.61 1054.91 0.843928
  32 0.63 1056.18 0.844941
  33 0.65 1050.77 0.840615
  34 0.67 1016.81 0.813447
  35 0.69 975.345 0.780276
  36 0.71 893.233 0.714587
  37 0.73 722.24 0.577792
  38 0.75 494.526 0.395621
  39 0.77 266.901 0.213521
  40 0.79 115.545 0.0924362
  41 0.81 45.5612 0.036449
  42 0.83 16.647 0.0133176
  43 0.85 5.28188 0.0042255
  44 0.87 1.22171 0.000977371
  45 0.89 0.194796 0.000155837
  46 0.91 0.0082449 6.59592e-06
  47 0.93 0.000326531 2.61224e-07
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
