# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0.00189796 1.51837e-06
  5 0.09 0.0428776 3.4302e-05
  6 0.11 0.339837 0.000271869
  7 0.13 1.79722 0.00143778
  8 0.15 8.05208 0.00644167
  9 0.17 28.7805 0.0230244
  10 0.19 77.6574 0.0621259
  11 0.21 170.65 0.13652
  12 0.23 338.224 0.27058
  13 0.25 551.75 0.4414
  14 0.27 750.857 0.600686
  15 0.29 871.055 0.696844
  16 0.31 932.604 0.746083
  17 0.33 1008 0.806403
  18 0.35 1042.22 0.833776
  19 0.37 1021.25 0.817002
  20 0.39 970.032 0.776026
  21 0.41 946.119 0.756895
  22 0.43 964.297 0.771438
  23 0.45 991.009 0.792807
  24 0.47 979.279 0.783424
  25 0.49 961.276 0.76902
  26 0.51 956.446 0.765157
  27 0.53 937.405 0.749924
  28 0.55 928.897 0.743117
  29 0.57 942.78 0.754224
  30 0.59 986.169 0.788935
  31 0.61 1033.66 0.826929
  32 0.63 1032.89 0.826314
  33 0.65 1003.96 0.803168
  34 0.67 979.801 0.783841
  35 0.69 930.993 0.744794
  36 0.71 881.671 0.705337
  37 0.73 782.605 0.626084
  38 0.75 609.334 0.487468
  39 0.77 399.569 0.319655
  40 0.79 217.82 0.174256
  41 0.81 100.565 0.0804517
  42 0.83 40.9623 0.0327698
  43 0.85 14.1895 0.0113516
  44 0.87 3.92518 0.00314015
  45 0.89 0.829224 0.00066338
  46 0.91 0.170837 0.000136669
  47 0.93 0.0481837 3.85469e-05
  48 0.95 0.00671429 5.37143e-06
  49 0.97 0.000204082 1.63265e-07
  50 0.99 0 0
99000000 50 25399.999999999996
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0.00112245 8.97959e-07
  6 0.11 0.0220816 1.76653e-05
  7 0.13 0.18302 0.000146416
  8 0.15 1.13488 0.000907902
  9 0.17 7.24839 0.00579871
  10 0.19 35.9176 0.0287341
  11 0.21 120.149 0.0961189
  12 0.23 289.102 0.231281
  13 0.25 529.208 0.423367
  14 0.27 772.511 0.618009
  15 0.29 930.286 0.744229
  16 0.31 974.992 0.779994
  17 0.33 982.979 0.786383
  18 0.35 996.062 0.79685
  19 0.37 978.659 0.782927
  20 0.39 951.687 0.761349
  21 0.41 945.976 0.756781
  22 0.43 976.484 0.781187
  23 0.45 996.43 0.797144
  24 0.47 1012.52 0.810014
  25 0.49 1044.24 0.835395
  26 0.51 1087.58 0.87006
  27 0.53 1084.26 0.867408
  28 0.55 1038.77 0.831014
  29 0.57 984.813 0.78785
  30 0.59 950.824 0.760659
  31 0.61 941.858 0.753487
  32 0.63 931.626 0.745301
  33 0.65 930.098 0.744078
  34 0.67 965.373 0.772298
  35 0.69 974.923 0.779939
  36 0.71 918.334 0.734667
  37 0.73 799.415 0.639532
  38 0.75 605.7 0.48456
  39 0.77 378.457 0.302765
  40 0.79 182.693 0.146154
  41 0.81 61.7231 0.0493785
  42 0.83 13.9708 0.0111767
  43 0.85 2.70424 0.0021634
  44 0.87 0.737184 0.000589747
  45 0.89 0.251735 0.000201388
  46 0.91 0.076551 6.12408e-05
  47 0.93 0.0200408 1.60327e-05
  48 0.95 0.00504082 4.03265e-06
  49 0.97 0.000306122 2.44898e-07
  50 0.99 0 0
148500000 50 25399.999999999993
  1 0.01 0 0
  2 0.03 0.000530612 4.2449e-07
  3 0.05 0.0111429 8.91429e-06
  4 0.07 0.0686531 5.49224e-05
  5 0.09 0.234 0.0001872
  6 0.11 0.588837 0.000471069
  7 0.13 1.50261 0.00120209
  8 0.15 4.29324 0.0034346
  9 0.17 12.9284 0.0103427
  10 0.19 36.6146 0.0292917
  11 0.21 95.7749 0.07662
  12 0.23 224.951 0.179961
  13 0.25 449.914 0.359931
  14 0.27 704.691 0.563753
  15 0.29 887.476 0.709981
  16 0.31 979.48 0.783584
  17 0.33 1015.88 0.812704
  18 0.35 1025.04 0.82003
  19 0.37 1014.77 0.811818
  20 0.39 987.211 0.789769
  21 0.41 947.828 0.758263
  22 0.43 915.681 0.732545
  23 0.45 921.042 0.736833
  24 0.47 966.003 0.772802
  25 0.49 1021.25 0.817
  26 0.51 1083.26 0.866606
  27 0.53 1116.86 0.893485
  28 0.55 1094.84 0.875872
  29 0.57 1064.2 0.851361
  30 0.59 1033.43 0.826744
  31 0.61 1027.22 0.821776
  32 0.63 1049.19 0.839348
  33 0.65 1068.16 0.854528
  34 0.67 1091.11 0.87289
  35 0.69 1064.44 0.851551
  36 0.71 976.866 0.781493
  37 0.73 769.617 0.615694
  38 0.75 462.426 0.369941
  39 0.77 201.034 0.160827
  40 0.79 65.0349 0.052028
  41 0.81 15.5281 0.0124225
  42 0.83 3.00031 0.00240024
  43 0.85 0.492837 0.000394269
  44 0.87 0.0590816 4.72653e-05
  45 0.89 0.0042449 3.39592e-06
  46 0.91 0 0
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
