# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 25400.000000000004
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0.000591837 4.73469e-07
  5 0.09 0.0137347 1.09878e-05
  6 0.11 0.190143 0.000152114
  7 0.13 1.4849 0.00118792
  8 0.15 7.83606 0.00626885
  9 0.17 30.335 0.024268
  10 0.19 94.1211 0.0752969
  11 0.21 220.176 0.176141
  12 0.23 383.7 0.30696
  13 0.25 548.185 0.438548
  14 0.27 704.721 0.563776
  15 0.29 842.682 0.674145
  16 0.31 956.632 0.765306
  17 0.33 1002.62 0.802094
  18 0.35 996.515 0.797212
  19 0.37 965.85 0.77268
  20 0.39 936.309 0.749048
  21 0.41 938.395 0.750716
  22 0.43 986.145 0.788916
  23 0.45 1032.33 0.825865
  24 0.47 1001.28 0.801022
  25 0.49 965.44 0.772352
  26 0.51 933.407 0.746726
  27 0.53 932.99 0.746392
  28 0.55 969.455 0.775564
  29 0.57 965.835 0.772668
  30 0.59 954.057 0.763245
  31 0.61 975.615 0.780492
  32 0.63 988.699 0.790959
  33 0.65 974.742 0.779793
  34 0.67 969.76 0.775808
  35 0.69 963.349 0.77068
  36 0.71 920.629 0.736503
  37 0.73 824.372 0.659498
  38 0.75 652.254 0.521803
  39 0.77 424.499 0.339599
  40 0.79 213.984 0.171187
  41 0.81 85.025 0.06802
  42 0.83 27.5807 0.0220646
  43 0.85 7.13586 0.00570869
  44 0.87 1.43282 0.00114625
  45 0.89 0.198184 0.000158547
  46 0.91 0.0217143 1.73714e-05
  47 0.93 0.00146939 1.17551e-06
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
99000000 50 25400.000000000007
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0.00106122 8.4898e-07
  6 0.11 0.0167551 1.34041e-05
  7 0.13 0.361633 0.000289306
  8 0.15 3.878 0.0031024
  9 0.17 19.6782 0.0157426
  10 0.19 64.2524 0.0514019
  11 0.21 152.443 0.121954
  12 0.23 292.069 0.233655
  13 0.25 496.038 0.39683
  14 0.27 726.276 0.581021
  15 0.29 897.029 0.717623
  16 0.31 999.036 0.799229
  17 0.33 1007.01 0.805608
  18 0.35 990.481 0.792385
  19 0.37 972.122 0.777698
  20 0.39 970.915 0.776732
  21 0.41 983.32 0.786656
  22 0.43 992.166 0.793733
  23 0.45 980.794 0.784635
  24 0.47 960.352 0.768282
  25 0.49 966.186 0.772949
  26 0.51 978.45 0.78276
  27 0.53 986.786 0.789429
  28 0.55 996.06 0.796848
  29 0.57 1006.79 0.805433
  30 0.59 1030.31 0.824249
  31 0.61 1050.31 0.840245
  32 0.63 1079.81 0.863846
  33 0.65 1106.74 0.885393
  34 0.67 1107.52 0.886018
  35 0.69 1015.01 0.812008
  36 0.71 868.211 0.694569
  37 0.73 694.333 0.555466
  38 0.75 496.583 0.397267
  39 0.77 293.7 0.23496
  40 0.79 140.419 0.112335
  41 0.81 52.4835 0.0419868
  42 0.83 15.9447 0.0127557
  43 0.85 4.46818 0.00357455
  44 0.87 1.10812 0.000886498
  45 0.89 0.368959 0.000295167
  46 0.91 0.127367 0.000101894
  47 0.93 0.029898 2.39184e-05
  48 0.95 0.00940816 7.52653e-06
  49 0.97 0.000897959 7.18367e-07
  50 0.99 0 0
148500000 50 25399.999999999996
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0.000183673 1.46939e-07
  5 0.09 0.0192449 1.53959e-05
  6 0.11 0.187449 0.000149959
  7 0.13 0.520204 0.000416163
  8 0.15 2.05961 0.00164769
  9 0.17 9.49239 0.00759391
  10 0.19 37.2326 0.0297861
  11 0.21 120.715 0.0965717
  12 0.23 308.64 0.246912
  13 0.25 566.39 0.453112
  14 0.27 788.026 0.630421
  15 0.29 914.373 0.731498
  16 0.31 944.925 0.75594
  17 0.33 936.059 0.748847
  18 0.35 967.155 0.773724
  19 0.37 974.027 0.779222
  20 0.39 960.829 0.768663
  21 0.41 949.984 0.759987
  22 0.43 971.417 0.777134
  23 0.45 1013.31 0.810649
  24 0.47 1060.23 0.848182
  25 0.49 1066.26 0.853012
  26 0.51 1013.39 0.810713
  27 0.53 985.278 0.788222
  28 0.55 968.231 0.774585
  29 0.57 967.701 0.774161
  30 0.59 980.263 0.78421
  31 0.61 1016.25 0.812996
  32 0.63 1053.4 0.842721
  33 0.65 1062.15 0.849718
  34 0.67 1063.17 0.85054
  35 0.69 1055.16 0.84413
  36 0.71 993.167 0.794533
  37 0.73 808.512 0.64681
  38 0.75 505.183 0.404147
  39 0.77 228.67 0.182936
  40 0.79 78.6876 0.0629501
  41 0.81 22.3243 0.0178594
  42 0.83 5.36265 0.00429012
  43 0.85 1.09014 0.000872114
  44 0.87 0.145612 0.00011649
  45 0.89 0.00683673 5.46939e-06
  46 0.91 0 0
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
