# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 50
  1 0.01 0.109796 8.78367e-05
  2 0.03 0.110102 8.80816e-05
  3 0.05 0.112714 9.01714e-05
  4 0.07 0.109184 8.73469e-05
  5 0.09 0.104918 8.39347e-05
  6 0.11 0.107184 8.57469e-05
  7 0.13 0.106184 8.49469e-05
  8 0.15 0.109571 8.76571e-05
  9 0.17 0.116327 9.30612e-05
  10 0.19 0.137163 0.000109731
  11 0.21 0.204612 0.00016369
  12 0.23 0.406735 0.000325388
  13 0.25 0.828449 0.000662759
  14 0.27 1.30314 0.00104251
  15 0.29 1.56627 0.00125301
  16 0.31 1.66073 0.00132859
  17 0.33 1.72949 0.00138359
  18 0.35 1.87478 0.00149982
  19 0.37 1.85357 0.00148286
  20 0.39 1.70094 0.00136075
  21 0.41 1.86722 0.00149378
  22 0.43 1.65906 0.00132725
  23 0.45 1.50976 0.0012078
  24 0.47 1.59461 0.00127569
  25 0.49 1.86743 0.00149394
  26 0.51 2.06449 0.00165159
  27 0.53 1.99647 0.00159718
  28 0.55 1.83343 0.00146674
  29 0.57 1.90604 0.00152483
  30 0.59 1.79073 0.00143259
  31 0.61 2.02845 0.00162276
  32 0.63 2.32594 0.00186075
  33 0.65 2.16827 0.00173461
  34 0.67 1.85878 0.00148702
  35 0.69 1.92922 0.00154338
  36 0.71 1.84371 0.00147497
  37 0.73 1.66494 0.00133195
  38 0.75 1.37273 0.00109819
  39 0.77 0.810714 0.000648571
  40 0.79 0.394429 0.000315543
  41 0.81 0.205082 0.000164065
  42 0.83 0.141163 0.000112931
  43 0.85 0.123673 9.89388e-05
  44 0.87 0.119204 9.53633e-05
  45 0.89 0.118347 9.46776e-05
  46 0.91 0.118 9.44e-05
  47 0.93 0.110735 8.85878e-05
  48 0.95 0.109857 8.78857e-05
  49 0.97 0.107122 8.5698e-05
  50 0.99 0.108531 8.68245e-05
99000000 50 49.999999999999986
  1 0.01 0.12649 0.000101192
  2 0.03 0.123163 9.85306e-05
  3 0.05 0.121673 9.73388e-05
  4 0.07 0.123857 9.90857e-05
  5 0.09 0.131408 0.000105127
  6 0.11 0.13251 0.000106008
  7 0.13 0.134327 0.000107461
  8 0.15 0.135327 0.000108261
  9 0.17 0.138918 0.000111135
  10 0.19 0.175959 0.000140767
  11 0.21 0.330878 0.000264702
  12 0.23 0.663 0.0005304
  13 0.25 1.13139 0.00090511
  14 0.27 1.36208 0.00108967
  15 0.29 1.47302 0.00117842
  16 0.31 1.57653 0.00126122
  17 0.33 1.78847 0.00143078
  18 0.35 2.06647 0.00165318
  19 0.37 2.26253 0.00181002
  20 0.39 2.16037 0.00172829
  21 0.41 1.83784 0.00147027
  22 0.43 1.51282 0.00121025
  23 0.45 1.52247 0.00121798
  24 0.47 1.67945 0.00134356
  25 0.49 1.55786 0.00124629
  26 0.51 1.71327 0.00137061
  27 0.53 2.06204 0.00164963
  28 0.55 2.021 0.0016168
  29 0.57 2.21416 0.00177133
  30 0.59 2.08847 0.00167078
  31 0.61 1.98851 0.00159081
  32 0.63 1.92763 0.00154211
  33 0.65 1.76422 0.00141138
  34 0.67 1.48504 0.00118803
  35 0.69 1.38753 0.00111002
  36 0.71 1.64561 0.00131649
  37 0.73 1.63718 0.00130975
  38 0.75 1.2649 0.00101192
  39 0.77 0.732694 0.000586155
  40 0.79 0.378551 0.000302841
  41 0.81 0.215918 0.000172735
  42 0.83 0.150245 0.000120196
  43 0.85 0.131082 0.000104865
  44 0.87 0.127041 0.000101633
  45 0.89 0.130755 0.000104604
  46 0.91 0.136082 0.000108865
  47 0.93 0.136388 0.00010911
  48 0.95 0.138184 0.000110547
  49 0.97 0.129061 0.000103249
  50 0.99 0.125633 0.000100506
148500000 50 50.00000000000001
  1 0.01 0.116367 9.30939e-05
  2 0.03 0.118224 9.45796e-05
  3 0.05 0.11951 9.56082e-05
  4 0.07 0.118592 9.48735e-05
  5 0.09 0.118633 9.49061e-05
  6 0.11 0.117551 9.40408e-05
  7 0.13 0.123469 9.87755e-05
  8 0.15 0.138224 0.00011058
  9 0.17 0.172061 0.000137649
  10 0.19 0.269204 0.000215363
  11 0.21 0.496898 0.000397518
  12 0.23 0.825898 0.000660718
  13 0.25 1.20533 0.000964261
  14 0.27 1.45463 0.00116371
  15 0.29 1.53831 0.00123064
  16 0.31 1.63633 0.00130906
  17 0.33 1.62098 0.00129678
  18 0.35 1.58512 0.0012681
  19 0.37 1.39247 0.00111398
  20 0.39 1.44629 0.00115703
  21 0.41 1.86512 0.0014921
  22 0.43 1.8822 0.00150576
  23 0.45 1.78771 0.00143017
  24 0.47 1.85194 0.00148155
  25 0.49 2.00543 0.00160434
  26 0.51 2.05335 0.00164268
  27 0.53 2.01592 0.00161273
  28 0.55 2.02759 0.00162207
  29 0.57 2.08324 0.0016666
  30 0.59 2.22869 0.00178296
  31 0.61 1.86039 0.00148831
  32 0.63 1.51198 0.00120958
  33 0.65 1.74539 0.00139631
  34 0.67 1.90147 0.00152118
  35 0.69 1.85276 0.0014822
  36 0.71 1.65308 0.00132247
  37 0.73 1.30412 0.0010433
  38 0.75 1.07027 0.000856212
  39 0.77 0.850429 0.000680343
  40 0.79 0.493347 0.000394678
  41 0.81 0.249878 0.000199902
  42 0.83 0.166959 0.000133567
  43 0.85 0.125388 0.00010031
  44 0.87 0.113041 9.04327e-05
  45 0.89 0.113837 9.10694e-05
  46 0.91 0.114449 9.15592e-05
  47 0.93 0.114163 9.13306e-05
  48 0.95 0.117306 9.38449e-05
  49 0.97 0.11049 8.83918e-05
  50 0.99 0.11598 9.27837e-05
