# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
148500000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 0.000469388 3.7551e-07
  7 0.13 0.010449 8.35918e-06
  8 0.15 0.0901224 7.2098e-05
  9 0.17 0.34498 0.000275984
  10 0.19 1.66922 0.00133538
  11 0.21 10.3986 0.00831884
  12 0.23 57.2832 0.0458265
  13 0.25 194.709 0.155767
  14 0.27 442.537 0.35403
  15 0.29 752.393 0.601914
  16 0.31 1015.08 0.812061
  17 0.33 1155.25 0.9242
  18 0.35 1176.27 0.941017
  19 0.37 1140.77 0.912616
  20 0.39 1124.6 0.89968
  21 0.41 1116.23 0.892982
  22 0.43 1126.58 0.901265
  23 0.45 1133.84 0.907069
  24 0.47 1162.08 0.929663
  25 0.49 1176.7 0.941362
  26 0.51 1147.53 0.918022
  27 0.53 1097.04 0.87763
  28 0.55 1087.37 0.869896
  29 0.57 1125.87 0.900694
  30 0.59 1145.53 0.916427
  31 0.61 1136.8 0.909441
  32 0.63 1095.77 0.876615
  33 0.65 1079.58 0.863668
  34 0.67 1078.88 0.863101
  35 0.69 1005.36 0.80429
  36 0.71 807.508 0.646007
  37 0.73 495.845 0.396676
  38 0.75 218.213 0.174571
  39 0.77 71.6509 0.0573207
  40 0.79 16.8506 0.0134804
  41 0.81 2.77784 0.00222227
  42 0.83 0.497673 0.000398139
  43 0.85 0.0784898 6.27918e-05
  44 0.87 0.0148571 1.18857e-05
  45 0.89 0.00163265 1.30612e-06
  46 0.91 0 0
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
198000000 50 25400.00000000001
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 0.00110204 8.81633e-07
  7 0.13 0.0306735 2.45388e-05
  8 0.15 0.240918 0.000192735
  9 0.17 1.00933 0.000807461
  10 0.19 5.19 0.004152
  11 0.21 23.4543 0.0187634
  12 0.23 79.6746 0.0637397
  13 0.25 208.473 0.166778
  14 0.27 426.383 0.341106
  15 0.29 693.092 0.554474
  16 0.31 923.137 0.73851
  17 0.33 1072.34 0.857872
  18 0.35 1141.08 0.912865
  19 0.37 1159.6 0.927679
  20 0.39 1162.73 0.930184
  21 0.41 1161.87 0.929495
  22 0.43 1156.28 0.925022
  23 0.45 1176.21 0.940967
  24 0.47 1183.66 0.94693
  25 0.49 1190.33 0.952266
  26 0.51 1173.82 0.939056
  27 0.53 1128.87 0.903099
  28 0.55 1126.28 0.901021
  29 0.57 1157.5 0.925998
  30 0.59 1147.92 0.918337
  31 0.61 1125.9 0.90072
  32 0.63 1127.25 0.901797
  33 0.65 1143.2 0.914562
  34 0.67 1094.68 0.875746
  35 0.69 936.478 0.749183
  36 0.71 692.474 0.553979
  37 0.73 449.476 0.359581
  38 0.75 233.357 0.186685
  39 0.77 78.4383 0.0627506
  40 0.79 16.3322 0.0130658
  41 0.81 2.70392 0.00216313
  42 0.83 0.439265 0.000351412
  43 0.85 0.0813265 6.50612e-05
  44 0.87 0.0124286 9.94286e-06
  45 0.89 0.00108163 8.65306e-07
  46 0.91 6.12245e-05 4.89796e-08
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
