# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 49.999999999999986
  1 0.01 0.609857 0.000487886
  2 0.03 0.596735 0.000477388
  3 0.05 0.595408 0.000476327
  4 0.07 0.596306 0.000477045
  5 0.09 0.614878 0.000491902
  6 0.11 0.627286 0.000501829
  7 0.13 0.678041 0.000542433
  8 0.15 0.776143 0.000620914
  9 0.17 0.918388 0.00073471
  10 0.19 1.02763 0.000822106
  11 0.21 1.06737 0.000853894
  12 0.23 1.12382 0.000899053
  13 0.25 1.29927 0.00103941
  14 0.27 1.39553 0.00111642
  15 0.29 1.23759 0.000990073
  16 0.31 1.04502 0.000836016
  17 0.33 1.00239 0.00080191
  18 0.35 1.05541 0.000844327
  19 0.37 1.09502 0.000876016
  20 0.39 1.09465 0.000875722
  21 0.41 1.13137 0.000905094
  22 0.43 1.08502 0.000868016
  23 0.45 1.09071 0.000872571
  24 0.47 0.979143 0.000783314
  25 0.49 1.08137 0.000865094
  26 0.51 1.25427 0.00100341
  27 0.53 1.40029 0.00112023
  28 0.55 1.46594 0.00117275
  29 0.57 1.58798 0.00127038
  30 0.59 1.58343 0.00126674
  31 0.61 1.37427 0.00109941
  32 0.63 1.11412 0.000891298
  33 0.65 1.08939 0.00087151
  34 0.67 1.20633 0.000965061
  35 0.69 1.239 0.0009912
  36 0.71 1.25143 0.00100114
  37 0.73 1.28718 0.00102975
  38 0.75 1.30543 0.00104434
  39 0.77 1.125 0.0009
  40 0.79 0.992204 0.000793763
  41 0.81 0.914959 0.000731967
  42 0.83 0.816796 0.000653437
  43 0.85 0.717776 0.00057422
  44 0.87 0.663265 0.000530612
  45 0.89 0.647531 0.000518024
  46 0.91 0.63949 0.000511592
  47 0.93 0.627612 0.00050209
  48 0.95 0.630204 0.000504163
  49 0.97 0.626673 0.000501339
  50 0.99 0.615102 0.000492082
99000000 50 50.000000000000014
  1 0.01 0.60298 0.000482384
  2 0.03 0.601204 0.000480963
  3 0.05 0.58798 0.000470384
  4 0.07 0.57802 0.000462416
  5 0.09 0.581184 0.000464947
  6 0.11 0.584837 0.000467869
  7 0.13 0.604898 0.000483918
  8 0.15 0.669061 0.000535249
  9 0.17 0.815082 0.000652065
  10 0.19 1.0252 0.000820163
  11 0.21 1.19255 0.000954041
  12 0.23 1.15608 0.000924865
  13 0.25 0.953857 0.000763086
  14 0.27 0.992082 0.000793665
  15 0.29 1.1238 0.000899037
  16 0.31 1.16365 0.000930922
  17 0.33 1.31549 0.00105239
  18 0.35 1.37673 0.00110139
  19 0.37 1.43271 0.00114617
  20 0.39 1.36963 0.00109571
  21 0.41 1.2652 0.00101216
  22 0.43 1.14565 0.000916522
  23 0.45 1.1481 0.000918482
  24 0.47 1.12629 0.000901029
  25 0.49 1.09665 0.000877322
  26 0.51 1.1501 0.000920082
  27 0.53 1.40355 0.00112284
  28 0.55 1.65373 0.00132299
  29 0.57 1.76618 0.00141295
  30 0.59 1.54733 0.00123786
  31 0.61 1.25994 0.00100795
  32 0.63 1.16122 0.00092898
  33 0.65 1.21357 0.000970857
  34 0.67 1.2902 0.00103216
  35 0.69 1.15329 0.000922629
  36 0.71 0.974633 0.000779706
  37 0.73 0.977122 0.000781698
  38 0.75 1.12831 0.000902645
  39 0.77 1.20749 0.000965992
  40 0.79 1.09857 0.000878857
  41 0.81 0.897796 0.000718237
  42 0.83 0.729714 0.000583771
  43 0.85 0.641061 0.000512849
  44 0.87 0.611163 0.000488931
  45 0.89 0.60751 0.000486008
  46 0.91 0.596918 0.000477535
  47 0.93 0.594735 0.000475788
  48 0.95 0.596102 0.000476882
  49 0.97 0.61098 0.000488784
  50 0.99 0.619837 0.000495869
148500000 50 50.00000000000001
  1 0.01 0.642327 0.000513861
  2 0.03 0.634388 0.00050751
  3 0.05 0.639571 0.000511657
  4 0.07 0.649286 0.000519429
  5 0.09 0.643878 0.000515102
  6 0.11 0.653102 0.000522482
  7 0.13 0.686082 0.000548865
  8 0.15 0.73 0.000584
  9 0.17 0.806796 0.000645437
  10 0.19 0.904816 0.000723853
  11 0.21 0.989061 0.000791249
  12 0.23 1.07133 0.000857061
  13 0.25 1.09994 0.000879951
  14 0.27 1.1031 0.000882482
  15 0.29 1.18682 0.000949453
  16 0.31 1.142 0.0009136
  17 0.33 1.22267 0.000978139
  18 0.35 1.36586 0.00109269
  19 0.37 1.41518 0.00113215
  20 0.39 1.41298 0.00113038
  21 0.41 1.36329 0.00109063
  22 0.43 1.30351 0.00104281
  23 0.45 1.34363 0.00107491
  24 0.47 1.18094 0.000944751
  25 0.49 0.949612 0.00075969
  26 0.51 0.937571 0.000750057
  27 0.53 1.18471 0.000947771
  28 0.55 1.3981 0.00111848
  29 0.57 1.50524 0.0012042
  30 0.59 1.50288 0.0012023
  31 0.61 1.42831 0.00114264
  32 0.63 1.26912 0.0010153
  33 0.65 1.08796 0.000870367
  34 0.67 1.06724 0.000853796
  35 0.69 1.12916 0.000903331
  36 0.71 1.10359 0.000882873
  37 0.73 1.16761 0.00093409
  38 0.75 1.18124 0.000944996
  39 0.77 1.12145 0.000897159
  40 0.79 1.04639 0.00083711
  41 0.81 0.896224 0.00071698
  42 0.83 0.745959 0.000596767
  43 0.85 0.661224 0.00052898
  44 0.87 0.631102 0.000504882
  45 0.89 0.614286 0.000491429
  46 0.91 0.622429 0.000497943
  47 0.93 0.62398 0.000499184
  48 0.95 0.637082 0.000509665
  49 0.97 0.647776 0.00051822
  50 0.99 0.649184 0.000519347
