# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0.000387755 3.10204e-07
  4 0.07 0.0284286 2.27429e-05
  5 0.09 0.284408 0.000227527
  6 0.11 1.20355 0.000962841
  7 0.13 3.44494 0.00275595
  8 0.15 9.49467 0.00759574
  9 0.17 24.2733 0.0194187
  10 0.19 58.5027 0.0468021
  11 0.21 133.281 0.106625
  12 0.23 258.665 0.206932
  13 0.25 435.694 0.348555
  14 0.27 646.16 0.516928
  15 0.29 834.411 0.667529
  16 0.31 953.466 0.762773
  17 0.33 1028.96 0.823167
  18 0.35 1049.59 0.839672
  19 0.37 1043.02 0.834416
  20 0.39 1028.44 0.822753
  21 0.41 1011.91 0.809527
  22 0.43 1020.6 0.816482
  23 0.45 1067.69 0.854149
  24 0.47 1126.42 0.901135
  25 0.49 1109.53 0.887626
  26 0.51 1065.85 0.852679
  27 0.53 1035.83 0.828663
  28 0.55 1052.85 0.842276
  29 0.57 1038.77 0.831014
  30 0.59 1045.62 0.836495
  31 0.61 1062.03 0.849622
  32 0.63 1060.34 0.848275
  33 0.65 1062.71 0.850169
  34 0.67 1068.47 0.854776
  35 0.69 1002.89 0.802312
  36 0.71 836.924 0.669539
  37 0.73 594.321 0.475457
  38 0.75 344.938 0.275951
  39 0.77 163.815 0.131052
  40 0.79 68.8021 0.0550417
  41 0.81 29.0836 0.0232669
  42 0.83 12.4506 0.00996047
  43 0.85 5.24761 0.00419809
  44 0.87 2.32092 0.00185673
  45 0.89 1.1491 0.000919282
  46 0.91 0.459388 0.00036751
  47 0.93 0.0621429 4.97143e-05
  48 0.95 0.00520408 4.16327e-06
  49 0.97 4.08163e-05 3.26531e-08
  50 0.99 0 0
99000000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0.000857143 6.85714e-07
  6 0.11 0.0612245 4.89796e-05
  7 0.13 0.61849 0.000494792
  8 0.15 2.21557 0.00177246
  9 0.17 5.15949 0.00412759
  10 0.19 12.9023 0.0103218
  11 0.21 39.0044 0.0312035
  12 0.23 118.872 0.0950973
  13 0.25 307.484 0.245987
  14 0.27 592.582 0.474066
  15 0.29 864.078 0.691263
  16 0.31 1018.66 0.814927
  17 0.33 1064.1 0.851278
  18 0.35 1062.01 0.84961
  19 0.37 1083.16 0.866532
  20 0.39 1139.56 0.911648
  21 0.41 1132.83 0.906264
  22 0.43 1113.59 0.890874
  23 0.45 1147.57 0.918052
  24 0.47 1152.79 0.922228
  25 0.49 1136.42 0.909139
  26 0.51 1090.6 0.872476
  27 0.53 1034.35 0.827476
  28 0.55 1036.14 0.828913
  29 0.57 1062.53 0.850025
  30 0.59 1094.6 0.875679
  31 0.61 1105.34 0.884273
  32 0.63 1107.85 0.88628
  33 0.65 1123.28 0.898627
  34 0.67 1083.21 0.866572
  35 0.69 944.1 0.75528
  36 0.71 732.972 0.586377
  37 0.73 495.296 0.396237
  38 0.75 286.457 0.229166
  39 0.77 133.261 0.106609
  40 0.79 50.8309 0.0406647
  41 0.81 17.8964 0.0143171
  42 0.83 5.40484 0.00432387
  43 0.85 1.53278 0.00122622
  44 0.87 0.488816 0.000391053
  45 0.89 0.151571 0.000121257
  46 0.91 0.0333469 2.66776e-05
  47 0.93 0.00465306 3.72245e-06
  48 0.95 0.00128571 1.02857e-06
  49 0.97 0 0
  50 0.99 0 0
148500000 50 25400.000000000004
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 8.16327e-05 6.53061e-08
  7 0.13 0.00859184 6.87347e-06
  8 0.15 0.12702 0.000101616
  9 0.17 0.950612 0.00076049
  10 0.19 5.61939 0.00449551
  11 0.21 29.1484 0.0233187
  12 0.23 111.034 0.088827
  13 0.25 291.274 0.233019
  14 0.27 553.1 0.44248
  15 0.29 825.519 0.660415
