# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 25400.000000000004
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 0.00277551 2.22041e-06
  7 0.13 0.069449 5.55592e-05
  8 0.15 0.703878 0.000563102
  9 0.17 4.47061 0.00357649
  10 0.19 24.4652 0.0195721
  11 0.21 94.8234 0.0758587
  12 0.23 249.91 0.199928
  13 0.25 492.834 0.394267
  14 0.27 758.728 0.606982
  15 0.29 934.943 0.747954
  16 0.31 1009.92 0.807934
  17 0.33 1038.95 0.831164
  18 0.35 1068.4 0.854718
  19 0.37 1062.5 0.850002
  20 0.39 1011.09 0.808872
  21 0.41 987.774 0.790219
  22 0.43 977 0.7816
  23 0.45 972.636 0.778109
  24 0.47 1011.75 0.8094
  25 0.49 1042.1 0.833682
  26 0.51 1023.95 0.81916
  27 0.53 982.833 0.786266
  28 0.55 964.552 0.771642
  29 0.57 950.908 0.760726
  30 0.59 952.516 0.762013
  31 0.61 964.962 0.771969
  32 0.63 999.317 0.799454
  33 0.65 1048.63 0.838904
  34 0.67 1045.79 0.836633
  35 0.69 1019.45 0.815559
  36 0.71 941.883 0.753506
  37 0.73 761.627 0.609301
  38 0.75 517.056 0.413645
  39 0.77 286.715 0.229372
  40 0.79 131.273 0.105018
  41 0.81 49.5674 0.0396539
  42 0.83 13.1723 0.0105379
  43 0.85 2.36245 0.00188996
  44 0.87 0.32351 0.000258808
  45 0.89 0.0344694 2.75755e-05
  46 0.91 0.00297959 2.38367e-06
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
99000000 50 25399.999999999996
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0.000714286 5.71429e-07
  4 0.07 0.00542857 4.34286e-06
  5 0.09 0.0177143 1.41714e-05
  6 0.11 0.0791429 6.33143e-05
  7 0.13 0.388755 0.000311004
  8 0.15 1.93357 0.00154686
  9 0.17 9.56543 0.00765234
  10 0.19 39.1007 0.0312806
  11 0.21 120.298 0.0962385
  12 0.23 281.567 0.225254
  13 0.25 505.751 0.404601
  14 0.27 727.091 0.581673
  15 0.29 885.307 0.708245
  16 0.31 960.347 0.768278
  17 0.33 1004.4 0.803522
  18 0.35 1036.54 0.829235
  19 0.37 1036.87 0.829499
  20 0.39 1031.38 0.825106
  21 0.41 1019.93 0.815946
  22 0.43 1014.35 0.811477
  23 0.45 1033.65 0.826923
  24 0.47 1060.72 0.848575
  25 0.49 1057.75 0.846199
  26 0.51 1028.73 0.822983
  27 0.53 976.145 0.780916
  28 0.55 943.411 0.754729
  29 0.57 929.923 0.743938
  30 0.59 946.063 0.756851
  31 0.61 969.092 0.775274
  32 0.63 994.865 0.795892
  33 0.65 1018.31 0.81465
  34 0.67 1018.19 0.814554
  35 0.69 994.471 0.795577
  36 0.71 926.486 0.741189
  37 0.73 785.302 0.628241
  38 0.75 570.748 0.456598
  39 0.77 315.392 0.252313
  40 0.79 119.566 0.0956527
  41 0.81 29.9499 0.0239599
  42 0.83 5.25845 0.00420676
  43 0.85 0.862347 0.000689878
  44 0.87 0.153776 0.00012302
  45 0.89 0.0210408 1.68327e-05
  46 0.91 0.00157143 1.25714e-06
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
148500000 50 25399.999999999996
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0.00181633 1.45306e-06
  6 0.11 0.0144694 1.15755e-05
  7 0.13 0.0942041 7.53633e-05
  8 0.15 0.863612 0.00069089
  9 0.17 5.90651 0.00472521
  10 0.19 28.4456 0.0227565
  11 0.21 102.467 0.0819733
  12 0.23 273.718 0.218974
  13 0.25 530.306 0.424244
  14 0.27 777.497 0.621998
  15 0.29 909.536 0.727629
  16 0.31 937.475 0.74998
  17 0.33 947.745 0.758196
  18 0.35 973.968 0.779174
  19 0.37 995.058 0.796047
  20 0.39 988.775 0.79102
  21 0.41 978.714 0.782972
  22 0.43 996.648 0.797319
  23 0.45 1038.41 0.830727
  24 0.47 1070.24 0.856195
  25 0.49 1055.21 0.844164
  26 0.51 1040.98 0.832786
  27 0.53 1025.43 0.820346
  28 0.55 990.406 0.792325
  29 0.57 969.347 0.775478
  30 0.59 979.581 0.783665
  31 0.61 1011.55 0.809237
  32 0.63 1037.03 0.829627
  33 0.65 1050.68 0.840543
  34 0.67 1040.55 0.83244
  35 0.69 982.671 0.786137
  36 0.71 885.641 0.708512
  37 0.73 711.485 0.569188
  38 0.75 496.432 0.397146
  39 0.77 289.692 0.231754
  40 0.79 147.772 0.118218
  41 0.81 71.6401 0.0573121
  42 0.83 33.2184 0.0265747
  43 0.85 15.1056 0.0120845
  44 0.87 6.64992 0.00531993
  45 0.89 2.2001 0.00176008
  46 0.91 0.63002 0.000504016
  47 0.93 0.174776 0.00013982
  48 0.95 0.0354898 2.83918e-05
  49 0.97 0.00306122 2.44898e-06
  50 0.99 0 0
