# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 25399.999999999993
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0.00340816 2.72653e-06
  5 0.09 0.0343061 2.74449e-05
  6 0.11 0.115449 9.23592e-05
  7 0.13 0.632122 0.000505698
  8 0.15 4.22943 0.00338354
  9 0.17 18.36 0.014688
  10 0.19 65.8861 0.0527089
  11 0.21 191.817 0.153454
  12 0.23 409.82 0.327856
  13 0.25 679.675 0.54374
  14 0.27 909.134 0.727307
  15 0.29 1019.18 0.815347
  16 0.31 1037.92 0.830335
  17 0.33 993.771 0.795017
  18 0.35 936.59 0.749272
  19 0.37 913.363 0.73069
  20 0.39 917.966 0.734373
  21 0.41 896.537 0.717229
  22 0.43 872.948 0.698359
  23 0.45 886.493 0.709194
  24 0.47 885.095 0.708076
  25 0.49 908.958 0.727166
  26 0.51 949.448 0.759558
  27 0.53 967.771 0.774217
  28 0.55 968.978 0.775182
  29 0.57 955.205 0.764164
  30 0.59 911.865 0.729492
  31 0.61 873.091 0.698473
  32 0.63 891.709 0.713367
  33 0.65 946.986 0.757589
  34 0.67 980.713 0.78457
  35 0.69 1002.09 0.801673
  36 0.71 995.371 0.796297
  37 0.73 918.18 0.734544
  38 0.75 723.315 0.578652
  39 0.77 460.667 0.368534
  40 0.79 219.088 0.175271
  41 0.81 70.3408 0.0562727
  42 0.83 14.5277 0.0116222
  43 0.85 1.94988 0.0015599
  44 0.87 0.162612 0.00013009
  45 0.89 0.0113469 9.07755e-06
  46 0.91 0.00022449 1.79592e-07
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
99000000 50 25400
  1 0.01 0.0101224 8.09796e-06
  2 0.03 0.0932449 7.45959e-05
  3 0.05 0.379755 0.000303804
  4 0.07 0.950673 0.000760539
  5 0.09 2.26673 0.00181339
  6 0.11 5.10351 0.00408281
  7 0.13 12.185 0.00974797
  8 0.15 32.2505 0.0258004
  9 0.17 80.52 0.064416
  10 0.19 165.944 0.132755
  11 0.21 298.08 0.238464
  12 0.23 481.279 0.385023
  13 0.25 673.698 0.538959
  14 0.27 823.568 0.658855
  15 0.29 913.372 0.730698
  16 0.31 963.134 0.770508
  17 0.33 950.983 0.760787
  18 0.35 912.108 0.729687
  19 0.37 878.661 0.702929
  20 0.39 869.937 0.69595
  21 0.41 854.344 0.683475
  22 0.43 841.268 0.673014
  23 0.45 868.868 0.695094
  24 0.47 914.68 0.731744
  25 0.49 953.088 0.762471
  26 0.51 972.396 0.777916
  27 0.53 985.711 0.788569
  28 0.55 978.289 0.782632
  29 0.57 950.102 0.760082
  30 0.59 930.841 0.744672
  31 0.61 910.773 0.728618
  32 0.63 932.032 0.745626
  33 0.65 955.051 0.764041
  34 0.67 980.717 0.784574
  35 0.69 975.981 0.780784
  36 0.71 934.339 0.747471
  37 0.73 845.402 0.676321
  38 0.75 676.765 0.541412
  39 0.77 460.678 0.368542
  40 0.79 258.445 0.206756
  41 0.81 111.084 0.0888674
  42 0.83 35.2193 0.0281754
  43 0.85 7.88222 0.00630578
  44 0.87 1.27882 0.00102305
  45 0.89 0.187367 0.000149894
  46 0.91 0.0443878 3.55102e-05
  47 0.93 0.00940816 7.52653e-06
  48 0.95 0.000836735 6.69388e-07
  49 0.97 0 0
  50 0.99 0.000326531 2.61224e-07
148500000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0.00206122 1.64898e-06
  5 0.09 0.0293061 2.34449e-05
  6 0.11 0.297918 0.000238335
  7 0.13 2.36463 0.00189171
  8 0.15 11.9496 0.00955971
  9 0.17 42.6893 0.0341514
  10 0.19 117.12 0.0936963
  11 0.21 254.204 0.203363
  12 0.23 443.951 0.355161
  13 0.25 636.253 0.509003
  14 0.27 801.178 0.640942
  15 0.29 913.093 0.730475
  16 0.31 946.873 0.757499
  17 0.33 947.006 0.757605
  18 0.35 963.074 0.770459
  19 0.37 973.63 0.778904
  20 0.39 991.415 0.793132
  21 0.41 975.086 0.780069
  22 0.43 951.563 0.76125
  23 0.45 945.074 0.756059
  24 0.47 935.496 0.748397
  25 0.49 947.835 0.758268
  26 0.51 962.476 0.769981
  27 0.53 956.115 0.764892
  28 0.55 939.283 0.751426
  29 0.57 889.976 0.71198
  30 0.59 870.884 0.696707
  31 0.61 890.1 0.71208
  32 0.63 924.899 0.739919
  33 0.65 958.169 0.766535
  34 0.67 982.375 0.7859
  35 0.69 1005.69 0.80455
  36 0.71 988.689 0.790951
  37 0.73 859.915 0.687932
  38 0.75 646.822 0.517458
  39 0.77 400.409 0.320327
  40 0.79 200.593 0.160474
  41 0.81 83.6836 0.0669468
  42 0.83 28.218 0.0225744
  43 0.85 8.68169 0.00694536
  44 0.87 2.23402 0.00178722
  45 0.89 0.467918 0.000374335
  46 0.91 0.097898 7.83184e-05
  47 0.93 0.0342041 2.73633e-05
  48 0.95 0.00414286 3.31429e-06
  49 0.97 0 0
  50 0.99 0 0
