# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 49.99999999999999
  1 0.01 1.87094 0.00149675
  2 0.03 1.86288 0.0014903
  3 0.05 1.87631 0.00150104
  4 0.07 1.88265 0.00150612
  5 0.09 1.88437 0.00150749
  6 0.11 1.8921 0.00151368
  7 0.13 1.87861 0.00150289
  8 0.15 1.86316 0.00149053
  9 0.17 1.83031 0.00146424
  10 0.19 1.70878 0.00136702
  11 0.21 1.47614 0.00118091
  12 0.23 1.15151 0.000921208
  13 0.25 0.79449 0.000635592
  14 0.27 0.490755 0.000392604
  15 0.29 0.295408 0.000236327
  16 0.31 0.210857 0.000168686
  17 0.33 0.205306 0.000164245
  18 0.35 0.224265 0.000179412
  19 0.37 0.267061 0.000213649
  20 0.39 0.284694 0.000227755
  21 0.41 0.252102 0.000201682
  22 0.43 0.212 0.0001696
  23 0.45 0.201796 0.000161437
  24 0.47 0.202408 0.000161927
  25 0.49 0.210633 0.000168506
  26 0.51 0.212735 0.000170188
  27 0.53 0.18598 0.000148784
  28 0.55 0.173878 0.000139102
  29 0.57 0.143265 0.000114612
  30 0.59 0.104 8.32e-05
  31 0.61 0.095 7.6e-05
  32 0.63 0.103714 8.29714e-05
  33 0.65 0.110714 8.85714e-05
  34 0.67 0.137755 0.000110204
  35 0.69 0.205429 0.000164343
  36 0.71 0.359184 0.000287347
  37 0.73 0.641755 0.000513404
  38 0.75 1.03822 0.00083058
  39 0.77 1.42122 0.00113698
  40 0.79 1.67541 0.00134033
  41 0.81 1.7722 0.00141776
  42 0.83 1.79545 0.00143636
  43 0.85 1.806 0.0014448
  44 0.87 1.82533 0.00146026
  45 0.89 1.84982 0.00147985
  46 0.91 1.84602 0.00147682
  47 0.93 1.86606 0.00149285
  48 0.95 1.86096 0.00148877
  49 0.97 1.86716 0.00149373
  50 0.99 1.8732 0.00149856
99000000 50 50.00000000000001
  1 0.01 1.83855 0.00147084
  2 0.03 1.84259 0.00147407
  3 0.05 1.83676 0.0014694
  4 0.07 1.841 0.0014728
  5 0.09 1.85063 0.00148051
  6 0.11 1.85759 0.00148607
  7 0.13 1.84539 0.00147631
  8 0.15 1.84949 0.00147959
  9 0.17 1.84424 0.0014754
  10 0.19 1.78649 0.00142919
  11 0.21 1.61282 0.00129025
  12 0.23 1.33247 0.00106598
  13 0.25 0.957408 0.000765927
  14 0.27 0.587347 0.000469878
  15 0.29 0.346816 0.000277453
  16 0.31 0.234 0.0001872
  17 0.33 0.183429 0.000146743
  18 0.35 0.156776 0.00012542
  19 0.37 0.151898 0.000121518
  20 0.39 0.165694 0.000132555
  21 0.41 0.171102 0.000136882
  22 0.43 0.170122 0.000136098
  23 0.45 0.170347 0.000136278
  24 0.47 0.165041 0.000132033
  25 0.49 0.185347 0.000148278
  26 0.51 0.192551 0.000154041
  27 0.53 0.166102 0.000132882
  28 0.55 0.124776 9.98204e-05
  29 0.57 0.110143 8.81143e-05
  30 0.59 0.102102 8.16816e-05
  31 0.61 0.101408 8.11265e-05
  32 0.63 0.129184 0.000103347
  33 0.65 0.164755 0.000131804
  34 0.67 0.198327 0.000158661
  35 0.69 0.250041 0.000200033
  36 0.71 0.398714 0.000318971
  37 0.73 0.686327 0.000549061
  38 0.75 1.05927 0.000847412
  39 0.77 1.43557 0.00114846
  40 0.79 1.68453 0.00134762
  41 0.81 1.77929 0.00142343
  42 0.83 1.80359 0.00144287
  43 0.85 1.806 0.0014448
  44 0.87 1.81296 0.00145037
  45 0.89 1.81478 0.00145182
  46 0.91 1.82302 0.00145842
  47 0.93 1.83863 0.00147091
  48 0.95 1.84657 0.00147726
  49 0.97 1.84618 0.00147695
  50 0.99 1.84184 0.00147347
148500000 50 50
  1 0.01 1.90057 0.00152046
  2 0.03 1.89904 0.00151923
  3 0.05 1.85571 0.00148457
  4 0.07 1.85137 0.00148109
  5 0.09 1.84806 0.00147845
  6 0.11 1.85312 0.0014825
  7 0.13 1.83965 0.00147172
  8 0.15 1.80861 0.00144689
  9 0.17 1.74755 0.00139804
  10 0.19 1.64771 0.00131817
  11 0.21 1.43831 0.00115064
  12 0.23 1.15139 0.00092111
  13 0.25 0.856592 0.000685273
  14 0.27 0.611918 0.000489535
  15 0.29 0.415347 0.000332278
  16 0.31 0.294245 0.000235396
  17 0.33 0.234245 0.000187396
  18 0.35 0.229429 0.000183543
  19 0.37 0.221714 0.000177371
  20 0.39 0.199184 0.000159347
  21 0.41 0.164959 0.000131967
  22 0.43 0.12851 0.000102808
  23 0.45 0.128224 0.00010258
  24 0.47 0.153612 0.00012289
  25 0.49 0.167143 0.000133714
  26 0.51 0.156551 0.000125241
  27 0.53 0.155633 0.000124506
  28 0.55 0.149959 0.000119967
  29 0.57 0.14402 0.000115216
  30 0.59 0.133837 0.000107069
  31 0.61 0.147633 0.000118106
  32 0.63 0.144265 0.000115412
  33 0.65 0.149673 0.000119739
  34 0.67 0.175531 0.000140424
  35 0.69 0.24249 0.000193992
  36 0.71 0.331245 0.000264996
  37 0.73 0.553653 0.000442922
  38 0.75 0.936531 0.000749224
  39 0.77 1.39422 0.00111538
  40 0.79 1.71549 0.00137239
  41 0.81 1.8541 0.00148328
  42 0.83 1.88622 0.00150898
  43 0.85 1.87847 0.00150278
  44 0.87 1.88035 0.00150428
  45 0.89 1.8729 0.00149832
  46 0.91 1.87859 0.00150287
  47 0.93 1.89304 0.00151443
  48 0.95 1.89765 0.00151812
  49 0.97 1.88908 0.00151127
  50 0.99 1.89263 0.00151411
198000000 50 50.000000000000014
  1 0.01 1.86986 0.00149589
  2 0.03 1.87416 0.00149933
  3 0.05 1.856 0.0014848
  4 0.07 1.86133 0.00148906
  5 0.09 1.84808 0.00147847
  6 0.11 1.86778 0.00149422
  7 0.13 1.87294 0.00149835
  8 0.15 1.85643 0.00148514
  9 0.17 1.80933 0.00144746
  10 0.19 1.69788 0.0013583
  11 0.21 1.50047 0.00120038
  12 0.23 1.20173 0.000961388
  13 0.25 0.870918 0.000696735
  14 0.27 0.550143 0.000440114
  15 0.29 0.31402 0.000251216
  16 0.31 0.201878 0.000161502
  17 0.33 0.179857 0.000143886
  18 0.35 0.20098 0.000160784
  19 0.37 0.200041 0.000160033
  20 0.39 0.179673 0.000143739
  21 0.41 0.167306 0.000133845
  22 0.43 0.164673 0.000131739
  23 0.45 0.176694 0.000141355
  24 0.47 0.183429 0.000146743
  25 0.49 0.170347 0.000136278
  26 0.51 0.161184 0.000128947
  27 0.53 0.178367 0.000142694
  28 0.55 0.199449 0.000159559
  29 0.57 0.194265 0.000155412
  30 0.59 0.177857 0.000142286
  31 0.61 0.16651 0.000133208
  32 0.63 0.155551 0.000124441
  33 0.65 0.163571 0.000130857
  34 0.67 0.205102 0.000164082
  35 0.69 0.303388 0.00024271
  36 0.71 0.461429 0.000369143
  37 0.73 0.68898 0.000551184
  38 0.75 0.999939 0.000799951
  39 0.77 1.32367 0.00105894
  40 0.79 1.57114 0.00125691
  41 0.81 1.72676 0.0013814
  42 0.83 1.79537 0.00143629
  43 0.85 1.83365 0.00146692
  44 0.87 1.8372 0.00146976
  45 0.89 1.8459 0.00147672
  46 0.91 1.84363 0.00147491
  47 0.93 1.85724 0.0014858
  48 0.95 1.8682 0.00149456
  49 0.97 1.88214 0.00150571
  50 0.99 1.88355 0.00150684
247500000 50 49.999999999999986
  1 0.01 1.86184 0.00148947
  2 0.03 1.84378 0.00147502
  3 0.05 1.85527 0.00148421
  4 0.07 1.85353 0.00148282
  5 0.09 1.85214 0.00148171
  6 0.11 1.84884 0.00147907
  7 0.13 1.854 0.0014832
  8 0.15 1.83647 0.00146918
  9 0.17 1.79039 0.00143231
  10 0.19 1.69571 0.00135657
  11 0.21 1.47573 0.00118059
  12 0.23 1.11231 0.000889845
  13 0.25 0.734755 0.000587804
  14 0.27 0.430429 0.000344343
  15 0.29 0.260673 0.000208539
  16 0.31 0.199265 0.000159412
  17 0.33 0.194122 0.000155298
  18 0.35 0.205551 0.000164441
  19 0.37 0.209755 0.000167804
  20 0.39 0.193367 0.000154694
  21 0.41 0.18002 0.000144016
  22 0.43 0.179612 0.00014369
  23 0.45 0.205327 0.000164261
  24 0.47 0.209878 0.000167902
  25 0.49 0.190653 0.000152522
  26 0.51 0.19249 0.000153992
  27 0.53 0.22598 0.000180784
  28 0.55 0.259102 0.000207282
  29 0.57 0.215857 0.000172686
  30 0.59 0.159816 0.000127853
  31 0.61 0.13398 0.000107184
  32 0.63 0.128837 0.000103069
  33 0.65 0.143571 0.000114857
  34 0.67 0.184571 0.000147657
  35 0.69 0.272653 0.000218122
  36 0.71 0.420469 0.000336376
  37 0.73 0.68702 0.000549616
  38 0.75 1.04873 0.000838988
  39 0.77 1.39178 0.00111342
  40 0.79 1.64937 0.00131949
  41 0.81 1.78351 0.00142681
  42 0.83 1.84441 0.00147553
  43 0.85 1.87192 0.00149753
  44 0.87 1.87382 0.00149905
  45 0.89 1.88659 0.00150927
  46 0.91 1.87004 0.00149603
  47 0.93 1.86869 0.00149496
  48 0.95 1.87886 0.00150309
  49 0.97 1.87498 0.00149998
  50 0.99 1.85955 0.00148764
