# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
148500000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 0.0102653 8.21224e-06
  7 0.13 0.159571 0.000127657
  8 0.15 0.809571 0.000647657
  9 0.17 3.62039 0.00289631
  10 0.19 14.9886 0.0119908
  11 0.21 54.444 0.0435552
  12 0.23 160.951 0.128761
  13 0.25 362.009 0.289607
  14 0.27 620.732 0.496586
  15 0.29 834.853 0.667883
  16 0.31 965.215 0.772172
  17 0.33 1028.11 0.82249
  18 0.35 1042.83 0.834268
  19 0.37 1046.24 0.836994
  20 0.39 1063.54 0.850828
  21 0.41 1076.22 0.860978
  22 0.43 1074.61 0.859691
  23 0.45 1043.04 0.834429
  24 0.47 1028.95 0.823161
  25 0.49 1065.43 0.852342
  26 0.51 1114.46 0.891568
  27 0.53 1118.62 0.894899
  28 0.55 1113.8 0.891042
  29 0.57 1092.5 0.874004
  30 0.59 1076.92 0.861538
  31 0.61 1089.09 0.871272
  32 0.63 1116.86 0.893489
  33 0.65 1108.58 0.886862
  34 0.67 1019.92 0.815935
  35 0.69 856.723 0.685379
  36 0.71 682.344 0.545875
  37 0.73 519.464 0.415571
  38 0.75 384.826 0.307861
  39 0.77 270.838 0.21667
  40 0.79 174.292 0.139434
  41 0.81 96.0326 0.0768261
  42 0.83 44.5744 0.0356595
  43 0.85 19.0823 0.0152659
  44 0.87 8.53635 0.00682908
  45 0.89 3.7781 0.00302248
  46 0.91 1.56516 0.00125213
  47 0.93 0.346163 0.000276931
  48 0.95 0.0590408 4.72327e-05
  49 0.97 0.0101224 8.09796e-06
  50 0.99 0.000714286 5.71429e-07
198000000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 8.16327e-05 6.53061e-08
  5 0.09 0.00857143 6.85714e-06
  6 0.11 0.118959 9.51673e-05
  7 0.13 0.647776 0.00051822
  8 0.15 2.80541 0.00224433
  9 0.17 10.126 0.00810078
  10 0.19 31.9593 0.0255675
  11 0.21 91.7152 0.0733722
  12 0.23 231.273 0.185018
  13 0.25 467.685 0.374148
  14 0.27 740.136 0.592109
  15 0.29 947.876 0.758301
  16 0.31 1032.69 0.826156
  17 0.33 1040.47 0.832377
  18 0.35 1031.95 0.825561
  19 0.37 1018.15 0.814516
  20 0.39 1000.7 0.800563
  21 0.41 996.121 0.796896
  22 0.43 993.237 0.79459
  23 0.45 993.16 0.794528
  24 0.47 993.282 0.794626
  25 0.49 994.88 0.795904
  26 0.51 979.36 0.783488
  27 0.53 969.08 0.775264
  28 0.55 967.879 0.774303
  29 0.57 951.601 0.761281
  30 0.59 955.631 0.764505
  31 0.61 993.639 0.794911
  32 0.63 1005.55 0.804439
  33 0.65 994.488 0.79559
  34 0.67 995.802 0.796642
  35 0.69 987.47 0.789976
  36 0.71 922.079 0.737663
  37 0.73 791.432 0.633146
  38 0.75 593.875 0.4751
  39 0.77 370.764 0.296611
  40 0.79 189.475 0.15158
  41 0.81 78.1408 0.0625126
  42 0.83 26.1523 0.0209218
  43 0.85 6.96251 0.00557001
  44 0.87 1.45841 0.00116673
  45 0.89 0.158714 0.000126971
  46 0.91 0.00736735 5.89388e-06
  47 0.93 6.12245e-05 4.89796e-08
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
