# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 50
  1 0.01 0.108265 8.66122e-05
  2 0.03 0.116755 9.34041e-05
  3 0.05 0.118653 9.49224e-05
  4 0.07 0.123612 9.88898e-05
  5 0.09 0.122939 9.8351e-05
  6 0.11 0.122429 9.79429e-05
  7 0.13 0.135449 0.000108359
  8 0.15 0.153571 0.000122857
  9 0.17 0.197306 0.000157845
  10 0.19 0.308898 0.000247118
  11 0.21 0.527469 0.000421976
  12 0.23 0.886959 0.000709567
  13 0.25 1.2781 0.00102248
  14 0.27 1.52657 0.00122126
  15 0.29 1.87039 0.00149631
  16 0.31 1.79827 0.00143861
  17 0.33 1.62063 0.00129651
  18 0.35 1.62757 0.00130206
  19 0.37 1.89637 0.00151709
  20 0.39 1.887 0.0015096
  21 0.41 1.93092 0.00154473
  22 0.43 1.9801 0.00158408
  23 0.45 1.90722 0.00152578
  24 0.47 1.67996 0.00134397
  25 0.49 1.53443 0.00122754
  26 0.51 1.59904 0.00127923
  27 0.53 1.83851 0.00147081
  28 0.55 1.86965 0.00149572
  29 0.57 1.67629 0.00134103
  30 0.59 1.77635 0.00142108
  31 0.61 1.89451 0.00151561
  32 0.63 2.15271 0.00172217
  33 0.65 1.97616 0.00158093
  34 0.67 1.56353 0.00125082
  35 0.69 1.42373 0.00113899
  36 0.71 1.46849 0.00117479
  37 0.73 1.40841 0.00112673
  38 0.75 1.119 0.0008952
  39 0.77 0.820245 0.000656196
  40 0.79 0.515959 0.000412767
  41 0.81 0.312347 0.000249878
  42 0.83 0.187592 0.000150073
  43 0.85 0.136265 0.000109012
  44 0.87 0.122878 9.8302e-05
  45 0.89 0.115571 9.24571e-05
  46 0.91 0.112714 9.01714e-05
  47 0.93 0.112245 8.97959e-05
  48 0.95 0.11202 8.96163e-05
  49 0.97 0.111939 8.9551e-05
  50 0.99 0.114 9.12e-05
99000000 50 49.99999999999999
  1 0.01 0.117327 9.38612e-05
  2 0.03 0.116204 9.29633e-05
  3 0.05 0.115408 9.23265e-05
  4 0.07 0.111102 8.88816e-05
  5 0.09 0.105653 8.45224e-05
  6 0.11 0.106633 8.53061e-05
  7 0.13 0.108592 8.68735e-05
  8 0.15 0.115143 9.21143e-05
  9 0.17 0.137429 0.000109943
  10 0.19 0.183939 0.000147151
  11 0.21 0.341082 0.000272865
  12 0.23 0.647265 0.000517812
  13 0.25 1.03286 0.000826286
  14 0.27 1.32106 0.00105685
  15 0.29 1.52143 0.00121714
  16 0.31 1.75488 0.0014039
  17 0.33 1.89969 0.00151976
  18 0.35 1.84086 0.00147269
  19 0.37 1.76876 0.001415
  20 0.39 1.84241 0.00147393
  21 0.41 1.68194 0.00134555
  22 0.43 1.63671 0.00130937
  23 0.45 1.85904 0.00148723
  24 0.47 2.03571 0.00162857
  25 0.49 1.93165 0.00154532
  26 0.51 1.86527 0.00149221
  27 0.53 1.8752 0.00150016
  28 0.55 2.043 0.0016344
  29 0.57 2.08596 0.00166877
  30 0.59 2.23435 0.00178748
  31 0.61 2.08982 0.00167185
  32 0.63 1.87759 0.00150207
  33 0.65 1.74218 0.00139375
  34 0.67 1.77408 0.00141927
  35 0.69 1.78304 0.00142643
  36 0.71 1.63794 0.00131035
  37 0.73 1.42347 0.00113878
  38 0.75 1.02933 0.000823461
  39 0.77 0.610367 0.000488294
  40 0.79 0.365776 0.00029262
  41 0.81 0.215286 0.000172229
  42 0.83 0.143367 0.000114694
  43 0.85 0.112061 8.9649e-05
  44 0.87 0.102755 8.22041e-05
  45 0.89 0.104653 8.37224e-05
  46 0.91 0.105061 8.4049e-05
  47 0.93 0.109224 8.73796e-05
  48 0.95 0.112184 8.97469e-05
  49 0.97 0.110816 8.86531e-05
  50 0.99 0.114449 9.15592e-05
148500000 50 49.99999999999999
  1 0.01 0.114 9.12e-05
  2 0.03 0.110286 8.82286e-05
  3 0.05 0.104265 8.34122e-05
  4 0.07 0.0989388 7.9151e-05
  5 0.09 0.097449 7.79592e-05
  6 0.11 0.104367 8.34939e-05
  7 0.13 0.118122 9.4498e-05
  8 0.15 0.140327 0.000112261
  9 0.17 0.18651 0.000149208
  10 0.19 0.266939 0.000213551
  11 0.21 0.455653 0.000364522
  12 0.23 0.760755 0.000608604
  13 0.25 1.07153 0.000857224
  14 0.27 1.36669 0.00109336
  15 0.29 1.53439 0.00122751
  16 0.31 1.64996 0.00131997
  17 0.33 1.73867 0.00139094
  18 0.35 1.78696 0.00142957
  19 0.37 1.912 0.0015296
  20 0.39 1.75084 0.00140067
  21 0.41 1.54218 0.00123375
  22 0.43 1.50545 0.00120436
  23 0.45 1.49265 0.00119412
  24 0.47 1.64661 0.00131729
  25 0.49 1.94347 0.00155478
  26 0.51 1.95494 0.00156395
  27 0.53 1.91304 0.00153043
  28 0.55 2.17655 0.00174124
  29 0.57 1.94473 0.00155579
  30 0.59 1.74827 0.00139861
  31 0.61 1.74427 0.00139541
  32 0.63 1.84453 0.00147562
  33 0.65 1.96988 0.0015759
  34 0.67 1.93167 0.00154534
  35 0.69 1.80506 0.00144405
  36 0.71 1.60527 0.00128421
  37 0.73 1.4108 0.00112864
  38 0.75 1.18569 0.000948555
  39 0.77 0.847245 0.000677796
  40 0.79 0.580224 0.00046418
  41 0.81 0.394388 0.00031551
  42 0.83 0.284041 0.000227233
  43 0.85 0.223163 0.000178531
  44 0.87 0.172755 0.000138204
  45 0.89 0.144082 0.000115265
  46 0.91 0.13498 0.000107984
  47 0.93 0.127469 0.000101976
  48 0.95 0.123755 9.90041e-05
  49 0.97 0.120592 9.64735e-05
  50 0.99 0.113592 9.08735e-05
