# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 0.000632653 5.06122e-07
  7 0.13 0.0338776 2.7102e-05
  8 0.15 0.519592 0.000415673
  9 0.17 4.51167 0.00360934
  10 0.19 23.1375 0.01851
  11 0.21 91.0715 0.0728572
  12 0.23 262.563 0.210051
  13 0.25 519.165 0.415332
  14 0.27 755.909 0.604727
  15 0.29 916.533 0.733226
  16 0.31 993.752 0.795001
  17 0.33 997.795 0.798236
  18 0.35 975.981 0.780785
  19 0.37 973.568 0.778854
  20 0.39 985.071 0.788057
  21 0.41 991.75 0.7934
  22 0.43 971.92 0.777536
  23 0.45 953.972 0.763178
  24 0.47 1014.53 0.811622
  25 0.49 1110.04 0.888033
  26 0.51 1162.21 0.929769
  27 0.53 1133.49 0.906791
  28 0.55 1066.44 0.85315
  29 0.57 1031.13 0.824907
  30 0.59 1000.92 0.800737
  31 0.61 992.285 0.793828
  32 0.63 1004.27 0.803419
  33 0.65 1018 0.814398
  34 0.67 983.722 0.786977
  35 0.69 913.569 0.730855
  36 0.71 809.351 0.647481
  37 0.73 672.079 0.537663
  38 0.75 502.797 0.402238
  39 0.77 310.548 0.248439
  40 0.79 153.37 0.122696
  41 0.81 64.8374 0.05187
  42 0.83 25.4888 0.0203911
  43 0.85 9.15567 0.00732454
  44 0.87 3.15157 0.00252126
  45 0.89 1.04367 0.000834939
  46 0.91 0.26298 0.000210384
  47 0.93 0.0487143 3.89714e-05
  48 0.95 0.00242857 1.94286e-06
  49 0.97 0 0
  50 0.99 0 0
99000000 50 25400.000000000004
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 0.000265306 2.12245e-07
  7 0.13 0.0192653 1.54122e-05
  8 0.15 0.226102 0.000180882
  9 0.17 1.65351 0.00132281
  10 0.19 9.70647 0.00776518
  11 0.21 47.6926 0.0381541
  12 0.23 169.975 0.13598
  13 0.25 412.593 0.330074
  14 0.27 687.713 0.55017
  15 0.29 889.279 0.711423
  16 0.31 1008.82 0.807053
  17 0.33 1053.91 0.843129
  18 0.35 1027.23 0.821781
  19 0.37 991.425 0.79314
  20 0.39 972.561 0.778048
  21 0.41 982.701 0.786161
  22 0.43 1009.92 0.807934
  23 0.45 1057.01 0.845604
  24 0.47 1102.89 0.882311
  25 0.49 1121.22 0.896975
  26 0.51 1090.42 0.872333
  27 0.53 1058.4 0.846718
  28 0.55 1041.66 0.833326
  29 0.57 1080.24 0.864188
  30 0.59 1095.35 0.876282
  31 0.61 1033.21 0.826572
  32 0.63 1009.21 0.80737
  33 0.65 1033.33 0.826662
  34 0.67 1068.03 0.854421
  35 0.69 1027.51 0.822008
  36 0.71 878.489 0.702791
  37 0.73 674.653 0.539722
  38 0.75 435.573 0.348459
  39 0.77 214.591 0.171673
  40 0.79 79.0987 0.0632789
  41 0.81 23.7079 0.0189663
  42 0.83 6.88335 0.00550668
  43 0.85 2.10755 0.00168604
  44 0.87 0.738694 0.000590955
  45 0.89 0.242143 0.000193714
  46 0.91 0.0349184 2.79347e-05
  47 0.93 0.00077551 6.20408e-07
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
148500000 50 25399.999999999996
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 0.0042449 3.39592e-06
  7 0.13 0.0782041 6.25633e-05
  8 0.15 0.714388 0.00057151
  9 0.17 4.37718 0.00350175
  10 0.19 21.33 0.017064
  11 0.21 73.8379 0.0590703
  12 0.23 194.987 0.15599
  13 0.25 399.469 0.319575
  14 0.27 643.873 0.515099
  15 0.29 862.581 0.690065
  16 0.31 985.429 0.788343
  17 0.33 1026.36 0.821086
  18 0.35 1038.85 0.831083
