# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 49.99999999999999
  1 0.01 1.70906 0.00136725
  2 0.03 1.69261 0.00135409
  3 0.05 1.66443 0.00133154
  4 0.07 1.67008 0.00133607
  5 0.09 1.67035 0.00133628
  6 0.11 1.67031 0.00133624
  7 0.13 1.70241 0.00136193
  8 0.15 1.71078 0.00136862
  9 0.17 1.71447 0.00137158
  10 0.19 1.69143 0.00135314
  11 0.21 1.6552 0.00132416
  12 0.23 1.51002 0.00120802
  13 0.25 1.27198 0.00101758
  14 0.27 0.941429 0.000753143
  15 0.29 0.587388 0.00046991
  16 0.31 0.359714 0.000287771
  17 0.33 0.243796 0.000195037
  18 0.35 0.209102 0.000167282
  19 0.37 0.220061 0.000176049
  20 0.39 0.234531 0.000187624
  21 0.41 0.25849 0.000206792
  22 0.43 0.319327 0.000255461
  23 0.45 0.358571 0.000286857
  24 0.47 0.369776 0.00029582
  25 0.49 0.350429 0.000280343
  26 0.51 0.275061 0.000220049
  27 0.53 0.226367 0.000181094
  28 0.55 0.215082 0.000172065
  29 0.57 0.236694 0.000189355
  30 0.59 0.258898 0.000207118
  31 0.61 0.27402 0.000219216
  32 0.63 0.275347 0.000220278
  33 0.65 0.299673 0.000239739
  34 0.67 0.333286 0.000266629
  35 0.69 0.311653 0.000249322
  36 0.71 0.333714 0.000266971
  37 0.73 0.479898 0.000383918
  38 0.75 0.77202 0.000617616
  39 0.77 1.16018 0.000928147
  40 0.79 1.52041 0.00121633
  41 0.81 1.6881 0.00135048
  42 0.83 1.72959 0.00138367
  43 0.85 1.74871 0.00139897
  44 0.87 1.76476 0.0014118
  45 0.89 1.74308 0.00139447
  46 0.91 1.72645 0.00138116
  47 0.93 1.70243 0.00136194
  48 0.95 1.71378 0.00137102
  49 0.97 1.7129 0.00137032
  50 0.99 1.71216 0.00136973
99000000 50 50.00000000000001
  1 0.01 1.74341 0.00139473
  2 0.03 1.73933 0.00139146
  3 0.05 1.73373 0.00138699
  4 0.07 1.7282 0.00138256
  5 0.09 1.74192 0.00139353
  6 0.11 1.72886 0.00138309
  7 0.13 1.70849 0.00136679
  8 0.15 1.7118 0.00136944
  9 0.17 1.6921 0.00135368
  10 0.19 1.69518 0.00135615
  11 0.21 1.688 0.0013504
  12 0.23 1.63739 0.00130991
  13 0.25 1.44061 0.00115249
  14 0.27 1.09045 0.000872359
  15 0.29 0.688776 0.00055102
  16 0.31 0.416408 0.000333127
  17 0.33 0.270918 0.000216735
  18 0.35 0.207612 0.00016609
  19 0.37 0.197816 0.000158253
  20 0.39 0.215673 0.000172539
  21 0.41 0.262245 0.000209796
  22 0.43 0.286633 0.000229306
  23 0.45 0.324714 0.000259771
  24 0.47 0.349327 0.000279461
  25 0.49 0.288592 0.000230873
  26 0.51 0.219449 0.000175559
  27 0.53 0.181571 0.000145257
  28 0.55 0.183061 0.000146449
  29 0.57 0.195551 0.000156441
  30 0.59 0.192939 0.000154351
  31 0.61 0.196367 0.000157094
  32 0.63 0.201061 0.000160849
  33 0.65 0.227388 0.00018191
  34 0.67 0.25549 0.000204392
  35 0.69 0.26102 0.000208816
  36 0.71 0.331898 0.000265518
  37 0.73 0.50749 0.000405992
  38 0.75 0.785367 0.000628294
  39 0.77 1.10108 0.000880865
  40 0.79 1.35943 0.00108754
  41 0.81 1.51939 0.00121551
  42 0.83 1.64624 0.001317
  43 0.85 1.69973 0.00135979
  44 0.87 1.73912 0.0013913
  45 0.89 1.76161 0.00140929
  46 0.91 1.77631 0.00142104
  47 0.93 1.76973 0.00141579
  48 0.95 1.76016 0.00140813
  49 0.97 1.76745 0.00141396
  50 0.99 1.7729 0.00141832
148500000 50 50
  1 0.01 1.71978 0.00137582
  2 0.03 1.70192 0.00136153
  3 0.05 1.71094 0.00136875
  4 0.07 1.71561 0.00137249
  5 0.09 1.70873 0.00136699
  6 0.11 1.72149 0.00137719
  7 0.13 1.713 0.0013704
  8 0.15 1.71808 0.00137447
  9 0.17 1.72282 0.00137825
  10 0.19 1.72327 0.00137861
  11 0.21 1.6762 0.00134096
  12 0.23 1.56214 0.00124971
  13 0.25 1.36522 0.00109218
  14 0.27 1.09155 0.000873241
  15 0.29 0.78798 0.000630384
  16 0.31 0.512347 0.000409878
  17 0.33 0.335571 0.000268457
  18 0.35 0.239163 0.000191331
  19 0.37 0.200633 0.000160506
  20 0.39 0.192633 0.000154106
  21 0.41 0.220306 0.000176245
  22 0.43 0.26598 0.000212784
  23 0.45 0.302429 0.000241943
  24 0.47 0.278755 0.000223004
  25 0.49 0.246898 0.000197518
  26 0.51 0.219041 0.000175233
  27 0.53 0.221429 0.000177143
  28 0.55 0.22102 0.000176816
  29 0.57 0.220286 0.000176229
  30 0.59 0.241755 0.000193404
  31 0.61 0.263857 0.000211086
  32 0.63 0.259837 0.000207869
  33 0.65 0.230347 0.000184278
  34 0.67 0.213531 0.000170824
  35 0.69 0.255204 0.000204163
  36 0.71 0.378837 0.000303069
  37 0.73 0.56351 0.000450808
  38 0.75 0.792061 0.000633649
  39 0.77 1.04002 0.000832016
  40 0.79 1.3061 0.00104488
  41 0.81 1.55022 0.00124018
  42 0.83 1.67357 0.00133886
  43 0.85 1.72565 0.00138052
  44 0.87 1.73773 0.00139019
  45 0.89 1.75398 0.00140318
  46 0.91 1.7521 0.00140168
  47 0.93 1.74196 0.00139357
  48 0.95 1.73894 0.00139115
  49 0.97 1.73473 0.00138779
  50 0.99 1.73082 0.00138465
