# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 25399.999999999996
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 0 0
  7 0.13 0.00212245 1.69796e-06
  8 0.15 0.0566735 4.53388e-05
  9 0.17 0.798735 0.000638988
  10 0.19 7.53406 0.00602725
  11 0.21 39.2544 0.0314035
  12 0.23 141.445 0.113156
  13 0.25 347.629 0.278103
  14 0.27 604.167 0.483334
  15 0.29 838.729 0.670983
  16 0.31 1018.34 0.81467
  17 0.33 1120.02 0.896012
  18 0.35 1135.5 0.908403
  19 0.37 1084.21 0.867366
  20 0.39 1015.25 0.812197
  21 0.41 992.401 0.793921
  22 0.43 1044.34 0.83547
  23 0.45 1113.39 0.890711
  24 0.47 1138.74 0.910991
  25 0.49 1143.89 0.915113
  26 0.51 1133.13 0.906502
  27 0.53 1097.22 0.877774
  28 0.55 1021.11 0.816885
  29 0.57 964.723 0.771779
  30 0.59 935.507 0.748406
  31 0.61 925.724 0.740579
  32 0.63 913.71 0.730968
  33 0.65 909.298 0.727438
  34 0.67 891.884 0.713507
  35 0.69 867.797 0.694238
  36 0.71 815.876 0.6527
  37 0.73 736.983 0.589587
  38 0.75 604.304 0.483443
  39 0.77 422.341 0.337873
  40 0.79 236.633 0.189306
  41 0.81 99.8383 0.0798706
  42 0.83 29.7033 0.0237627
  43 0.85 7.009 0.0056072
  44 0.87 1.35533 0.00108426
  45 0.89 0.170918 0.000136735
  46 0.91 0.00871429 6.97143e-06
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
99000000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0.000530612 4.2449e-07
  5 0.09 0.0256327 2.05061e-05
  6 0.11 0.125796 0.000100637
  7 0.13 0.424673 0.000339739
  8 0.15 1.49182 0.00119345
  9 0.17 5.80906 0.00464725
  10 0.19 20.9262 0.016741
  11 0.21 65.3928 0.0523142
  12 0.23 170.303 0.136242
  13 0.25 362.337 0.28987
  14 0.27 601.63 0.481304
  15 0.29 797.918 0.638334
  16 0.31 920.193 0.736155
  17 0.33 998.761 0.799009
  18 0.35 1066.07 0.852852
  19 0.37 1100.21 0.88017
  20 0.39 1084.89 0.867912
  21 0.41 1060.2 0.848157
  22 0.43 1065.73 0.852586
  23 0.45 1120.28 0.896226
  24 0.47 1153 0.922398
  25 0.49 1135.21 0.908165
  26 0.51 1073 0.858396
  27 0.53 996.624 0.797299
  28 0.55 948.196 0.758556
  29 0.57 967.954 0.774364
  30 0.59 1001.33 0.801066
  31 0.61 1006.55 0.805244
  32 0.63 1015.9 0.812724
  33 0.65 1031.99 0.825588
  34 0.67 1031.43 0.825146
  35 0.69 977.927 0.782342
  36 0.71 865.212 0.69217
  37 0.73 687.643 0.550115
  38 0.75 482.376 0.385901
  39 0.77 298.604 0.238883
  40 0.79 160.447 0.128358
  41 0.81 72.9157 0.0583326
  42 0.83 31.586 0.0252688
  43 0.85 13.317 0.0106536
  44 0.87 4.63647 0.00370918
  45 0.89 1.19988 0.000959902
  46 0.91 0.207388 0.00016591
  47 0.93 0.0252857 2.02286e-05
  48 0.95 0.00185714 1.48571e-06
  49 0.97 0 0
  50 0.99 0 0
148500000 50 25399.999999999993
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0.00363265 2.90612e-06
  6 0.11 0.0482449 3.85959e-05
  7 0.13 0.186551 0.000149241
  8 0.15 0.799143 0.000639314
  9 0.17 4.53118 0.00362495
  10 0.19 25.2271 0.0201816
  11 0.21 92.8491 0.0742793
  12 0.23 230.79 0.184632
  13 0.25 412.256 0.329804
  14 0.27 584.062 0.46725
  15 0.29 726.922 0.581538
  16 0.31 837.58 0.670064
  17 0.33 952.125 0.7617
  18 0.35 1046.99 0.837592
  19 0.37 1095.09 0.876073
