# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 50
  1 0.01 0.000612245 4.89796e-07
  2 0.03 0.000408163 3.26531e-07
  3 0.05 0.000408163 3.26531e-07
  4 0.07 0.00044898 3.59184e-07
  5 0.09 0.000265306 2.12245e-07
  6 0.11 0.000285714 2.28571e-07
  7 0.13 0.000244898 1.95918e-07
  8 0.15 0.000244898 1.95918e-07
  9 0.17 0.000142857 1.14286e-07
  10 0.19 0.00077551 6.20408e-07
  11 0.21 0.0047551 3.80408e-06
  12 0.23 0.0383469 3.06776e-05
  13 0.25 0.257429 0.000205943
  14 0.27 0.883571 0.000706857
  15 0.29 1.56229 0.00124983
  16 0.31 2.09612 0.0016769
  17 0.33 1.92684 0.00154147
  18 0.35 1.8701 0.00149608
  19 0.37 2.24104 0.00179283
  20 0.39 2.51806 0.00201445
  21 0.41 2.05239 0.00164191
  22 0.43 1.95933 0.00156746
  23 0.45 2.32069 0.00185656
  24 0.47 2.27884 0.00182307
  25 0.49 2.27084 0.00181667
  26 0.51 2.39208 0.00191367
  27 0.53 2.43112 0.0019449
  28 0.55 2.64445 0.00211556
  29 0.57 2.63908 0.00211127
  30 0.59 2.22206 0.00177765
  31 0.61 2.13441 0.00170753
  32 0.63 1.83829 0.00147063
  33 0.65 1.808 0.0014464
  34 0.67 1.99294 0.00159435
  35 0.69 2.03955 0.00163164
  36 0.71 1.76631 0.00141304
  37 0.73 1.1382 0.000910563
  38 0.75 0.524449 0.000419559
  39 0.77 0.109388 8.75102e-05
  40 0.79 0.0143469 1.14776e-05
  41 0.81 0.00285714 2.28571e-06
  42 0.83 0.00230612 1.8449e-06
  43 0.85 0.00230612 1.8449e-06
  44 0.87 0.00238776 1.9102e-06
  45 0.89 0.00320408 2.56327e-06
  46 0.91 0.00253061 2.02449e-06
  47 0.93 0.00177551 1.42041e-06
  48 0.95 0.0014898 1.19184e-06
  49 0.97 0.00136735 1.09388e-06
  50 0.99 0.000632653 5.06122e-07
99000000 50 49.99999999999999
  1 0.01 0.000979592 7.83673e-07
  2 0.03 0.000816327 6.53061e-07
  3 0.05 0.000755102 6.04082e-07
  4 0.07 0.000591837 4.73469e-07
  5 0.09 0.000387755 3.10204e-07
  6 0.11 0.000367347 2.93878e-07
  7 0.13 0.000183673 1.46939e-07
  8 0.15 0.000285714 2.28571e-07
  9 0.17 0.000122449 9.79592e-08
  10 0.19 0.000306122 2.44898e-07
  11 0.21 0.00561224 4.4898e-06
