# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
148500000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0.00114286 9.14286e-07
  5 0.09 0.0374694 2.99755e-05
  6 0.11 0.194551 0.000155641
  7 0.13 0.907857 0.000726286
  8 0.15 3.54667 0.00283734
  9 0.17 12.6929 0.0101543
  10 0.19 45.0997 0.0360798
  11 0.21 128.54 0.102832
  12 0.23 280.767 0.224614
  13 0.25 507.063 0.40565
  14 0.27 761.244 0.608996
  15 0.29 928.859 0.743087
  16 0.31 989.446 0.791557
  17 0.33 972.341 0.777873
  18 0.35 965.022 0.772018
  19 0.37 955.769 0.764615
  20 0.39 980.859 0.784687
  21 0.41 1003.66 0.802928
  22 0.43 992.498 0.793999
  23 0.45 990.768 0.792615
  24 0.47 979.574 0.783659
  25 0.49 973.166 0.778533
  26 0.51 1001.91 0.80153
  27 0.53 1032.47 0.825978
  28 0.55 1015.18 0.812146
  29 0.57 1008.05 0.806441
  30 0.59 1012.65 0.810121
  31 0.61 1034.56 0.827646
  32 0.63 1054.23 0.84338
  33 0.65 1047.6 0.838083
  34 0.67 989.6 0.79168
  35 0.69 910.306 0.728244
  36 0.71 834.262 0.667409
  37 0.73 731.85 0.58548
  38 0.75 575.86 0.460688
  39 0.77 375.646 0.300517
  40 0.79 194.556 0.155645
  41 0.81 78.223 0.0625784
  42 0.83 23.222 0.0185776
  43 0.85 5.76445 0.00461156
  44 0.87 1.60392 0.00128313
  45 0.89 0.359776 0.00028782
  46 0.91 0.0324082 2.59265e-05
  47 0.93 0.000122449 9.79592e-08
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
198000000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0.00204082 1.63265e-06
  5 0.09 0.0229184 1.83347e-05
  6 0.11 0.319265 0.000255412
  7 0.13 1.92624 0.001541
  8 0.15 5.864 0.0046912
  9 0.17 16.6863 0.0133491
  10 0.19 50.2185 0.0401748
  11 0.21 129.015 0.103212
  12 0.23 282.337 0.225869
  13 0.25 516.156 0.412925
  14 0.27 741.664 0.593331
  15 0.29 889.385 0.711508
  16 0.31 966.978 0.773582
  17 0.33 1006.78 0.805425
  18 0.35 1013.45 0.810756
  19 0.37 990.183 0.792146
  20 0.39 986.813 0.78945
  21 0.41 1021.55 0.817242
  22 0.43 1066.68 0.853347
  23 0.45 1063.92 0.851133
  24 0.47 1039.45 0.83156
  25 0.49 1016.06 0.812845
  26 0.51 977.846 0.782277
  27 0.53 942.24 0.753792
  28 0.55 947.15 0.75772
  29 0.57 988.126 0.790501
  30 0.59 1018.42 0.81474
  31 0.61 1020.75 0.816601
  32 0.63 993.227 0.794582
  33 0.65 969.412 0.77553
  34 0.67 941.62 0.753296
  35 0.69 876.095 0.700876
  36 0.71 794.643 0.635715
  37 0.73 684.56 0.547648
  38 0.75 549.94 0.439952
  39 0.77 403.534 0.322828
  40 0.79 255.026 0.204021
  41 0.81 139.668 0.111735
  42 0.83 61.9533 0.0495627
  43 0.85 21.3487 0.017079
  44 0.87 6.65429 0.00532343
  45 0.89 1.84357 0.00147486
  46 0.91 0.421286 0.000337029
  47 0.93 0.0570816 4.56653e-05
  48 0.95 0.002 1.6e-06
  49 0.97 0 0
  50 0.99 0 0
