# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 50.000000000000014
  1 0.01 1.86463 0.00149171
  2 0.03 1.87033 0.00149626
  3 0.05 1.8569 0.00148552
  4 0.07 1.85573 0.00148459
  5 0.09 1.8418 0.00147344
  6 0.11 1.86184 0.00148947
  7 0.13 1.86316 0.00149053
  8 0.15 1.85878 0.00148702
  9 0.17 1.81963 0.00145571
  10 0.19 1.76518 0.00141215
  11 0.21 1.64606 0.00131685
  12 0.23 1.40192 0.00112153
  13 0.25 1.03967 0.000831739
  14 0.27 0.660306 0.000528245
  15 0.29 0.422959 0.000338367
  16 0.31 0.271694 0.000217355
  17 0.33 0.175633 0.000140506
  18 0.35 0.129347 0.000103478
  19 0.37 0.109633 8.77061e-05
  20 0.39 0.0697347 5.57878e-05
  21 0.41 0.0521837 4.17469e-05
  22 0.43 0.0629796 5.03837e-05
  23 0.45 0.0887143 7.09714e-05
  24 0.47 0.104 8.32e-05
  25 0.49 0.093449 7.47592e-05
  26 0.51 0.0753673 6.02939e-05
  27 0.53 0.075102 6.00816e-05
  28 0.55 0.0736122 5.88898e-05
  29 0.57 0.0801837 6.41469e-05
  30 0.59 0.103102 8.24816e-05
  31 0.61 0.13398 0.000107184
  32 0.63 0.167857 0.000134286
  33 0.65 0.204898 0.000163918
  34 0.67 0.249878 0.000199902
  35 0.69 0.311735 0.000249388
  36 0.71 0.433429 0.000346743
  37 0.73 0.697184 0.000557747
  38 0.75 1.0709 0.000856718
  39 0.77 1.43469 0.00114776
  40 0.79 1.68251 0.00134601
  41 0.81 1.78249 0.00142599
  42 0.83 1.82371 0.00145897
  43 0.85 1.81765 0.00145412
  44 0.87 1.83206 0.00146565
  45 0.89 1.84235 0.00147388
  46 0.91 1.87482 0.00149985
  47 0.93 1.85982 0.00148785
  48 0.95 1.86116 0.00148893
  49 0.97 1.86333 0.00149066
  50 0.99 1.86192 0.00148953
99000000 50 50
  1 0.01 1.89116 0.00151293
  2 0.03 1.89008 0.00151207
  3 0.05 1.89539 0.00151631
  4 0.07 1.88976 0.0015118
  5 0.09 1.89335 0.00151468
  6 0.11 1.88414 0.00150731
  7 0.13 1.89504 0.00151603
  8 0.15 1.88173 0.00150539
  9 0.17 1.87349 0.00149879
  10 0.19 1.80978 0.00144782
  11 0.21 1.69365 0.00135492
  12 0.23 1.42555 0.00114044
  13 0.25 1.00616 0.000804931
  14 0.27 0.582959 0.000466367
  15 0.29 0.317306 0.000253845
  16 0.31 0.213143 0.000170514
  17 0.33 0.17402 0.000139216
  18 0.35 0.144286 0.000115429
  19 0.37 0.121939 9.7551e-05
  20 0.39 0.0884898 7.07918e-05
  21 0.41 0.0701633 5.61306e-05
  22 0.43 0.0761837 6.09469e-05
  23 0.45 0.0915714 7.32571e-05
  24 0.47 0.104041 8.32327e-05
  25 0.49 0.111898 8.95184e-05
  26 0.51 0.119102 9.52816e-05
  27 0.53 0.11402 9.12163e-05
  28 0.55 0.128531 0.000102824
  29 0.57 0.146286 0.000117029
  30 0.59 0.142265 0.000113812
  31 0.61 0.129184 0.000103347
  32 0.63 0.126898 0.000101518
  33 0.65 0.150286 0.000120229
  34 0.67 0.217673 0.000174139
  35 0.69 0.318 0.0002544
  36 0.71 0.478224 0.00038258
  37 0.73 0.706367 0.000565094
  38 0.75 0.997939 0.000798351
  39 0.77 1.30351 0.00104281
  40 0.79 1.56255 0.00125004
  41 0.81 1.71796 0.00137437
  42 0.83 1.79651 0.00143721
  43 0.85 1.82884 0.00146307
  44 0.87 1.83765 0.00147012
  45 0.89 1.83945 0.00147156
  46 0.91 1.84637 0.00147709
  47 0.93 1.85494 0.00148395
  48 0.95 1.86602 0.00149282
  49 0.97 1.87222 0.00149778
  50 0.99 1.87392 0.00149913
148500000 50 50
  1 0.01 1.83751 0.00147001
  2 0.03 1.83341 0.00146673
  3 0.05 1.81373 0.00145099
  4 0.07 1.79539 0.00143631
  5 0.09 1.80904 0.00144723
  6 0.11 1.80182 0.00144145
  7 0.13 1.78953 0.00143162
  8 0.15 1.76961 0.00141569
  9 0.17 1.78712 0.0014297
  10 0.19 1.7789 0.00142312
  11 0.21 1.70139 0.00136111
  12 0.23 1.47637 0.00118109
  13 0.25 1.05433 0.000843461
  14 0.27 0.604082 0.000483265
  15 0.29 0.319102 0.000255282
  16 0.31 0.188245 0.000150596
  17 0.33 0.133306 0.000106645
  18 0.35 0.123633 9.89061e-05
  19 0.37 0.116898 9.35184e-05
  20 0.39 0.10298 8.23837e-05
  21 0.41 0.0847347 6.77878e-05
  22 0.43 0.0886735 7.09388e-05
  23 0.45 0.102755 8.22041e-05
  24 0.47 0.111286 8.90286e-05
  25 0.49 0.113 9.04e-05
  26 0.51 0.112633 9.01061e-05
  27 0.53 0.114163 9.13306e-05
  28 0.55 0.115837 9.26694e-05
  29 0.57 0.114551 9.16408e-05
  30 0.59 0.119449 9.55592e-05
  31 0.61 0.130755 0.000104604
  32 0.63 0.149204 0.000119363
  33 0.65 0.159653 0.000127722
  34 0.67 0.164816 0.000131853
  35 0.69 0.223061 0.000178449
  36 0.71 0.391143 0.000312914
  37 0.73 0.748306 0.000598645
  38 0.75 1.22041 0.000976327
  39 0.77 1.62476 0.0012998
  40 0.79 1.80914 0.00144731
  41 0.81 1.85851 0.00148681
  42 0.83 1.84822 0.00147858
  43 0.85 1.84704 0.00147763
  44 0.87 1.84863 0.00147891
  45 0.89 1.85518 0.00148415
  46 0.91 1.85016 0.00148013
  47 0.93 1.83533 0.00146826
  48 0.95 1.84624 0.001477
  49 0.97 1.83461 0.00146769
  50 0.99 1.84135 0.00147308
198000000 50 49.99999999999999
  1 0.01 1.83167 0.00146534
  2 0.03 1.83355 0.00146684
  3 0.05 1.81643 0.00145314
  4 0.07 1.82296 0.00145837
  5 0.09 1.81278 0.00145022
  6 0.11 1.80884 0.00144707
  7 0.13 1.80165 0.00144132
  8 0.15 1.80055 0.00144044
  9 0.17 1.78467 0.00142774
  10 0.19 1.76688 0.0014135
  11 0.21 1.63073 0.00130459
  12 0.23 1.37992 0.00110393
  13 0.25 0.967776 0.00077422
  14 0.27 0.572041 0.000457633
  15 0.29 0.321041 0.000256833
  16 0.31 0.215102 0.000172082
  17 0.33 0.18302 0.000146416
  18 0.35 0.177286 0.000141829
  19 0.37 0.166837 0.000133469
  20 0.39 0.143347 0.000114678
  21 0.41 0.114 9.12e-05
  22 0.43 0.0830612 6.6449e-05
  23 0.45 0.0690408 5.52327e-05
  24 0.47 0.0763673 6.10939e-05
  25 0.49 0.0926531 7.41224e-05
  26 0.51 0.0951633 7.61306e-05
  27 0.53 0.0901837 7.21469e-05
  28 0.55 0.112714 9.01714e-05
  29 0.57 0.136163 0.000108931
  30 0.59 0.148755 0.000119004
  31 0.61 0.133878 0.000107102
  32 0.63 0.13898 0.000111184
  33 0.65 0.160633 0.000128506
  34 0.67 0.194388 0.00015551
  35 0.69 0.277286 0.000221829
  36 0.71 0.461245 0.000368996
  37 0.73 0.781265 0.000625012
  38 0.75 1.19796 0.000958367
  39 0.77 1.54569 0.00123656
  40 0.79 1.75688 0.0014055
  41 0.81 1.8321 0.00146568
  42 0.83 1.85067 0.00148054
  43 0.85 1.86894 0.00149515
  44 0.87 1.86127 0.00148901
  45 0.89 1.84033 0.00147226
  46 0.91 1.86886 0.00149509
  47 0.93 1.8289 0.00146312
  48 0.95 1.85373 0.00148299
  49 0.97 1.84914 0.00147931
  50 0.99 1.84267 0.00147414
247500000 50 49.999999999999986
  1 0.01 1.82643 0.00146114
  2 0.03 1.82888 0.0014631
  3 0.05 1.82316 0.00145853
  4 0.07 1.82051 0.00145641
  5 0.09 1.81973 0.00145579
  6 0.11 1.81816 0.00145453
  7 0.13 1.81265 0.00145012
  8 0.15 1.79686 0.00143749
  9 0.17 1.74908 0.00139927
  10 0.19 1.66802 0.00133442
  11 0.21 1.50051 0.00120041
  12 0.23 1.28473 0.00102779
  13 0.25 0.942429 0.000753943
  14 0.27 0.620735 0.000496588
  15 0.29 0.395776 0.00031662
  16 0.31 0.263776 0.00021102
  17 0.33 0.212204 0.000169763
  18 0.35 0.211408 0.000169127
  19 0.37 0.193265 0.000154612
  20 0.39 0.160959 0.000128767
  21 0.41 0.12602 0.000100816
  22 0.43 0.100878 8.0702e-05
  23 0.45 0.088449 7.07592e-05
  24 0.47 0.123388 9.87102e-05
  25 0.49 0.152143 0.000121714
  26 0.51 0.163265 0.000130612
  27 0.53 0.201388 0.00016111
  28 0.55 0.227061 0.000181649
  29 0.57 0.17802 0.000142416
  30 0.59 0.137204 0.000109763
  31 0.61 0.126571 0.000101257
  32 0.63 0.119 9.52e-05
  33 0.65 0.123531 9.88245e-05
  34 0.67 0.147571 0.000118057
  35 0.69 0.210041 0.000168033
  36 0.71 0.365245 0.000292196
  37 0.73 0.679816 0.000543853
  38 0.75 1.11884 0.000895069
  39 0.77 1.50516 0.00120413
  40 0.79 1.74365 0.00139492
  41 0.81 1.87055 0.00149644
  42 0.83 1.88116 0.00150493
  43 0.85 1.87433 0.00149946
  44 0.87 1.89596 0.00151677
  45 0.89 1.88055 0.00150444
  46 0.91 1.85757 0.00148606
  47 0.93 1.8469 0.00147752
  48 0.95 1.8371 0.00146968
  49 0.97 1.83198 0.00146558
  50 0.99 1.83737 0.00146989
