# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 50
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 0 0
  7 0.13 0 0
  8 0.15 0.000183673 1.46939e-07
  9 0.17 0.00142857 1.14286e-06
  10 0.19 0.00765306 6.12245e-06
  11 0.21 0.03 2.4e-05
  12 0.23 0.0812245 6.49796e-05
  13 0.25 0.233673 0.000186939
  14 0.27 0.751388 0.00060111
  15 0.29 1.65767 0.00132614
  16 0.31 2.36743 0.00189394
  17 0.33 2.62482 0.00209985
  18 0.35 2.62131 0.00209704
  19 0.37 2.46716 0.00197373
  20 0.39 2.25198 0.00180158
  21 0.41 1.90292 0.00152233
  22 0.43 1.75902 0.00140722
  23 0.45 1.93667 0.00154934
  24 0.47 1.80806 0.00144645
  25 0.49 1.87245 0.00149796
  26 0.51 2.32251 0.00185801
  27 0.53 2.55092 0.00204073
  28 0.55 2.2581 0.00180648
  29 0.57 2.40347 0.00192278
  30 0.59 2.58002 0.00206402
  31 0.61 2.61545 0.00209236
  32 0.63 2.55353 0.00204282
  33 0.65 2.37794 0.00190235
  34 0.67 2.29055 0.00183244
  35 0.69 1.79629 0.00143703
  36 0.71 1.02071 0.000816571
  37 0.73 0.544449 0.000435559
  38 0.75 0.234714 0.000187771
  39 0.77 0.0668367 5.34694e-05
  40 0.79 0.00693878 5.55102e-06
  41 0.81 0.00077551 6.20408e-07
  42 0.83 0.000306122 2.44898e-07
  43 0.85 0.000244898 1.95918e-07
  44 0.87 0.000387755 3.10204e-07
  45 0.89 0.000244898 1.95918e-07
  46 0.91 0.000204082 1.63265e-07
  47 0.93 0.000163265 1.30612e-07
  48 0.95 0.000163265 1.30612e-07
  49 0.97 4.08163e-05 3.26531e-08
  50 0.99 0 0
99000000 50 50
  1 0.01 0.000897959 7.18367e-07
  2 0.03 0.000938776 7.5102e-07
  3 0.05 0.00102041 8.16327e-07
  4 0.07 0.00157143 1.25714e-06
  5 0.09 0.00189796 1.51837e-06
  6 0.11 0.00212245 1.69796e-06
  7 0.13 0.00165306 1.32245e-06
  8 0.15 0.00338776 2.7102e-06
  9 0.17 0.00606122 4.84898e-06
  10 0.19 0.0102857 8.22857e-06
  11 0.21 0.0524694 4.19755e-05
  12 0.23 0.192898 0.000154318
  13 0.25 0.581 0.0004648
  14 0.27 1.29339 0.00103471
  15 0.29 1.93773 0.00155019
  16 0.31 2.26555 0.00181244
  17 0.33 2.38533 0.00190826
  18 0.35 2.53296 0.00202637
  19 0.37 2.42957 0.00194366
  20 0.39 2.50155 0.00200124
  21 0.41 2.35563 0.00188451
  22 0.43 2.04796 0.00163837
  23 0.45 1.97316 0.00157853
  24 0.47 1.84439 0.00147551
  25 0.49 1.71182 0.00136945
  26 0.51 2.1191 0.00169528
  27 0.53 2.43531 0.00194824
  28 0.55 2.45216 0.00196173
  29 0.57 2.23506 0.00178805
  30 0.59 2.10455 0.00168364
  31 0.61 2.35639 0.00188511
  32 0.63 2.53371 0.00202697
  33 0.65 2.22651 0.00178121
  34 0.67 1.89033 0.00151226
  35 0.69 1.77378 0.00141902
  36 0.71 1.07463 0.000859706
  37 0.73 0.444714 0.000355771
  38 0.75 0.162367 0.000129894
  39 0.77 0.0329796 2.63837e-05
  40 0.79 0.00471429 3.77143e-06
  41 0.81 0.002 1.6e-06
  42 0.83 0.00265306 2.12245e-06
  43 0.85 0.00226531 1.81224e-06
  44 0.87 0.00185714 1.48571e-06
  45 0.89 0.00246939 1.97551e-06
  46 0.91 0.00210204 1.68163e-06
  47 0.93 0.00169388 1.3551e-06
  48 0.95 0.00128571 1.02857e-06
  49 0.97 0.000897959 7.18367e-07
  50 0.99 0.00122449 9.79592e-07
148500000 50 50
  1 0.01 0.00410204 3.28163e-06
  2 0.03 0.00361224 2.8898e-06
  3 0.05 0.00369388 2.9551e-06
