# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 25399.999999999993
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0.000204082 1.63265e-07
  5 0.09 0.00365306 2.92245e-06
  6 0.11 0.0335918 2.68735e-05
  7 0.13 0.193551 0.000154841
  8 0.15 0.943531 0.000754824
  9 0.17 4.77345 0.00381876
  10 0.19 21.0455 0.0168364
  11 0.21 75.8472 0.0606778
  12 0.23 212.379 0.169903
  13 0.25 442.128 0.353702
  14 0.27 696.853 0.557482
  15 0.29 894.682 0.715746
  16 0.31 1014.45 0.811556
  17 0.33 1059.91 0.847931
  18 0.35 1066.33 0.853067
  19 0.37 1074.55 0.85964
  20 0.39 1064.29 0.851432
  21 0.41 1041.67 0.833336
  22 0.43 1060.54 0.848436
  23 0.45 1062.72 0.850175
  24 0.47 1023.17 0.818535
  25 0.49 995.681 0.796545
  26 0.51 1004.66 0.803725
  27 0.53 1013.26 0.81061
  28 0.55 985.168 0.788134
  29 0.57 966.823 0.773459
  30 0.59 1021.5 0.817202
  31 0.61 1100.61 0.880491
  32 0.63 1133.93 0.907147
  33 0.65 1099.5 0.879604
  34 0.67 1019.83 0.815865
  35 0.69 955.233 0.764186
  36 0.71 868.529 0.694823
  37 0.73 673.912 0.53913
  38 0.75 422.084 0.337668
  39 0.77 210.739 0.168592
  40 0.79 80.3174 0.064254
  41 0.81 23.7555 0.0190044
  42 0.83 6.13418 0.00490735
  43 0.85 1.45869 0.00116696
  44 0.87 0.302735 0.000242188
  45 0.89 0.0360204 2.88163e-05
  46 0.91 0.00189796 1.51837e-06
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
99000000 50 25399.999999999993
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 0.00253061 2.02449e-06
  7 0.13 0.0810816 6.48653e-05
  8 0.15 1.03194 0.000825551
  9 0.17 7.7569 0.00620552
  10 0.19 36.3906 0.0291125
  11 0.21 115.979 0.0927831
  12 0.23 270.673 0.216538
  13 0.25 460.584 0.368467
  14 0.27 657.163 0.525731
  15 0.29 815.875 0.6527
  16 0.31 932.98 0.746384
  17 0.33 1013.56 0.810849
  18 0.35 1039.12 0.831295
  19 0.37 1039.43 0.831548
  20 0.39 1072.76 0.858205
  21 0.41 1092.87 0.874294
  22 0.43 1043.64 0.834909
  23 0.45 1020.16 0.816129
  24 0.47 1063.8 0.851037
  25 0.49 1072.9 0.85832
  26 0.51 1036.38 0.829105
  27 0.53 1009.85 0.807877
  28 0.55 999.628 0.799702
  29 0.57 1022.14 0.817715
  30 0.59 1057.91 0.846332
  31 0.61 1073.36 0.858685
  32 0.63 1062.02 0.849614
  33 0.65 1061.22 0.848974
  34 0.67 1072.47 0.857975
  35 0.69 1073.71 0.85897
  36 0.71 946.09 0.756872
  37 0.73 686.866 0.549493
  38 0.75 363.003 0.290403
  39 0.77 133.074 0.106459
  40 0.79 36.5659 0.0292527
  41 0.81 7.65343 0.00612274
  42 0.83 1.21424 0.000971396
  43 0.85 0.0916327 7.33061e-05
  44 0.87 0.00412245 3.29796e-06
  45 0.89 0.000204082 1.63265e-07
  46 0.91 0 0
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
148500000 50 25400.000000000004
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0.000836735 6.69388e-07
  6 0.11 0.0209184 1.67347e-05
  7 0.13 0.159612 0.00012769
  8 0.15 0.850429 0.000680343
  9 0.17 3.97014 0.00317611
  10 0.19 17.8272 0.0142617
  11 0.21 69.2498 0.0553998
  12 0.23 205.064 0.164051
  13 0.25 447.719 0.358175
  14 0.27 740.994 0.592795
  15 0.29 943.81 0.755048
  16 0.31 1037.16 0.829728
  17 0.33 1060.81 0.848647
