# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 50
  1 0.01 1.85416 0.00148333
  2 0.03 1.85045 0.00148036
  3 0.05 1.84147 0.00147318
  4 0.07 1.84553 0.00147642
  5 0.09 1.849 0.0014792
  6 0.11 1.85798 0.00148638
  7 0.13 1.85508 0.00148407
  8 0.15 1.86324 0.0014906
  9 0.17 1.83057 0.00146446
  10 0.19 1.79012 0.0014321
  11 0.21 1.5759 0.00126072
  12 0.23 1.22039 0.00097631
  13 0.25 0.879918 0.000703935
  14 0.27 0.596367 0.000477094
  15 0.29 0.412469 0.000329976
  16 0.31 0.304816 0.000243853
  17 0.33 0.261163 0.000208931
  18 0.35 0.237571 0.000190057
  19 0.37 0.234286 0.000187429
  20 0.39 0.232388 0.00018591
  21 0.41 0.204102 0.000163282
  22 0.43 0.171633 0.000137306
  23 0.45 0.155918 0.000124735
  24 0.47 0.168184 0.000134547
  25 0.49 0.203347 0.000162678
  26 0.51 0.237122 0.000189698
  27 0.53 0.236837 0.000189469
  28 0.55 0.181224 0.00014498
  29 0.57 0.147367 0.000117894
  30 0.59 0.131163 0.000104931
  31 0.61 0.121102 9.68816e-05
  32 0.63 0.11398 9.11837e-05
  33 0.65 0.130694 0.000104555
  34 0.67 0.140429 0.000112343
  35 0.69 0.185286 0.000148229
  36 0.71 0.278959 0.000223167
  37 0.73 0.481796 0.000385437
  38 0.75 0.832041 0.000665633
  39 0.77 1.27471 0.00101977
  40 0.79 1.62969 0.00130376
  41 0.81 1.81555 0.00145244
  42 0.83 1.86282 0.00149025
  43 0.85 1.87755 0.00150204
  44 0.87 1.88353 0.00150682
  45 0.89 1.85735 0.00148588
  46 0.91 1.84976 0.0014798
  47 0.93 1.86761 0.00149409
  48 0.95 1.84467 0.00147574
  49 0.97 1.86216 0.00148973
  50 0.99 1.86053 0.00148842
99000000 50 50.000000000000014
  1 0.01 1.8982 0.00151856
  2 0.03 1.89186 0.00151349
  3 0.05 1.88127 0.00150501
  4 0.07 1.89639 0.00151711
  5 0.09 1.88529 0.00150823
  6 0.11 1.88922 0.00151138
  7 0.13 1.89045 0.00151236
  8 0.15 1.88392 0.00150713
  9 0.17 1.84006 0.00147205
  10 0.19 1.7299 0.00138392
  11 0.21 1.48655 0.00118924
  12 0.23 1.14906 0.000919249
  13 0.25 0.789776 0.00063182
  14 0.27 0.517265 0.000413812
  15 0.29 0.32449 0.000259592
  16 0.31 0.257408 0.000205927
  17 0.33 0.268939 0.000215151
  18 0.35 0.336408 0.000269127
  19 0.37 0.359082 0.000287265
  20 0.39 0.329082 0.000263265
  21 0.41 0.302184 0.000241747
  22 0.43 0.272735 0.000218188
  23 0.45 0.239224 0.00019138
  24 0.47 0.188918 0.000151135
  25 0.49 0.163633 0.000130906
  26 0.51 0.144429 0.000115543
  27 0.53 0.141041 0.000112833
  28 0.55 0.146673 0.000117339
  29 0.57 0.14751 0.000118008
  30 0.59 0.141959 0.000113567
  31 0.61 0.160816 0.000128653
  32 0.63 0.18751 0.000150008
  33 0.65 0.194551 0.000155641
  34 0.67 0.177122 0.000141698
  35 0.69 0.191898 0.000153518
  36 0.71 0.241327 0.000193061
  37 0.73 0.384755 0.000307804
  38 0.75 0.683531 0.000546824
  39 0.77 1.12312 0.000898498
  40 0.79 1.53851 0.00123081
  41 0.81 1.7809 0.00142472
  42 0.83 1.86302 0.00149042
  43 0.85 1.88084 0.00150467
  44 0.87 1.89453 0.00151562
  45 0.89 1.86482 0.00149185
  46 0.91 1.87398 0.00149918
  47 0.93 1.88773 0.00151019
  48 0.95 1.88741 0.00150993
  49 0.97 1.89296 0.00151437
  50 0.99 1.89776 0.0015182
148500000 50 50
  1 0.01 1.86986 0.00149589
  2 0.03 1.87145 0.00149716
  3 0.05 1.8659 0.00149272
  4 0.07 1.86135 0.00148908
  5 0.09 1.8589 0.00148712
  6 0.11 1.84767 0.00147814
  7 0.13 1.836 0.0014688
  8 0.15 1.82384 0.00145907
  9 0.17 1.78792 0.00143033
  10 0.19 1.72082 0.00137665
  11 0.21 1.60673 0.00128539
  12 0.23 1.38602 0.00110882
  13 0.25 1.06753 0.000854024
  14 0.27 0.70849 0.000566792
  15 0.29 0.436224 0.00034898
  16 0.31 0.274612 0.00021969
  17 0.33 0.197531 0.000158024
  18 0.35 0.157755 0.000126204
  19 0.37 0.158061 0.000126449
  20 0.39 0.156224 0.00012498
  21 0.41 0.148327 0.000118661
  22 0.43 0.161755 0.000129404
  23 0.45 0.167082 0.000133665
  24 0.47 0.137204 0.000109763
  25 0.49 0.136918 0.000109535
  26 0.51 0.157245 0.000125796
  27 0.53 0.166143 0.000132914
  28 0.55 0.146612 0.00011729
  29 0.57 0.138551 0.000110841
  30 0.59 0.150082 0.000120065
  31 0.61 0.152306 0.000121845
  32 0.63 0.180918 0.000144735
  33 0.65 0.18702 0.000149616
  34 0.67 0.177347 0.000141878
  35 0.69 0.185102 0.000148082
  36 0.71 0.266388 0.00021311
  37 0.73 0.453776 0.00036302
  38 0.75 0.772286 0.000617829
  39 0.77 1.18808 0.000950465
  40 0.79 1.57518 0.00126015
  41 0.81 1.7901 0.00143208
  42 0.83 1.88647 0.00150918
  43 0.85 1.89508 0.00151607
  44 0.87 1.91784 0.00153427
  45 0.89 1.90037 0.00152029
  46 0.91 1.91098 0.00152878
  47 0.93 1.90557 0.00152446
  48 0.95 1.88441 0.00150753
  49 0.97 1.8839 0.00150712
  50 0.99 1.88408 0.00150727
198000000 50 50.00000000000001
  1 0.01 1.92684 0.00154147
  2 0.03 1.92773 0.00154219
  3 0.05 1.92222 0.00153778
  4 0.07 1.91853 0.00153482
  5 0.09 1.88818 0.00151055
  6 0.11 1.89041 0.00151233
  7 0.13 1.88982 0.00151185
  8 0.15 1.87857 0.00150286
  9 0.17 1.83994 0.00147195
  10 0.19 1.74237 0.00139389
  11 0.21 1.57924 0.0012634
  12 0.23 1.28406 0.00102725
  13 0.25 0.880367 0.000704294
  14 0.27 0.52251 0.000418008
  15 0.29 0.331878 0.000265502
