# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
66500000 50 49.99999999999999
  1 0.01 1.72433 0.00137947
  2 0.03 1.66456 0.00133164
  3 0.05 1.66567 0.00133253
  4 0.07 1.65444 0.00132356
  5 0.09 1.64978 0.00131982
  6 0.11 1.67467 0.00133973
  7 0.13 1.69244 0.00135396
  8 0.15 1.73289 0.00138631
  9 0.17 1.68978 0.00135182
  10 0.19 1.71533 0.00137227
  11 0.21 1.71044 0.00136836
  12 0.23 1.50333 0.00120267
  13 0.25 1.13744 0.000909956
  14 0.27 0.758556 0.000606844
  15 0.29 0.469667 0.000375733
  16 0.31 0.292222 0.000233778
  17 0.33 0.198556 0.000158844
  18 0.35 0.202889 0.000162311
  19 0.37 0.221556 0.000177244
  20 0.39 0.231667 0.000185333
  21 0.41 0.208667 0.000166933
  22 0.43 0.190778 0.000152622
  23 0.45 0.170333 0.000136267
  24 0.47 0.148222 0.000118578
  25 0.49 0.136778 0.000109422
  26 0.51 0.136556 0.000109244
  27 0.53 0.167111 0.000133689
  28 0.55 0.211444 0.000169156
  29 0.57 0.203889 0.000163111
  30 0.59 0.182667 0.000146133
  31 0.61 0.208111 0.000166489
  32 0.63 0.249222 0.000199378
  33 0.65 0.288556 0.000230844
  34 0.67 0.344667 0.000275733
  35 0.69 0.406556 0.000325244
  36 0.71 0.519 0.0004152
  37 0.73 0.815778 0.000652622
  38 0.75 1.12844 0.000902756
  39 0.77 1.52811 0.00122249
  40 0.79 1.73644 0.00138916
  41 0.81 1.84044 0.00147236
  42 0.83 1.81711 0.00145369
  43 0.85 1.79989 0.00143991
  44 0.87 1.77178 0.00141742
  45 0.89 1.74211 0.00139369
  46 0.91 1.73011 0.00138409
  47 0.93 1.67933 0.00134347
  48 0.95 1.67789 0.00134231
  49 0.97 1.67911 0.00134329
  50 0.99 1.69067 0.00135253
76000000 50 49.99999999999999
  1 0.01 1.73456 0.00138764
  2 0.03 1.76022 0.00140818
  3 0.05 1.79022 0.00143218
  4 0.07 1.77856 0.00142284
  5 0.09 1.73567 0.00138853
  6 0.11 1.73967 0.00139173
  7 0.13 1.72 0.001376
  8 0.15 1.67789 0.00134231
  9 0.17 1.64911 0.00131929
  10 0.19 1.63678 0.00130942
  11 0.21 1.55889 0.00124711
  12 0.23 1.37011 0.00109609
  13 0.25 0.954222 0.000763378
  14 0.27 0.640889 0.000512711
  15 0.29 0.429778 0.000343822
  16 0.31 0.357778 0.000286222
  17 0.33 0.303111 0.000242489
  18 0.35 0.253778 0.000203022
  19 0.37 0.192444 0.000153956
  20 0.39 0.223111 0.000178489
  21 0.41 0.255111 0.000204089
  22 0.43 0.214111 0.000171289
  23 0.45 0.124889 9.99111e-05
  24 0.47 0.0712222 5.69778e-05
  25 0.49 0.0524444 4.19556e-05
  26 0.51 0.0744444 5.95556e-05
  27 0.53 0.118556 9.48444e-05
  28 0.55 0.144778 0.000115822
  29 0.57 0.139889 0.000111911
  30 0.59 0.122 9.76e-05
  31 0.61 0.125889 0.000100711
  32 0.63 0.181111 0.000144889
  33 0.65 0.241444 0.000193156
  34 0.67 0.255778 0.000204622
  35 0.69 0.317444 0.000253956
  36 0.71 0.583444 0.000466756
  37 0.73 0.973 0.0007784
  38 0.75 1.38922 0.00111138
  39 0.77 1.64378 0.00131502
  40 0.79 1.71289 0.00137031
  41 0.81 1.78967 0.00143173
  42 0.83 1.86756 0.00149404
  43 0.85 1.82389 0.00145911
  44 0.87 1.82267 0.00145813
  45 0.89 1.81333 0.00145067
  46 0.91 1.789 0.0014312
  47 0.93 1.72322 0.00137858
  48 0.95 1.68778 0.00135022
  49 0.97 1.70978 0.00136782
  50 0.99 1.72489 0.00137991
85500000 50 49.999999999999986
  1 0.01 1.70411 0.00136329
  2 0.03 1.70722 0.00136578
  3 0.05 1.69811 0.00135849
  4 0.07 1.68867 0.00135093
  5 0.09 1.70378 0.00136302
  6 0.11 1.69433 0.00135547
  7 0.13 1.63911 0.00131129
  8 0.15 1.62867 0.00130293
  9 0.17 1.61567 0.00129253
  10 0.19 1.62911 0.00130329
  11 0.21 1.59111 0.00127289
  12 0.23 1.49889 0.00119911
  13 0.25 1.146 0.0009168
  14 0.27 0.708556 0.000566844
  15 0.29 0.406111 0.000324889
  16 0.31 0.309111 0.000247289
  17 0.33 0.238111 0.000190489
  18 0.35 0.204 0.0001632
  19 0.37 0.183111 0.000146489
  20 0.39 0.217 0.0001736
  21 0.41 0.212889 0.000170311
  22 0.43 0.200667 0.000160533
  23 0.45 0.188222 0.000150578
  24 0.47 0.123333 9.86667e-05
  25 0.49 0.116667 9.33333e-05
  26 0.51 0.119889 9.59111e-05
  27 0.53 0.131556 0.000105244
  28 0.55 0.195 0.000156
  29 0.57 0.222222 0.000177778
  30 0.59 0.227444 0.000181956
  31 0.61 0.236444 0.000189156
  32 0.63 0.250333 0.000200267
  33 0.65 0.280889 0.000224711
  34 0.67 0.335889 0.000268711
  35 0.69 0.422556 0.000338044
  36 0.71 0.634556 0.000507644
  37 0.73 0.910667 0.000728533
  38 0.75 1.24233 0.000993867
  39 0.77 1.50467 0.00120373
  40 0.79 1.68867 0.00135093
  41 0.81 1.773 0.0014184
  42 0.83 1.84433 0.00147547
  43 0.85 1.81844 0.00145476
  44 0.87 1.77356 0.00141884
  45 0.89 1.73133 0.00138507
  46 0.91 1.73733 0.00138987
  47 0.93 1.73433 0.00138747
  48 0.95 1.729 0.0013832
  49 0.97 1.71067 0.00136853
  50 0.99 1.69233 0.00135387
95000000 50 50.00000000000001
  1 0.01 1.79267 0.00143413
  2 0.03 1.77889 0.00142311
  3 0.05 1.77378 0.00141902
  4 0.07 1.79856 0.00143884
  5 0.09 1.828 0.0014624
  6 0.11 1.84678 0.00147742
  7 0.13 1.86256 0.00149004
  8 0.15 1.91489 0.00153191
  9 0.17 1.88511 0.00150809
  10 0.19 1.83156 0.00146524
  11 0.21 1.68622 0.00134898
  12 0.23 1.49167 0.00119333
  13 0.25 1.13467 0.000907733
  14 0.27 0.675222 0.000540178
  15 0.29 0.362444 0.000289956
  16 0.31 0.325222 0.000260178
  17 0.33 0.267889 0.000214311
  18 0.35 0.171111 0.000136889
