# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 0.0024898 1.99184e-06
  7 0.13 0.0572245 4.57796e-05
  8 0.15 0.636571 0.000509257
  9 0.17 4.66461 0.00373169
  10 0.19 22.5241 0.0180193
  11 0.21 80.3807 0.0643046
  12 0.23 217.835 0.174268
  13 0.25 445.174 0.356139
  14 0.27 704.298 0.563439
  15 0.29 896.813 0.71745
  16 0.31 993.209 0.794567
  17 0.33 1018.92 0.815138
  18 0.35 1014.19 0.811355
  19 0.37 988.233 0.790587
  20 0.39 1005.05 0.804042
  21 0.41 1054.79 0.843829
  22 0.43 1080.06 0.864044
  23 0.45 1088.92 0.871137
  24 0.47 1095.05 0.876043
  25 0.49 1084.39 0.867515
  26 0.51 1057.45 0.84596
  27 0.53 1061.66 0.849325
  28 0.55 1116.26 0.893007
  29 0.57 1102.99 0.88239
  30 0.59 1037.25 0.8298
  31 0.61 1004.65 0.803723
  32 0.63 998.265 0.798612
  33 0.65 1018.73 0.814981
  34 0.67 1055.97 0.844772
  35 0.69 1005.79 0.804636
  36 0.71 844.881 0.675905
  37 0.73 634.094 0.507275
  38 0.75 394.222 0.315377
  39 0.77 185.596 0.148477
  40 0.79 63.2256 0.0505805
  41 0.81 17.2366 0.0137893
  42 0.83 4.63498 0.00370798
  43 0.85 1.28424 0.0010274
  44 0.87 0.423694 0.000338955
  45 0.89 0.149449 0.000119559
  46 0.91 0.0314082 2.51265e-05
  47 0.93 0.00340816 2.72653e-06
  48 0.95 8.16327e-05 6.53061e-08
  49 0.97 0 0
  50 0.99 0 0
99000000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0.00112245 8.97959e-07
  5 0.09 0.00969388 7.7551e-06
  6 0.11 0.0850816 6.80653e-05
  7 0.13 0.42349 0.000338792
  8 0.15 1.94592 0.00155673
  9 0.17 8.95002 0.00716002
  10 0.19 37.8152 0.0302522
  11 0.21 129.535 0.103628
  12 0.23 308.104 0.246483
  13 0.25 516.145 0.412916
  14 0.27 685.279 0.548223
  15 0.29 794.46 0.635568
  16 0.31 883.698 0.706958
  17 0.33 987.077 0.789662
  18 0.35 1051.63 0.841301
  19 0.37 1065.56 0.852447
  20 0.39 1073.53 0.858827
  21 0.41 1068.28 0.854622
  22 0.43 1068.48 0.854784
  23 0.45 1032.58 0.826066
  24 0.47 1012.63 0.810104
  25 0.49 995.743 0.796594
  26 0.51 990.541 0.792433
  27 0.53 1022.14 0.817712
  28 0.55 1082.28 0.865826
  29 0.57 1147.8 0.918239
  30 0.59 1147.78 0.918228
  31 0.61 1092.64 0.874108
  32 0.63 1039.11 0.831288
  33 0.65 1015.36 0.812291
  34 0.67 979.948 0.783958
  35 0.69 922.675 0.73814
  36 0.71 832.934 0.666347
  37 0.73 639.716 0.511773
  38 0.75 415.285 0.332228
  39 0.77 222.741 0.178193
  40 0.79 90.7423 0.0725938
  41 0.81 28.2808 0.0226247
  42 0.83 6.62063 0.00529651
  43 0.85 1.19088 0.000952702
  44 0.87 0.206184 0.000164947
  45 0.89 0.038898 3.11184e-05
  46 0.91 0.00489796 3.91837e-06
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
148500000 50 25400.000000000004
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0.00344898 2.75918e-06
  6 0.11 0.0174286 1.39429e-05
  7 0.13 0.225102 0.000180082
  8 0.15 1.82659 0.00146127
  9 0.17 9.30708 0.00744567
  10 0.19 38.3754 0.0307003
  11 0.21 124.308 0.0994466
  12 0.23 312.618 0.250095
  13 0.25 576.61 0.461288
  14 0.27 798.286 0.638629
  15 0.29 896.56 0.717248
  16 0.31 924.6 0.73968
  17 0.33 937.072 0.749658
  18 0.35 953.339 0.762671
  19 0.37 972.22 0.777776
  20 0.39 1016.39 0.813112
  21 0.41 1040.06 0.832051
  22 0.43 1069.29 0.855431
  23 0.45 1075.59 0.86047
  24 0.47 1013.09 0.810473
  25 0.49 964.464 0.771571
  26 0.51 979.752 0.783801
  27 0.53 1042.31 0.833852
  28 0.55 1054.61 0.843685
  29 0.57 1015.88 0.812708
  30 0.59 1016.57 0.813255
  31 0.61 1065.97 0.852774
  32 0.63 1077.22 0.861779
  33 0.65 1036.8 0.82944
  34 0.67 986.16 0.788928
  35 0.69 933.467 0.746774
  36 0.71 851.846 0.681477
  37 0.73 702.802 0.562242
  38 0.75 489.372 0.391498
  39 0.77 266.82 0.213456
  40 0.79 109.844 0.0878752
  41 0.81 35.3547 0.0282838
  42 0.83 8.626 0.0069008
  43 0.85 1.7062 0.00136496
  44 0.87 0.386939 0.000309551
  45 0.89 0.135918 0.000108735
  46 0.91 0.0682449 5.45959e-05
  47 0.93 0.0320408 2.56327e-05
  48 0.95 0.00565306 4.52245e-06
  49 0.97 2.04082e-05 1.63265e-08
  50 0.99 0 0
