# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 25400.000000000004
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0.000755102 6.04082e-07
  4 0.07 0.0156122 1.24898e-05
  5 0.09 0.0777959 6.22367e-05
  6 0.11 0.195245 0.000156196
  7 0.13 0.779939 0.000623951
  8 0.15 3.65024 0.0029202
  9 0.17 19.0703 0.0152563
  10 0.19 71.0906 0.0568725
  11 0.21 172.002 0.137601
  12 0.23 323.485 0.258788
  13 0.25 529.722 0.423778
  14 0.27 727.032 0.581626
  15 0.29 848.281 0.678625
  16 0.31 923.002 0.738402
  17 0.33 970.427 0.776341
  18 0.35 1006.57 0.805259
  19 0.37 1005.26 0.804206
  20 0.39 1016.47 0.813173
  21 0.41 1058.04 0.846434
  22 0.43 1091.75 0.873404
  23 0.45 1104.65 0.883716
  24 0.47 1101.5 0.881199
  25 0.49 1037.82 0.830258
  26 0.51 959.205 0.767364
  27 0.53 964.371 0.771497
  28 0.55 1043.43 0.834746
  29 0.57 1068.52 0.854818
  30 0.59 1045.88 0.836701
  31 0.61 996.199 0.796959
  32 0.63 947.975 0.75838
  33 0.65 891.474 0.713179
  34 0.67 873.598 0.698878
  35 0.69 895.753 0.716603
  36 0.71 862.98 0.690384
  37 0.73 734.4 0.58752
  38 0.75 541.001 0.432801
  39 0.77 331.31 0.265048
  40 0.79 159.384 0.127508
  41 0.81 56.0733 0.0448587
  42 0.83 14.0381 0.0112305
  43 0.85 2.89557 0.00231646
  44 0.87 0.515653 0.000412522
  45 0.89 0.0921224 7.3698e-05
  46 0.91 0.00891837 7.13469e-06
  47 0.93 8.16327e-05 6.53061e-08
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
99000000 50 25399.999999999996
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0.00555102 4.44082e-06
  6 0.11 0.141735 0.000113388
  7 0.13 1.13529 0.000908229
  8 0.15 4.41333 0.00353066
  9 0.17 14.7589 0.0118071
  10 0.19 43.7138 0.034971
  11 0.21 112.791 0.0902327
  12 0.23 251.75 0.2014
  13 0.25 460.088 0.36807
  14 0.27 680.317 0.544254
  15 0.29 842.269 0.673816
  16 0.31 953.5 0.7628
  17 0.33 1021.96 0.817568
  18 0.35 1035.52 0.828414
  19 0.37 1028.49 0.822794
  20 0.39 1054.9 0.843918
  21 0.41 1077.89 0.862315
  22 0.43 1089.32 0.871456
  23 0.45 1131.5 0.905199
  24 0.47 1157.91 0.926329
  25 0.49 1145.65 0.916523
  26 0.51 1110.28 0.888222
  27 0.53 1092.43 0.873942
  28 0.55 1062.74 0.850191
  29 0.57 1020.59 0.816473
  30 0.59 1000.82 0.80066
  31 0.61 984.214 0.787371
  32 0.63 970.104 0.776083
  33 0.65 957.945 0.766356
  34 0.67 935.958 0.748766
  35 0.69 882.214 0.705771
  36 0.71 786.139 0.628911
  37 0.73 646.884 0.517507
  38 0.75 454.17 0.363336
  39 0.77 249.154 0.199323
  40 0.79 100.475 0.0803801
  41 0.81 29.3714 0.0234972
  42 0.83 6.68251 0.00534601
  43 0.85 1.46582 0.00117265
  44 0.87 0.294531 0.000235624
  45 0.89 0.0404694 3.23755e-05
  46 0.91 0.00263265 2.10612e-06
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
148500000 50 25400.00000000001
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0.00136735 1.09388e-06
  5 0.09 0.0529184 4.23347e-05
  6 0.11 0.25849 0.000206792
  7 0.13 0.879082 0.000703265
  8 0.15 3.08888 0.0024711
  9 0.17 10.5941 0.00847525
  10 0.19 36.6108 0.0292887
  11 0.21 103.498 0.0827983
  12 0.23 231.648 0.185318
  13 0.25 406.43 0.325144
  14 0.27 590.605 0.472484
  15 0.29 778.387 0.622709
  16 0.31 952.065 0.761652
  17 0.33 1051.53 0.841223
  18 0.35 1082.88 0.866307
  19 0.37 1079.35 0.86348
  20 0.39 1064.53 0.851625
  21 0.41 1061.36 0.849087
  22 0.43 1100.07 0.880056
  23 0.45 1155.11 0.924085
  24 0.47 1161.9 0.92952
  25 0.49 1124.35 0.899481
  26 0.51 1073.59 0.858874
  27 0.53 1074.37 0.8595
  28 0.55 1083.71 0.866972
  29 0.57 1066.4 0.85312
  30 0.59 1052.35 0.841877
  31 0.61 1033.31 0.826646
  32 0.63 1014 0.811198
  33 0.65 999.462 0.79957
  34 0.67 996.698 0.797359
  35 0.69 943.756 0.755004
  36 0.71 838.461 0.670769
  37 0.73 630.33 0.504264
  38 0.75 363.607 0.290885
  39 0.77 155.946 0.124757
  40 0.79 53.8299 0.0430639
  41 0.81 17.5649 0.0140519
  42 0.83 5.78094 0.00462475
  43 0.85 1.36712 0.0010937
  44 0.87 0.224449 0.000179559
  45 0.89 0.0382653 3.06122e-05
  46 0.91 0.00236735 1.89388e-06
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
