# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
66500000 50 50
  1 0.01 1.15933 0.000927467
  2 0.03 1.17756 0.000942044
  3 0.05 1.19611 0.000956889
  4 0.07 1.19867 0.000958933
  5 0.09 1.23744 0.000989956
  6 0.11 1.28844 0.00103076
  7 0.13 1.31178 0.00104942
  8 0.15 1.33444 0.00106756
  9 0.17 1.35889 0.00108711
  10 0.19 1.29544 0.00103636
  11 0.21 1.30522 0.00104418
  12 0.23 1.26078 0.00100862
  13 0.25 1.12356 0.000898844
  14 0.27 0.981667 0.000785333
  15 0.29 0.782111 0.000625689
  16 0.31 0.707778 0.000566222
  17 0.33 0.632667 0.000506133
  18 0.35 0.503222 0.000402578
  19 0.37 0.491333 0.000393067
  20 0.39 0.548667 0.000438933
  21 0.41 0.614333 0.000491467
  22 0.43 0.846556 0.000677244
  23 0.45 1.05922 0.000847378
  24 0.47 0.868222 0.000694578
  25 0.49 0.783889 0.000627111
  26 0.51 0.854889 0.000683911
  27 0.53 0.677 0.0005416
  28 0.55 0.611333 0.000489067
  29 0.57 0.503111 0.000402489
  30 0.59 0.571889 0.000457511
  31 0.61 0.820222 0.000656178
  32 0.63 0.859667 0.000687733
  33 0.65 0.960556 0.000768444
  34 0.67 1.00489 0.000803911
  35 0.69 0.880333 0.000704267
  36 0.71 0.833333 0.000666667
  37 0.73 0.841778 0.000673422
  38 0.75 0.895556 0.000716444
  39 0.77 1.11178 0.000889422
  40 0.79 1.256 0.0010048
  41 0.81 1.28989 0.00103191
  42 0.83 1.28511 0.00102809
  43 0.85 1.30756 0.00104604
  44 0.87 1.19744 0.000957956
  45 0.89 1.16911 0.000935289
  46 0.91 1.19933 0.000959467
  47 0.93 1.22333 0.000978667
  48 0.95 1.22267 0.000978133
  49 0.97 1.18311 0.000946489
  50 0.99 1.17278 0.000938222
76000000 50 49.99999999999998
  1 0.01 1.36044 0.00108836
  2 0.03 1.31656 0.00105324
  3 0.05 1.34178 0.00107342
  4 0.07 1.325 0.00106
  5 0.09 1.33778 0.00107022
  6 0.11 1.31233 0.00104987
  7 0.13 1.36122 0.00108898
  8 0.15 1.35522 0.00108418
  9 0.17 1.37078 0.00109662
  10 0.19 1.396 0.0011168
  11 0.21 1.30422 0.00104338
  12 0.23 1.09844 0.000878756
