# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0.00102041 8.16327e-07
  5 0.09 0.0110204 8.81633e-06
  6 0.11 0.111918 8.95347e-05
  7 0.13 0.637816 0.000510253
  8 0.15 3.18373 0.00254699
  9 0.17 16.6095 0.0132876
  10 0.19 64.0588 0.051247
  11 0.21 181.91 0.145528
  12 0.23 399.661 0.319729
  13 0.25 672.353 0.537882
  14 0.27 893.324 0.714659
  15 0.29 1011.88 0.809501
  16 0.31 1041.75 0.8334
  17 0.33 1052.03 0.841625
  18 0.35 1017.63 0.814108
  19 0.37 997.878 0.798302
  20 0.39 978.056 0.782445
  21 0.41 961.494 0.769195
  22 0.43 957.142 0.765714
  23 0.45 925.072 0.740058
  24 0.47 909.124 0.7273
  25 0.49 921.29 0.737032
  26 0.51 933.935 0.747148
  27 0.53 949.031 0.759225
  28 0.55 929.204 0.743363
  29 0.57 932.723 0.746178
  30 0.59 954.884 0.763907
  31 0.61 966.276 0.773021
  32 0.63 979.003 0.783202
  33 0.65 957.152 0.765722
  34 0.67 922.186 0.737749
  35 0.69 895.764 0.716611
  36 0.71 812.655 0.650124
  37 0.73 673.918 0.539134
  38 0.75 528.196 0.422557
  39 0.77 390.631 0.312504
  40 0.79 267.263 0.21381
  41 0.81 155.924 0.124739
  42 0.83 80.2384 0.0641907
  43 0.85 38.8539 0.0310831
  44 0.87 16.776 0.0134208
  45 0.89 6.56708 0.00525367
  46 0.91 2.42337 0.00193869
  47 0.93 0.836429 0.000669143
  48 0.95 0.279959 0.000223967
  49 0.97 0.0672653 5.38122e-05
  50 0.99 0.00508163 4.06531e-06
99000000 50 25399.999999999996
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0.00334694 2.67755e-06
  6 0.11 0.0526122 4.20898e-05
  7 0.13 0.384959 0.000307967
  8 0.15 2.70769 0.00216616
  9 0.17 15.5924 0.0124739
  10 0.19 62.1863 0.0497491
  11 0.21 172.058 0.137647
  12 0.23 360.828 0.288662
  13 0.25 614.905 0.491924
  14 0.27 828.012 0.66241
  15 0.29 941.355 0.753084
  16 0.31 1007.2 0.805763
  17 0.33 1027.5 0.822002
  18 0.35 1023.58 0.818864
  19 0.37 1001.73 0.801383
  20 0.39 1000.71 0.800569
  21 0.41 1004.88 0.803904
  22 0.43 1008.46 0.806767
  23 0.45 999.046 0.799237
  24 0.47 978.695 0.782956
  25 0.49 965.437 0.77235
  26 0.51 917.447 0.733957
  27 0.53 862.158 0.689727
  28 0.55 865.162 0.692129
  29 0.57 904.295 0.723436
  30 0.59 974.081 0.779264
  31 0.61 1019.98 0.815981
  32 0.63 1023.76 0.819007
  33 0.65 1008.8 0.807036
  34 0.67 1000.05 0.800036
  35 0.69 1006.94 0.80555
  36 0.71 975.597 0.780477
  37 0.73 828.818 0.663055
  38 0.75 564.915 0.451932
  39 0.77 294.091 0.235273
  40 0.79 107.741 0.0861932
  41 0.81 25.8039 0.0206431
  42 0.83 4.30686 0.00344549
  43 0.85 0.641898 0.000513518
  44 0.87 0.0851633 6.81306e-05
  45 0.89 0.0132653 1.06122e-05
  46 0.91 0.00291837 2.33469e-06
  47 0.93 0.000142857 1.14286e-07
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
148500000 50 25399.999999999985
  1 0.01 0.0517551 4.14041e-05
  2 0.03 0.366959 0.000293567
  3 0.05 1.24533 0.000996261
  4 0.07 2.91839 0.00233471
  5 0.09 4.82578 0.00386062
  6 0.11 7.145 0.005716
  7 0.13 9.78453 0.00782762
  8 0.15 16.1678 0.0129342
  9 0.17 39.0097 0.0312078
  10 0.19 96.7987 0.077439
  11 0.21 204.027 0.163222
  12 0.23 364.454 0.291563
  13 0.25 541.008 0.432806
  14 0.27 704.362 0.56349
  15 0.29 832.807 0.666246
  16 0.31 922.063 0.73765
  17 0.33 989.585 0.791668
  18 0.35 1031 0.824803
  19 0.37 1056.54 0.845231
  20 0.39 1080.07 0.864055
  21 0.41 1089.48 0.871588
  22 0.43 1041.6 0.833284
  23 0.45 993.398 0.794718
  24 0.47 978.52 0.782816
  25 0.49 958.62 0.766896
  26 0.51 962.368 0.769894
  27 0.53 962.416 0.769933
  28 0.55 935.062 0.748049
  29 0.57 931.404 0.745123
  30 0.59 945.816 0.756653
  31 0.61 958.036 0.766429
  32 0.63 972.049 0.777639
  33 0.65 999.143 0.799314
  34 0.67 980.648 0.784519
  35 0.69 953.895 0.763116
  36 0.71 910.404 0.728323
  37 0.73 810.504 0.648403
  38 0.75 603.963 0.48317
  39 0.77 330.888 0.264711
  40 0.79 131.49 0.105192
  41 0.81 37.4313 0.0299451
  42 0.83 7.43645 0.00594916
  43 0.85 1.08698 0.000869584
  44 0.87 0.090551 7.24408e-05
  45 0.89 0.00346939 2.77551e-06
  46 0.91 0 0
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0.00595918 4.76735e-06
