# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
148500000 50 25400
  1 0.01 0.000244898 1.95918e-07
  2 0.03 0.00502041 4.01633e-06
  3 0.05 0.0133469 1.06776e-05
  4 0.07 0.0219184 1.75347e-05
  5 0.09 0.0745306 5.96245e-05
  6 0.11 0.317306 0.000253845
  7 0.13 1.25931 0.00100744
  8 0.15 4.50122 0.00360098
  9 0.17 15.8811 0.0127049
  10 0.19 52.4888 0.041991
  11 0.21 147.505 0.118004
  12 0.23 329.221 0.263377
  13 0.25 564.896 0.451917
  14 0.27 780.823 0.624658
  15 0.29 912.155 0.729724
  16 0.31 963.234 0.770587
  17 0.33 990.892 0.792714
  18 0.35 995.991 0.796792
  19 0.37 1008.98 0.807183
  20 0.39 1025.04 0.820035
  21 0.41 1034.34 0.827469
  22 0.43 1036.89 0.829516
  23 0.45 1052.14 0.841714
  24 0.47 1061.46 0.849169
  25 0.49 1053.04 0.842435
  26 0.51 1016.75 0.813403
  27 0.53 930.55 0.74444
  28 0.55 897.933 0.718346
  29 0.57 919.106 0.735284
  30 0.59 972.75 0.7782
  31 0.61 1000.67 0.800532
  32 0.63 974.287 0.77943
  33 0.65 960.319 0.768255
  34 0.67 949.475 0.75958
  35 0.69 953.266 0.762613
  36 0.71 890.327 0.712262
  37 0.73 739.12 0.591296
  38 0.75 542.765 0.434212
  39 0.77 340.692 0.272554
  40 0.79 172.836 0.138269
  41 0.81 71.4788 0.057183
  42 0.83 25.6919 0.0205535
  43 0.85 8.32151 0.00665721
  44 0.87 2.04392 0.00163513
  45 0.89 0.362857 0.000290286
  46 0.91 0.0587347 4.69878e-05
  47 0.93 0.0167143 1.33714e-05
  48 0.95 0.00128571 1.02857e-06
  49 0.97 4.08163e-05 3.26531e-08
  50 0.99 0 0
198000000 50 25399.999999999996
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0.00126531 1.01224e-06
  5 0.09 0.0342653 2.74122e-05
  6 0.11 0.231959 0.000185567
  7 0.13 0.954327 0.000763461
  8 0.15 3.97561 0.00318049
  9 0.17 14.064 0.0112512
  10 0.19 40.5303 0.0324242
  11 0.21 105.925 0.0847401
  12 0.23 238.619 0.190895
  13 0.25 446.072 0.356857
  14 0.27 685.637 0.548509
  15 0.29 882.946 0.706356
  16 0.31 967.535 0.774028
  17 0.33 1024.13 0.819304
  18 0.35 1097.3 0.877844
  19 0.37 1121.09 0.896874
  20 0.39 1097.83 0.878264
  21 0.41 1062.38 0.849903
  22 0.43 1051.65 0.841318
  23 0.45 1068.07 0.854453
  24 0.47 1076.55 0.86124
  25 0.49 1073.93 0.859146
  26 0.51 1033.72 0.826974
  27 0.53 977.84 0.782272
  28 0.55 947.837 0.75827
  29 0.57 971.161 0.776929
  30 0.59 999.839 0.799871
  31 0.61 999.657 0.799726
  32 0.63 994.8 0.79584
  33 0.65 970.128 0.776103
  34 0.67 958.825 0.76706
  35 0.69 958.522 0.766817
  36 0.71 914.719 0.731776
  37 0.73 751.653 0.601322
  38 0.75 492.986 0.394389
  39 0.77 244.111 0.195289
  40 0.79 90.781 0.0726248
  41 0.81 26.5348 0.0212278
  42 0.83 6.12618 0.00490095
  43 0.85 1.08657 0.000869257
  44 0.87 0.190898 0.000152718
  45 0.89 0.0283878 2.27102e-05
  46 0.91 0.000693878 5.55102e-07
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
