# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
148500000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0.000183673 1.46939e-07
  5 0.09 0.00820408 6.56327e-06
  6 0.11 0.0852653 6.82122e-05
  7 0.13 0.685265 0.000548212
  8 0.15 3.90804 0.00312643
  9 0.17 19.1273 0.0153019
  10 0.19 68.8557 0.0550846
  11 0.21 172.26 0.137808
  12 0.23 342.552 0.274041
  13 0.25 561.539 0.449231
  14 0.27 765.363 0.612291
  15 0.29 896.082 0.716865
  16 0.31 972.782 0.778226
  17 0.33 993.378 0.794702
  18 0.35 984.496 0.787597
  19 0.37 983.125 0.7865
  20 0.39 963.699 0.77096
  21 0.41 935.816 0.748652
  22 0.43 977.038 0.78163
  23 0.45 1041.23 0.832984
  24 0.47 1065.31 0.852251
  25 0.49 1052.55 0.842038
  26 0.51 1010.34 0.80827
  27 0.53 958.116 0.766492
  28 0.55 936.601 0.749281
  29 0.57 961.711 0.769369
  30 0.59 1012.44 0.809956
  31 0.61 1043.18 0.834542
  32 0.63 1046.19 0.836954
  33 0.65 1019.43 0.815541
  34 0.67 998.267 0.798614
  35 0.69 952.448 0.761958
  36 0.71 874.737 0.699789
  37 0.73 763.413 0.61073
  38 0.75 548.457 0.438766
  39 0.77 293.46 0.234768
  40 0.79 121.315 0.0970523
  41 0.81 42.044 0.0336352
  42 0.83 12.9255 0.0103404
  43 0.85 3.55769 0.00284616
  44 0.87 0.98202 0.000785616
  45 0.89 0.347653 0.000278122
  46 0.91 0.128184 0.000102547
  47 0.93 0.0191837 1.53469e-05
  48 0.95 0.000979592 7.83673e-07
  49 0.97 0 0
  50 0.99 0 0
198000000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0.000530612 4.2449e-07
  4 0.07 0.0047551 3.80408e-06
  5 0.09 0.0244694 1.95755e-05
  6 0.11 0.0996531 7.97224e-05
  7 0.13 0.460184 0.000368147
  8 0.15 2.353 0.0018824
  9 0.17 8.64155 0.00691324
  10 0.19 31.4969 0.0251976
  11 0.21 105.787 0.0846294
  12 0.23 283.379 0.226703
  13 0.25 560.728 0.448582
  14 0.27 821.148 0.656919
  15 0.29 997.674 0.798139
  16 0.31 1067.13 0.853706
  17 0.33 1073.68 0.858941
  18 0.35 1063.07 0.850457
  19 0.37 1014.8 0.811842
  20 0.39 954.475 0.76358
  21 0.41 934.844 0.747875
  22 0.43 950.646 0.760517
  23 0.45 987.135 0.789708
  24 0.47 1002.57 0.802055
  25 0.49 1007.3 0.805838
  26 0.51 1026.72 0.821376
  27 0.53 994.001 0.795201
  28 0.55 957.638 0.76611
  29 0.57 959.583 0.767667
  30 0.59 998.663 0.79893
  31 0.61 999.749 0.7998
  32 0.63 998.112 0.79849
  33 0.65 993.643 0.794915
  34 0.67 981.705 0.785364
  35 0.69 973.124 0.778499
  36 0.71 899.619 0.719695
  37 0.73 735.037 0.58803
  38 0.75 524.257 0.419406
  39 0.77 304.777 0.243821
  40 0.79 131.732 0.105385
  41 0.81 41.6546 0.0333236
  42 0.83 9.70647 0.00776518
  43 0.85 2.18163 0.00174531
  44 0.87 0.506204 0.000404963
  45 0.89 0.126592 0.000101273
  46 0.91 0.0171429 1.37143e-05
  47 0.93 0.000489796 3.91837e-07
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
