# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
66500000 50 49.999999999999986
  1 0.01 1.905 0.001524
  2 0.03 1.95089 0.00156071
  3 0.05 1.94789 0.00155831
  4 0.07 1.92533 0.00154027
  5 0.09 1.94256 0.00155404
  6 0.11 1.92667 0.00154133
  7 0.13 1.91467 0.00153173
  8 0.15 1.86511 0.00149209
  9 0.17 1.73056 0.00138444
  10 0.19 1.55944 0.00124756
  11 0.21 1.31756 0.00105404
  12 0.23 1.06567 0.000852533
  13 0.25 0.784889 0.000627911
  14 0.27 0.529333 0.000423467
  15 0.29 0.348556 0.000278844
  16 0.31 0.286778 0.000229422
  17 0.33 0.288889 0.000231111
  18 0.35 0.323111 0.000258489
  19 0.37 0.263667 0.000210933
  20 0.39 0.221556 0.000177244
  21 0.41 0.198111 0.000158489
  22 0.43 0.207889 0.000166311
  23 0.45 0.230444 0.000184356
  24 0.47 0.251222 0.000200978
  25 0.49 0.267 0.0002136
  26 0.51 0.301 0.0002408
  27 0.53 0.288444 0.000230756
  28 0.55 0.305778 0.000244622
  29 0.57 0.356889 0.000285511
  30 0.59 0.400333 0.000320267
  31 0.61 0.416 0.0003328
  32 0.63 0.371222 0.000296978
  33 0.65 0.303889 0.000243111
  34 0.67 0.215889 0.000172711
  35 0.69 0.187444 0.000149956
  36 0.71 0.231333 0.000185067
  37 0.73 0.322556 0.000258044
  38 0.75 0.574222 0.000459378
  39 0.77 0.948556 0.000758844
  40 0.79 1.35511 0.00108409
  41 0.81 1.64911 0.00131929
  42 0.83 1.78522 0.00142818
  43 0.85 1.78444 0.00142756
  44 0.87 1.82044 0.00145636
  45 0.89 1.82978 0.00146382
  46 0.91 1.83689 0.00146951
  47 0.93 1.833 0.0014664
  48 0.95 1.87267 0.00149813
  49 0.97 1.85022 0.00148018
  50 0.99 1.90678 0.00152542
76000000 50 50
  1 0.01 1.97967 0.00158373
  2 0.03 2.00644 0.00160516
  3 0.05 1.98122 0.00158498
  4 0.07 1.96156 0.00156924
  5 0.09 1.94611 0.00155689
  6 0.11 1.90111 0.00152089
  7 0.13 1.92456 0.00153964
  8 0.15 1.91944 0.00153556
  9 0.17 1.84811 0.00147849
  10 0.19 1.70067 0.00136053
  11 0.21 1.45656 0.00116524
  12 0.23 1.08011 0.000864089
  13 0.25 0.707111 0.000565689
  14 0.27 0.432111 0.000345689
  15 0.29 0.282556 0.000226044
  16 0.31 0.207556 0.000166044
  17 0.33 0.207889 0.000166311
  18 0.35 0.227 0.0001816
  19 0.37 0.213222 0.000170578
  20 0.39 0.193111 0.000154489
  21 0.41 0.184667 0.000147733
  22 0.43 0.198667 0.000158933
  23 0.45 0.251222 0.000200978
  24 0.47 0.273778 0.000219022
  25 0.49 0.256222 0.000204978
  26 0.51 0.212111 0.000169689
  27 0.53 0.175556 0.000140444
  28 0.55 0.147111 0.000117689
  29 0.57 0.142667 0.000114133
  30 0.59 0.134889 0.000107911
  31 0.61 0.137444 0.000109956
  32 0.63 0.140111 0.000112089
  33 0.65 0.172778 0.000138222
  34 0.67 0.229111 0.000183289
  35 0.69 0.272667 0.000218133
  36 0.71 0.376778 0.000301422
  37 0.73 0.553111 0.000442489
  38 0.75 0.750889 0.000600711
  39 0.77 1.08744 0.000869956
  40 0.79 1.43444 0.00114756
  41 0.81 1.69967 0.00135973
  42 0.83 1.77944 0.00142356
  43 0.85 1.85744 0.00148596
  44 0.87 1.81778 0.00145422
