# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 50.00000000000001
  1 0.01 1.83284 0.00146627
  2 0.03 1.82763 0.00146211
  3 0.05 1.83822 0.00147058
  4 0.07 1.8411 0.00147288
  5 0.09 1.864 0.0014912
  6 0.11 1.84671 0.00147737
  7 0.13 1.87961 0.00150369
  8 0.15 1.86733 0.00149386
  9 0.17 1.8581 0.00148648
  10 0.19 1.78849 0.00143079
  11 0.21 1.63082 0.00130465
  12 0.23 1.3119 0.00104952
  13 0.25 0.907694 0.000726155
  14 0.27 0.552673 0.000442139
  15 0.29 0.328633 0.000262906
  16 0.31 0.221633 0.000177306
  17 0.33 0.178163 0.000142531
  18 0.35 0.163592 0.000130873
  19 0.37 0.16649 0.000133192
  20 0.39 0.181408 0.000145127
  21 0.41 0.188388 0.00015071
  22 0.43 0.192 0.0001536
  23 0.45 0.187653 0.000150122
  24 0.47 0.199612 0.00015969
  25 0.49 0.214082 0.000171265
  26 0.51 0.238265 0.000190612
  27 0.53 0.251857 0.000201486
  28 0.55 0.264653 0.000211722
  29 0.57 0.275857 0.000220686
  30 0.59 0.233837 0.000187069
  31 0.61 0.174102 0.000139282
  32 0.63 0.140796 0.000112637
  33 0.65 0.158184 0.000126547
  34 0.67 0.197714 0.000158171
  35 0.69 0.254959 0.000203967
  36 0.71 0.349592 0.000279673
  37 0.73 0.564612 0.00045169
  38 0.75 0.919653 0.000735722
  39 0.77 1.31306 0.00105045
  40 0.79 1.60763 0.00128611
  41 0.81 1.74304 0.00139443
  42 0.83 1.79143 0.00143314
  43 0.85 1.80931 0.00144744
  44 0.87 1.81084 0.00144867
  45 0.89 1.78986 0.00143189
  46 0.91 1.80359 0.00144287
  47 0.93 1.79724 0.0014378
  48 0.95 1.81567 0.00145254
  49 0.97 1.8111 0.00144888
  50 0.99 1.81437 0.00145149
99000000 50 49.99999999999999
  1 0.01 1.85284 0.00148227
  2 0.03 1.84284 0.00147427
  3 0.05 1.84314 0.00147451
  4 0.07 1.8371 0.00146968
  5 0.09 1.85445 0.00148356
  6 0.11 1.8622 0.00148976
  7 0.13 1.859 0.0014872
  8 0.15 1.83192 0.00146553
  9 0.17 1.79929 0.00143943
  10 0.19 1.72327 0.00137861
  11 0.21 1.52584 0.00122067
  12 0.23 1.23665 0.000989322
  13 0.25 0.928388 0.00074271
  14 0.27 0.650429 0.000520343
  15 0.29 0.426102 0.000340882
  16 0.31 0.283857 0.000227086
  17 0.33 0.205388 0.00016431
  18 0.35 0.181816 0.000145453
  19 0.37 0.163612 0.00013089
  20 0.39 0.145327 0.000116261
  21 0.41 0.130367 0.000104294
  22 0.43 0.158776 0.00012702
  23 0.45 0.176776 0.00014142
  24 0.47 0.164429 0.000131543
  25 0.49 0.152286 0.000121829
  26 0.51 0.161571 0.000129257
  27 0.53 0.174041 0.000139233
  28 0.55 0.185143 0.000148114
  29 0.57 0.170265 0.000136212
  30 0.59 0.157204 0.000125763
  31 0.61 0.156449 0.000125159
  32 0.63 0.162776 0.00013022
  33 0.65 0.15998 0.000127984
  34 0.67 0.141306 0.000113045
  35 0.69 0.157347 0.000125878
  36 0.71 0.260041 0.000208033
  37 0.73 0.541367 0.000433094
  38 0.75 0.99949 0.000799592
  39 0.77 1.4781 0.00118248
  40 0.79 1.73029 0.00138423
  41 0.81 1.84696 0.00147757
  42 0.83 1.87349 0.00149879
  43 0.85 1.88539 0.00150831
  44 0.87 1.86504 0.00149203
  45 0.89 1.86902 0.00149522
  46 0.91 1.84616 0.00147693
  47 0.93 1.83386 0.00146709
  48 0.95 1.83986 0.00147189
  49 0.97 1.83508 0.00146807
  50 0.99 1.83369 0.00146696
148500000 50 49.99999999999999
  1 0.01 1.81365 0.00145092
  2 0.03 1.82039 0.00145631
  3 0.05 1.81647 0.00145318
  4 0.07 1.81196 0.00144957
  5 0.09 1.80959 0.00144767
  6 0.11 1.78908 0.00143127
  7 0.13 1.7749 0.00141992
  8 0.15 1.77322 0.00141858
  9 0.17 1.77184 0.00141747
  10 0.19 1.70486 0.00136389
  11 0.21 1.56802 0.00125442
  12 0.23 1.26643 0.00101314
  13 0.25 0.839612 0.00067169
  14 0.27 0.470837 0.000376669
  15 0.29 0.281837 0.000225469
  16 0.31 0.205653 0.000164522
  17 0.33 0.184143 0.000147314
  18 0.35 0.194776 0.00015582
  19 0.37 0.208143 0.000166514
  20 0.39 0.20502 0.000164016
  21 0.41 0.199388 0.00015951
  22 0.43 0.201531 0.000161224
  23 0.45 0.216592 0.000173273
  24 0.47 0.231122 0.000184898
  25 0.49 0.227102 0.000181682
  26 0.51 0.213245 0.000170596
  27 0.53 0.217714 0.000174171
  28 0.55 0.212857 0.000170286
  29 0.57 0.204429 0.000163543
  30 0.59 0.208612 0.00016689
  31 0.61 0.20698 0.000165584
  32 0.63 0.208735 0.000166988
  33 0.65 0.190163 0.000152131
  34 0.67 0.198388 0.00015871
  35 0.69 0.246143 0.000196914
  36 0.71 0.378286 0.000302629
  37 0.73 0.630878 0.000504702
  38 0.75 0.994796 0.000795837
  39 0.77 1.38388 0.0011071
  40 0.79 1.649 0.0013192
  41 0.81 1.78776 0.0014302
  42 0.83 1.85396 0.00148317
  43 0.85 1.87406 0.00149925
  44 0.87 1.86502 0.00149202
  45 0.89 1.86255 0.00149004
  46 0.91 1.86071 0.00148857
  47 0.93 1.84886 0.00147909
  48 0.95 1.83886 0.00147109
  49 0.97 1.84065 0.00147252
  50 0.99 1.83731 0.00146984
198000000 50 50
  1 0.01 1.83049 0.00146439
  2 0.03 1.8411 0.00147288
  3 0.05 1.8389 0.00147112
  4 0.07 1.83451 0.00146761
  5 0.09 1.81173 0.00144939
  6 0.11 1.81833 0.00145466
  7 0.13 1.80582 0.00144465
  8 0.15 1.78739 0.00142991
  9 0.17 1.77116 0.00141693
  10 0.19 1.72302 0.00137842
  11 0.21 1.60584 0.00128467
  12 0.23 1.35188 0.0010815
  13 0.25 0.984837 0.000787869
  14 0.27 0.594531 0.000475624
  15 0.29 0.334245 0.000267396
  16 0.31 0.211388 0.00016911
  17 0.33 0.157163 0.000125731
  18 0.35 0.137939 0.000110351
  19 0.37 0.120796 9.66367e-05
  20 0.39 0.111633 8.93061e-05
  21 0.41 0.131204 0.000104963
  22 0.43 0.146286 0.000117029
  23 0.45 0.133673 0.000106939
  24 0.47 0.127449 0.000101959
  25 0.49 0.148143 0.000118514
