# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0.000857143 6.85714e-07
  4 0.07 0.00812245 6.49796e-06
  5 0.09 0.058551 4.68408e-05
  6 0.11 0.403163 0.000322531
  7 0.13 2.29908 0.00183927
  8 0.15 10.4442 0.00835538
  9 0.17 34.9371 0.0279497
  10 0.19 97.1712 0.0777369
  11 0.21 227.923 0.182338
  12 0.23 414.56 0.331648
  13 0.25 601.794 0.481435
  14 0.27 763.075 0.61046
  15 0.29 877.328 0.701862
  16 0.31 925.651 0.740521
  17 0.33 946.669 0.757335
  18 0.35 922.596 0.738076
  19 0.37 892.867 0.714294
  20 0.39 897.647 0.718117
  21 0.41 927.302 0.741841
  22 0.43 961.114 0.768891
  23 0.45 969.744 0.775796
  24 0.47 985.233 0.788186
  25 0.49 1000.14 0.800111
  26 0.51 977.762 0.78221
  27 0.53 1000.83 0.800668
  28 0.55 1026.02 0.820819
  29 0.57 1020.92 0.816733
  30 0.59 988.168 0.790534
  31 0.61 985.51 0.788408
  32 0.63 1013.71 0.81097
  33 0.65 974.813 0.77985
  34 0.67 903.339 0.722671
  35 0.69 846.36 0.677088
  36 0.71 795.345 0.636276
  37 0.73 726.986 0.581589
  38 0.75 604.236 0.483389
  39 0.77 433.746 0.346996
  40 0.79 281.193 0.224955
  41 0.81 176.46 0.141168
  42 0.83 101.879 0.081503
  43 0.85 51.78 0.041424
  44 0.87 22.995 0.018396
  45 0.89 7.23243 0.00578594
  46 0.91 1.46153 0.00116922
  47 0.93 0.239673 0.000191739
  48 0.95 0.0391633 3.13306e-05
  49 0.97 0.00726531 5.81224e-06
  50 0.99 0.000102041 8.16327e-08
99000000 50 25400.000000000004
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0.000102041 8.16327e-08
  5 0.09 0.00985714 7.88571e-06
  6 0.11 0.189592 0.000151673
  7 0.13 0.848327 0.000678661
  8 0.15 2.62814 0.00210251
  9 0.17 8.30051 0.00664041
  10 0.19 32.3688 0.025895
  11 0.21 111.534 0.089227
  12 0.23 295.071 0.236057
  13 0.25 576.246 0.460997
  14 0.27 842.805 0.674244
  15 0.29 1005.38 0.804306
  16 0.31 1049.4 0.839519
  17 0.33 964.285 0.771428
  18 0.35 856.475 0.68518
  19 0.37 828.994 0.663195
  20 0.39 874.367 0.699494
  21 0.41 931.37 0.745096
  22 0.43 939.593 0.751675
  23 0.45 949.627 0.759702
  24 0.47 969.566 0.775653
  25 0.49 977.324 0.781859
  26 0.51 990.616 0.792493
  27 0.53 1042.48 0.833985
  28 0.55 1050.41 0.840328
  29 0.57 1059.95 0.847958
  30 0.59 1076.33 0.861067
  31 0.61 1081.58 0.865263
  32 0.63 1098.22 0.878578
  33 0.65 1065.09 0.852071
  34 0.67 1005.61 0.804484
  35 0.69 941.887 0.75351
  36 0.71 839.98 0.671984
  37 0.73 655.58 0.524464
  38 0.75 474.433 0.379547
  39 0.77 333.065 0.266452
  40 0.79 217.779 0.174223
  41 0.81 130.008 0.104007
  42 0.83 71.692 0.0573536
  43 0.85 33.024 0.0264192
  44 0.87 11.7247 0.00937977
  45 0.89 3.1082 0.00248656
  46 0.91 0.751796 0.000601437
  47 0.93 0.219327 0.000175461
  48 0.95 0.0629388 5.0351e-05
  49 0.97 0.0164286 1.31429e-05
  50 0.99 0.000469388 3.7551e-07
148500000 50 25400.000000000004
  1 0.01 0.000653061 5.22449e-07
  2 0.03 0 0
  3 0.05 0.00108163 8.65306e-07
  4 0.07 0.0215918 1.72735e-05
  5 0.09 0.145286 0.000116229
  6 0.11 0.444082 0.000355265
  7 0.13 0.981245 0.000784996
  8 0.15 2.61463 0.00209171
  9 0.17 9.20924 0.0073674
  10 0.19 37.2195 0.0297756
  11 0.21 122.114 0.0976909
  12 0.23 289.478 0.231582
  13 0.25 502.259 0.401807
  14 0.27 692.019 0.553615
  15 0.29 830.17 0.664136
  16 0.31 906.832 0.725465
  17 0.33 934.063 0.747251
  18 0.35 989.885 0.791908
  19 0.37 1039.67 0.831733
  20 0.39 1056.9 0.845517
  21 0.41 1034.93 0.827943
  22 0.43 992.521 0.794017
  23 0.45 970.351 0.776281
  24 0.47 979.266 0.783413
  25 0.49 1009.05 0.807237
  26 0.51 1062.03 0.849626
  27 0.53 1092.63 0.874103
  28 0.55 1081.23 0.864981
  29 0.57 1067.58 0.854067
  30 0.59 1056.44 0.84515
  31 0.61 1020.77 0.816612
  32 0.63 975.219 0.780175
  33 0.65 963.509 0.770807
  34 0.67 951.629 0.761304
  35 0.69 909.694 0.727755
  36 0.71 834.173 0.667339
  37 0.73 702.738 0.562191
  38 0.75 538.078 0.430462
  39 0.77 366.699 0.29336
  40 0.79 221.62 0.177296
  41 0.81 105.686 0.0845484
  42 0.83 36.541 0.0292328
  43 0.85 9.95053 0.00796042
  44 0.87 2.44955 0.00195964
  45 0.89 0.740143 0.000592114
  46 0.91 0.307755 0.000246204
  47 0.93 0.108571 8.68571e-05
  48 0.95 0.0273061 2.18449e-05
  49 0.97 0.0172449 1.37959e-05
  50 0.99 0.00563265 4.50612e-06
