# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
148500000 50 25399.999999999993
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0 0
  6 0.11 0.000591837 4.73469e-07
  7 0.13 0.0525306 4.20245e-05
  8 0.15 0.467531 0.000374024
  9 0.17 2.82943 0.00226354
  10 0.19 15.2137 0.012171
  11 0.21 63.5067 0.0508054
  12 0.23 189.875 0.1519
  13 0.25 418.903 0.335123
  14 0.27 708.147 0.566518
  15 0.29 925.765 0.740612
  16 0.31 1014.66 0.811729
  17 0.33 1037.58 0.830061
  18 0.35 1047.45 0.837959
  19 0.37 1057.73 0.846184
  20 0.39 1047.76 0.838204
  21 0.41 1008.98 0.807185
  22 0.43 1005.61 0.804487
  23 0.45 1024.56 0.819652
  24 0.47 1027.02 0.821614
  25 0.49 1002.72 0.802175
  26 0.51 970.081 0.776065
  27 0.53 946.199 0.756959
  28 0.55 988.192 0.790553
  29 0.57 1046.87 0.837499
  30 0.59 1070.83 0.856661
  31 0.61 1086.69 0.869349
  32 0.63 1107.96 0.886368
  33 0.65 1116.21 0.892964
  34 0.67 1095.48 0.876382
  35 0.69 1023.26 0.818609
  36 0.71 905.051 0.724041
  37 0.73 716.718 0.573374
  38 0.75 451.984 0.361587
  39 0.77 197.758 0.158207
  40 0.79 60.3592 0.0482874
  41 0.81 14.1606 0.0113285
  42 0.83 2.87051 0.00229641
  43 0.85 0.46602 0.000372816
  44 0.87 0.044449 3.55592e-05
  45 0.89 0.000591837 4.73469e-07
  46 0.91 0 0
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
198000000 50 25400.000000000004
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 2.04082e-05 1.63265e-08
  4 0.07 0.000530612 4.2449e-07
  5 0.09 0.00944898 7.55918e-06
  6 0.11 0.0483673 3.86939e-05
  7 0.13 0.199388 0.00015951
  8 0.15 1.16578 0.00093262
  9 0.17 6.28439 0.00502751
  10 0.19 29.3666 0.0234933
  11 0.21 104.927 0.0839414
  12 0.23 260.415 0.208332
  13 0.25 474.445 0.379556
  14 0.27 702.602 0.562082
  15 0.29 894.619 0.715695
  16 0.31 1005.48 0.804383
  17 0.33 1047.58 0.838064
  18 0.35 1033.04 0.826435
  19 0.37 1017.57 0.814056
  20 0.39 1009.05 0.807241
  21 0.41 1043.51 0.834806
  22 0.43 1056.08 0.844868
  23 0.45 1022.88 0.818304
  24 0.47 989.019 0.791215
  25 0.49 988.83 0.791064
  26 0.51 984.868 0.787894
  27 0.53 963.993 0.771195
  28 0.55 937.02 0.749616
  29 0.57 952.292 0.761834
  30 0.59 988.694 0.790955
  31 0.61 1011.64 0.809309
  32 0.63 1017.46 0.813968
  33 0.65 1029.3 0.823441
  34 0.67 1045.75 0.836601
  35 0.69 1043.26 0.834609
  36 0.71 992.036 0.793629
  37 0.73 836.524 0.669219
  38 0.75 552.362 0.44189
  39 0.77 256.267 0.205013
  40 0.79 77.5263 0.0620211
  41 0.81 18.2992 0.0146393
  42 0.83 4.37533 0.00350026
  43 0.85 0.997306 0.000797845
  44 0.87 0.165245 0.000132196
  45 0.89 0.0313265 2.50612e-05
  46 0.91 0.0112653 9.01224e-06
  47 0.93 0.00116327 9.30612e-07
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
