# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
148500000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0.00189796 1.51837e-06
  4 0.07 0.0314694 2.51755e-05
  5 0.09 0.161755 0.000129404
  6 0.11 0.676388 0.00054111
  7 0.13 2.83251 0.00226601
  8 0.15 12.5169 0.0100135
  9 0.17 47.269 0.0378152
  10 0.19 126.901 0.101521
  11 0.21 248.207 0.198566
  12 0.23 390.377 0.312301
  13 0.25 558.402 0.446721
  14 0.27 727.293 0.581835
  15 0.29 832.805 0.666244
  16 0.31 870.827 0.696662
  17 0.33 909.853 0.727883
  18 0.35 952.655 0.762124
  19 0.37 987.784 0.790227
  20 0.39 1010.2 0.808158
  21 0.41 1033.6 0.826876
  22 0.43 1039.99 0.831993
  23 0.45 1012.62 0.8101
  24 0.47 956.629 0.765304
  25 0.49 914.021 0.731217
  26 0.51 934.242 0.747394
  27 0.53 1004.76 0.803808
  28 0.55 1054.04 0.843232
  29 0.57 1060.4 0.848324
  30 0.59 1061.34 0.849069
  31 0.61 1049.24 0.839395
  32 0.63 1052.13 0.841704
  33 0.65 1068.59 0.85487
  34 0.67 1004.23 0.803381
  35 0.69 908.263 0.72661
  36 0.71 817.249 0.653799
  37 0.73 680.476 0.544381
  38 0.75 486.738 0.38939
  39 0.77 304.758 0.243806
  40 0.79 165.422 0.132338
  41 0.81 74.3869 0.0595096
  42 0.83 27.2872 0.0218298
  43 0.85 8.27778 0.00662222
  44 0.87 1.93316 0.00154653
  45 0.89 0.455 0.000364
  46 0.91 0.115082 9.20653e-05
  47 0.93 0.0138571 1.10857e-05
  48 0.95 0.000102041 8.16327e-08
  49 0.97 0 0
  50 0.99 0 0
198000000 50 25400.000000000004
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0.000897959 7.18367e-07
  6 0.11 0.0186531 1.49224e-05
  7 0.13 0.128531 0.000102824
  8 0.15 0.546 0.0004368
  9 0.17 3.84767 0.00307814
  10 0.19 25.8739 0.0206991
  11 0.21 119.019 0.0952152
  12 0.23 338.83 0.271064
  13 0.25 606.545 0.485236
  14 0.27 777.773 0.622219
  15 0.29 852.967 0.682374
  16 0.31 882.749 0.706199
  17 0.33 904.716 0.723773
  18 0.35 947.133 0.757706
  19 0.37 995.176 0.796141
  20 0.39 1023.88 0.819103
  21 0.41 1043.47 0.834774
  22 0.43 1038.58 0.830865
  23 0.45 1049.44 0.839553
  24 0.47 1063.99 0.851189
  25 0.49 1068.36 0.854692
  26 0.51 1057.55 0.846038
  27 0.53 1055.2 0.844163
  28 0.55 1038.12 0.830497
  29 0.57 1034.55 0.827639
  30 0.59 1024.12 0.819296
  31 0.61 1015.47 0.812374
  32 0.63 1011.87 0.809496
  33 0.65 1032.5 0.825996
  34 0.67 1057.92 0.846332
  35 0.69 995.237 0.796189
  36 0.71 851.748 0.681399
  37 0.73 659.923 0.527939
  38 0.75 440.722 0.352577
  39 0.77 228.987 0.18319
  40 0.79 99.3066 0.0794453
  41 0.81 38.4609 0.0307688
  42 0.83 11.858 0.00948637
  43 0.85 2.85735 0.00228588
  44 0.87 0.54151 0.000433208
  45 0.89 0.0252245 2.01796e-05
  46 0.91 8.16327e-05 6.53061e-08
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
