# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 25399.999999999996
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0.000877551 7.02041e-07
  5 0.09 0.0138776 1.1102e-05
  6 0.11 0.118837 9.50694e-05
  7 0.13 0.638755 0.000511004
  8 0.15 3.77061 0.00301649
  9 0.17 19.8868 0.0159094
  10 0.19 74.5566 0.0596452
  11 0.21 209.928 0.167942
  12 0.23 426.476 0.341181
  13 0.25 647.168 0.517734
  14 0.27 824.83 0.659864
  15 0.29 956.381 0.765105
  16 0.31 992.724 0.79418
  17 0.33 984.78 0.787824
  18 0.35 976.184 0.780948
  19 0.37 963.692 0.770953
  20 0.39 979.857 0.783885
  21 0.41 995.2 0.79616
  22 0.43 1003.91 0.803129
  23 0.45 981.524 0.785219
  24 0.47 932.124 0.745699
  25 0.49 935.538 0.74843
  26 0.51 984.521 0.787616
  27 0.53 1016.1 0.812876
  28 0.55 1020.38 0.816307
  29 0.57 993.287 0.79463
  30 0.59 972.221 0.777777
  31 0.61 950.081 0.760065
  32 0.63 937.937 0.75035
  33 0.65 908.952 0.727161
  34 0.67 879.209 0.703368
  35 0.69 870.392 0.696313
  36 0.71 870.435 0.696348
  37 0.73 810.883 0.648706
  38 0.75 647.683 0.518146
  39 0.77 393.386 0.314709
  40 0.79 165.216 0.132173
  41 0.81 52.3361 0.0418689
  42 0.83 13.5989 0.0108792
  43 0.85 3.13569 0.00250856
  44 0.87 0.69749 0.000557992
  45 0.89 0.180735 0.000144588
  46 0.91 0.0455918 3.64735e-05
  47 0.93 0.0136327 1.09061e-05
  48 0.95 0.00465306 3.72245e-06
  49 0.97 0.001 8e-07
  50 0.99 0 0
99000000 50 25400.000000000007
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 4.08163e-05 3.26531e-08
  4 0.07 0.00357143 2.85714e-06
  5 0.09 0.031 2.48e-05
  6 0.11 0.195776 0.00015662
  7 0.13 0.665694 0.000532555
  8 0.15 1.72684 0.00138147
  9 0.17 6.30529 0.00504423
  10 0.19 31.3582 0.0250865
  11 0.21 128.905 0.103124
  12 0.23 362.927 0.290341
  13 0.25 654.427 0.523542
  14 0.27 871.612 0.697289
  15 0.29 1001.5 0.801203
  16 0.31 1036.49 0.829193
  17 0.33 1054.13 0.843301
  18 0.35 1075.62 0.860495
  19 0.37 1010.91 0.808729
  20 0.39 930.155 0.744124
  21 0.41 905.764 0.724611
  22 0.43 913.314 0.730651
  23 0.45 920.023 0.736018
  24 0.47 929.167 0.743334
  25 0.49 962.119 0.769695
  26 0.51 987.519 0.790015
  27 0.53 973.301 0.778641
  28 0.55 957.786 0.766229
  29 0.57 951.446 0.761157
  30 0.59 952.979 0.762383
  31 0.61 979.219 0.783376
  32 0.63 1005.24 0.804195
  33 0.65 1026.02 0.820818
  34 0.67 1057.56 0.846045
  35 0.69 1012.21 0.809765
  36 0.71 910.429 0.728343
  37 0.73 749.814 0.599851
  38 0.75 532.945 0.426356
  39 0.77 303.209 0.242567
  40 0.79 132.043 0.105634
  41 0.81 47.1468 0.0377174
  42 0.83 15.7945 0.0126356
  43 0.85 5.69055 0.00455244
  44 0.87 1.844 0.0014752
  45 0.89 0.410122 0.000328098
  46 0.91 0.0423878 3.39102e-05
  47 0.93 0.000979592 7.83673e-07
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
148500000 50 25400.000000000004
  1 0.01 0.00136735 1.09388e-06
  2 0.03 0 0
  3 0.05 0.000326531 2.61224e-07
  4 0.07 0.00579592 4.63673e-06
  5 0.09 0.0334286 2.67429e-05
  6 0.11 0.181102 0.000144882
  7 0.13 0.662571 0.000530057
  8 0.15 2.16618 0.00173295
  9 0.17 9.15896 0.00732717
  10 0.19 38.0076 0.0304061
  11 0.21 133.538 0.10683
  12 0.23 344.505 0.275604
  13 0.25 612.753 0.490202
  14 0.27 836.516 0.669213
  15 0.29 1000.75 0.800597
  16 0.31 1068.96 0.855169
  17 0.33 1067.12 0.853699
  18 0.35 1013.09 0.810471
  19 0.37 961.239 0.768991
  20 0.39 946.9 0.75752
  21 0.41 929.302 0.743442
  22 0.43 879.405 0.703524
  23 0.45 875.072 0.700058
  24 0.47 939.819 0.751856
  25 0.49 1014.46 0.81157
  26 0.51 1045.44 0.836353
  27 0.53 1050.18 0.840147
  28 0.55 1026.38 0.821107
  29 0.57 992.519 0.794015
  30 0.59 966.746 0.773397
  31 0.61 984.052 0.787241
  32 0.63 1021.69 0.817354
  33 0.65 1021.93 0.817547
  34 0.67 997.772 0.798217
  35 0.69 962.468 0.769975
  36 0.71 886.468 0.709174
  37 0.73 750.598 0.600478
  38 0.75 529.01 0.423208
  39 0.77 295.121 0.236096
  40 0.79 127.515 0.102012
  41 0.81 45.9461 0.0367569
  42 0.83 14.5576 0.011646
  43 0.85 4.49439 0.00359551
  44 0.87 1.71318 0.00137055
  45 0.89 0.813265 0.000650612
  46 0.91 0.467102 0.000373682
  47 0.93 0.289388 0.00023151
  48 0.95 0.109694 8.77551e-05
  49 0.97 0.0397755 3.18204e-05
  50 0.99 0.0144082 1.15265e-05
