# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 50
  1 0.01 1.31049 0.00104839
  2 0.03 1.31022 0.00104818
  3 0.05 1.31784 0.00105427
  4 0.07 1.32394 0.00105915
  5 0.09 1.3261 0.00106088
  6 0.11 1.32373 0.00105899
  7 0.13 1.32751 0.00106201
  8 0.15 1.32876 0.001063
  9 0.17 1.34269 0.00107416
  10 0.19 1.40173 0.00112139
  11 0.21 1.39286 0.00111429
  12 0.23 1.2211 0.000976882
  13 0.25 0.97802 0.000782416
  14 0.27 0.766714 0.000613371
  15 0.29 0.72098 0.000576784
  16 0.31 0.715408 0.000572327
  17 0.33 0.652429 0.000521943
  18 0.35 0.637673 0.000510139
  19 0.37 0.623306 0.000498645
  20 0.39 0.528163 0.000422531
  21 0.41 0.512449 0.000409959
  22 0.43 0.507857 0.000406286
  23 0.45 0.652122 0.000521698
  24 0.47 0.704388 0.00056351
  25 0.49 0.749265 0.000599412
  26 0.51 0.847735 0.000678188
  27 0.53 0.807469 0.000645976
  28 0.55 0.762898 0.000610318
  29 0.57 0.688653 0.000550922
  30 0.59 0.657592 0.000526073
  31 0.61 0.727245 0.000581796
  32 0.63 0.791286 0.000633029
  33 0.65 0.723082 0.000578465
  34 0.67 0.72 0.000576
  35 0.69 0.767816 0.000614253
  36 0.71 0.816327 0.000653061
  37 0.73 0.886286 0.000709029
  38 0.75 0.932755 0.000746204
  39 0.77 1.06076 0.000848604
  40 0.79 1.19312 0.000954498
  41 0.81 1.27314 0.00101851
  42 0.83 1.30657 0.00104526
  43 0.85 1.30208 0.00104167
  44 0.87 1.29629 0.00103703
  45 0.89 1.27669 0.00102136
  46 0.91 1.29253 0.00103402
  47 0.93 1.30624 0.001045
  48 0.95 1.28712 0.0010297
  49 0.97 1.30606 0.00104485
  50 0.99 1.29449 0.00103559
99000000 50 50
  1 0.01 1.35204 0.00108163
  2 0.03 1.35571 0.00108457
  3 0.05 1.34116 0.00107293
  4 0.07 1.34129 0.00107303
  5 0.09 1.32788 0.0010623
  6 0.11 1.32988 0.0010639
  7 0.13 1.33378 0.00106702
  8 0.15 1.34992 0.00107993
  9 0.17 1.37535 0.00110028
  10 0.19 1.35533 0.00108426
  11 0.21 1.27588 0.0010207
  12 0.23 1.0972 0.000877763
  13 0.25 0.875673 0.000700539
  14 0.27 0.73302 0.000586416
  15 0.29 0.647265 0.000517812
  16 0.31 0.648837 0.000519069
  17 0.33 0.658163 0.000526531
  18 0.35 0.620959 0.000496767
  19 0.37 0.665204 0.000532163
  20 0.39 0.740408 0.000592327
  21 0.41 0.804082 0.000643265
  22 0.43 0.765959 0.000612767
  23 0.45 0.663837 0.000531069
  24 0.47 0.608469 0.000486776
  25 0.49 0.611694 0.000489355
  26 0.51 0.700429 0.000560343
  27 0.53 0.769367 0.000615494
  28 0.55 0.708531 0.000566824
  29 0.57 0.701041 0.000560833
  30 0.59 0.784878 0.000627902
  31 0.61 0.842327 0.000673861
  32 0.63 0.725449 0.000580359
  33 0.65 0.610531 0.000488424
  34 0.67 0.594306 0.000475445
  35 0.69 0.535633 0.000428506
  36 0.71 0.581408 0.000465127
  37 0.73 0.72249 0.000577992
  38 0.75 0.938286 0.000750629
  39 0.77 1.16492 0.000931935
  40 0.79 1.29137 0.00103309
  41 0.81 1.33651 0.00106921
  42 0.83 1.3279 0.00106232
  43 0.85 1.32449 0.00105959
  44 0.87 1.33555 0.00106844
  45 0.89 1.34269 0.00107416
  46 0.91 1.35494 0.00108395
  47 0.93 1.35716 0.00108573
  48 0.95 1.35206 0.00108165
  49 0.97 1.35294 0.00108235
  50 0.99 1.36582 0.00109265
148500000 50 49.999999999999986
  1 0.01 1.31067 0.00104854
  2 0.03 1.30859 0.00104687
  3 0.05 1.31233 0.00104986
  4 0.07 1.32386 0.00105909
  5 0.09 1.32739 0.00106191
  6 0.11 1.31861 0.00105489
  7 0.13 1.32912 0.0010633
  8 0.15 1.34522 0.00107618
  9 0.17 1.34337 0.00107469
  10 0.19 1.37135 0.00109708
  11 0.21 1.32559 0.00106047
  12 0.23 1.1672 0.000933763
  13 0.25 1.00851 0.000806808
  14 0.27 0.900265 0.000720212
  15 0.29 0.815204 0.000652163
  16 0.31 0.762429 0.000609943
  17 0.33 0.719837 0.000575869
  18 0.35 0.646224 0.00051698
  19 0.37 0.577796 0.000462237
  20 0.39 0.571286 0.000457029
  21 0.41 0.55198 0.000441584
  22 0.43 0.622878 0.000498302
  23 0.45 0.673755 0.000539004
  24 0.47 0.636755 0.000509404
  25 0.49 0.704245 0.000563396
  26 0.51 0.816469 0.000653176
  27 0.53 0.900224 0.00072018
  28 0.55 0.890143 0.000712114
  29 0.57 0.806367 0.000645094
  30 0.59 0.701286 0.000561029
  31 0.61 0.671755 0.000537404
  32 0.63 0.539653 0.000431722
  33 0.65 0.465694 0.000372555
  34 0.67 0.469755 0.000375804
  35 0.69 0.571184 0.000456947
  36 0.71 0.739408 0.000591527
  37 0.73 0.989918 0.000791935
  38 0.75 1.13045 0.000904359
  39 0.77 1.25016 0.00100013
  40 0.79 1.30739 0.00104591
  41 0.81 1.30469 0.00104376
  42 0.83 1.28753 0.00103002
  43 0.85 1.27696 0.00102157
  44 0.87 1.27112 0.0010169
  45 0.89 1.25731 0.00100584
  46 0.91 1.26424 0.0010114
  47 0.93 1.26173 0.00100939
  48 0.95 1.2818 0.00102544
  49 0.97 1.27602 0.00102082
  50 0.99 1.29427 0.00103541
