# Chunk-averaged data for fix densityRegions3 and group polymer
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
148500000 50 25400
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0.000714286 5.71429e-07
  4 0.07 0.0212245 1.69796e-05
  5 0.09 0.100245 8.01959e-05
  6 0.11 0.340816 0.000272653
  7 0.13 1.2239 0.000979118
  8 0.15 4.0921 0.00327368
  9 0.17 14.9865 0.0119892
  10 0.19 53.0116 0.0424092
  11 0.21 160.174 0.128139
  12 0.23 370.441 0.296353
  13 0.25 618.974 0.495179
  14 0.27 824.594 0.659675
  15 0.29 952.107 0.761686
  16 0.31 986.39 0.789112
  17 0.33 968.36 0.774688
  18 0.35 973.344 0.778675
  19 0.37 987.534 0.790027
  20 0.39 979.231 0.783385
  21 0.41 983.398 0.786719
  22 0.43 980.448 0.784359
  23 0.45 962.441 0.769952
  24 0.47 953.359 0.762687
  25 0.49 958.493 0.766795
  26 0.51 985.427 0.788342
  27 0.53 981.908 0.785526
  28 0.55 960.053 0.768042
  29 0.57 947.184 0.757747
  30 0.59 972.625 0.7781
  31 0.61 1013.98 0.811183
  32 0.63 1021.19 0.816953
  33 0.65 980.208 0.784166
  34 0.67 932.429 0.745943
  35 0.69 902.084 0.721667
  36 0.71 867.64 0.694112
  37 0.73 770.48 0.616384
  38 0.75 603.219 0.482575
  39 0.77 398.945 0.319156
  40 0.79 216.505 0.173204
  41 0.81 87.9619 0.0703696
  42 0.83 21.8705 0.0174964
  43 0.85 2.91929 0.00233543
  44 0.87 0.288633 0.000230906
  45 0.89 0.0192653 1.54122e-05
  46 0.91 0 0
  47 0.93 0 0
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
198000000 50 25400.000000000007
  1 0.01 0 0
  2 0.03 0 0
  3 0.05 0 0
  4 0.07 0 0
  5 0.09 0.00344898 2.75918e-06
  6 0.11 0.0358163 2.86531e-05
  7 0.13 0.225224 0.00018018
  8 0.15 1.50243 0.00120194
  9 0.17 9.29069 0.00743256
  10 0.19 41.441 0.0331528
  11 0.21 131.723 0.105378
  12 0.23 300.014 0.240011
  13 0.25 518.38 0.414704
  14 0.27 726.584 0.581267
  15 0.29 875.177 0.700141
  16 0.31 964.639 0.771711
  17 0.33 1009.32 0.807453
  18 0.35 1026.57 0.821256
  19 0.37 1040.42 0.832338
  20 0.39 1052.57 0.842059
  21 0.41 1050.28 0.840222
  22 0.43 1027.37 0.821899
  23 0.45 1002.79 0.802234
  24 0.47 973.904 0.779123
  25 0.49 965.182 0.772146
  26 0.51 995.631 0.796505
  27 0.53 1023.9 0.819123
  28 0.55 1039.64 0.831715
  29 0.57 1050.62 0.840495
  30 0.59 1041.78 0.833421
  31 0.61 1040.8 0.832637
  32 0.63 1033.68 0.826943
  33 0.65 1010.77 0.808616
  34 0.67 968.466 0.774773
  35 0.69 894.628 0.715703
  36 0.71 823.309 0.658648
  37 0.73 708.241 0.566593
  38 0.75 518.091 0.414473
  39 0.77 308.674 0.24694
  40 0.79 148.387 0.11871
  41 0.81 56.0553 0.0448442
  42 0.83 15.7996 0.0126396
  43 0.85 3.28663 0.00262931
  44 0.87 0.650551 0.000520441
  45 0.89 0.139224 0.00011138
  46 0.91 0.024 1.92e-05
  47 0.93 0.000816327 6.53061e-07
  48 0.95 0 0
  49 0.97 0 0
  50 0.99 0 0
