# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 50
  1 0.01 1.25092 0.00100073
  2 0.03 1.24363 0.000994906
  3 0.05 1.26057 0.00100846
  4 0.07 1.27078 0.00101662
  5 0.09 1.29855 0.00103884
  6 0.11 1.29924 0.0010394
  7 0.13 1.32612 0.0010609
  8 0.15 1.35037 0.00108029
  9 0.17 1.38382 0.00110705
  10 0.19 1.40498 0.00112398
  11 0.21 1.42937 0.00114349
  12 0.23 1.30876 0.001047
  13 0.25 1.07 0.000856
  14 0.27 0.796224 0.00063698
  15 0.29 0.647041 0.000517633
  16 0.31 0.554265 0.000443412
  17 0.33 0.488612 0.00039089
  18 0.35 0.567306 0.000453845
  19 0.37 0.792898 0.000634318
  20 0.39 0.986408 0.000789127
  21 0.41 0.947837 0.000758269
  22 0.43 0.813082 0.000650465
  23 0.45 0.75251 0.000602008
  24 0.47 0.750102 0.000600082
  25 0.49 0.751776 0.00060142
  26 0.51 0.728816 0.000583053
  27 0.53 0.736388 0.00058911
  28 0.55 0.797551 0.000638041
  29 0.57 0.808265 0.000646612
  30 0.59 0.827143 0.000661714
  31 0.61 0.875163 0.000700131
  32 0.63 0.896959 0.000717567
  33 0.65 0.813918 0.000651135
  34 0.67 0.692388 0.00055391
  35 0.69 0.59549 0.000476392
  36 0.71 0.57151 0.000457208
  37 0.73 0.656388 0.00052511
  38 0.75 0.818959 0.000655167
  39 0.77 0.989857 0.000791886
  40 0.79 1.10814 0.000886514
  41 0.81 1.18365 0.000946922
  42 0.83 1.23718 0.000989747
  43 0.85 1.25414 0.00100331
  44 0.87 1.24327 0.000994612
  45 0.89 1.25476 0.0010038
  46 0.91 1.2412 0.000992963
  47 0.93 1.23167 0.000985339
  48 0.95 1.22867 0.000982939
  49 0.97 1.21714 0.000973714
  50 0.99 1.2462 0.000996963
99000000 50 49.99999999999999
  1 0.01 1.33969 0.00107176
  2 0.03 1.35173 0.00108139
  3 0.05 1.35273 0.00108219
  4 0.07 1.36653 0.00109322
  5 0.09 1.36163 0.00108931
  6 0.11 1.36433 0.00109146
  7 0.13 1.3662 0.00109296
  8 0.15 1.36661 0.00109329
  9 0.17 1.40096 0.00112077
  10 0.19 1.45322 0.00116258
  11 0.21 1.4589 0.00116712
  12 0.23 1.33847 0.00107078
  13 0.25 1.06624 0.000852996
  14 0.27 0.850184 0.000680147
  15 0.29 0.716776 0.00057342
  16 0.31 0.597061 0.000477649
  17 0.33 0.563245 0.000450596
  18 0.35 0.573143 0.000458514
  19 0.37 0.554224 0.00044338
  20 0.39 0.506959 0.000405567
  21 0.41 0.596367 0.000477094
  22 0.43 0.787388 0.00062991
  23 0.45 0.801224 0.00064098
  24 0.47 0.743122 0.000594498
  25 0.49 0.744122 0.000595298
  26 0.51 0.750143 0.000600114
  27 0.53 0.711653 0.000569322
  28 0.55 0.707327 0.000565861
  29 0.57 0.766531 0.000613224
  30 0.59 0.736959 0.000589567
  31 0.61 0.716776 0.00057342
  32 0.63 0.74351 0.000594808
  33 0.65 0.705816 0.000564653
  34 0.67 0.594082 0.000475265
  35 0.69 0.533837 0.000427069
  36 0.71 0.550082 0.000440065
  37 0.73 0.619755 0.000495804
  38 0.75 0.772061 0.000617649
  39 0.77 1.00237 0.000801894
  40 0.79 1.20649 0.000965192
  41 0.81 1.31218 0.00104975
  42 0.83 1.35127 0.00108101
  43 0.85 1.3429 0.00107432
  44 0.87 1.32298 0.00105838
  45 0.89 1.32759 0.00106207
  46 0.91 1.3239 0.00105912
  47 0.93 1.31482 0.00105185
  48 0.95 1.32347 0.00105878
  49 0.97 1.31031 0.00104824
  50 0.99 1.33212 0.0010657
148500000 50 50.00000000000001
  1 0.01 1.31782 0.00105425
  2 0.03 1.32196 0.00105757
  3 0.05 1.33449 0.00106759
  4 0.07 1.33322 0.00106658
  5 0.09 1.32457 0.00105966
  6 0.11 1.32184 0.00105747
  7 0.13 1.32808 0.00106247
  8 0.15 1.33649 0.00106919
  9 0.17 1.33853 0.00107082
  10 0.19 1.35557 0.00108446
  11 0.21 1.34437 0.00107549
  12 0.23 1.26735 0.00101388
  13 0.25 1.08665 0.000869322
  14 0.27 0.890265 0.000712212
  15 0.29 0.820245 0.000656196
  16 0.31 0.722429 0.000577943
  17 0.33 0.612327 0.000489861
  18 0.35 0.547837 0.000438269
  19 0.37 0.558531 0.000446824
  20 0.39 0.62851 0.000502808
  21 0.41 0.649612 0.00051969
  22 0.43 0.718 0.0005744
  23 0.45 0.867653 0.000694122
  24 0.47 0.863102 0.000690482
  25 0.49 0.703592 0.000562873
  26 0.51 0.589469 0.000471576
  27 0.53 0.618898 0.000495118
  28 0.55 0.687837 0.000550269
  29 0.57 0.75749 0.000605992
  30 0.59 0.812429 0.000649943
  31 0.61 0.927673 0.000742139
  32 0.63 0.869306 0.000695445
  33 0.65 0.715204 0.000572163
  34 0.67 0.603429 0.000482743
  35 0.69 0.519163 0.000415331
  36 0.71 0.489061 0.000391249
  37 0.73 0.529592 0.000423673
  38 0.75 0.717735 0.000574188
  39 0.77 0.952224 0.00076178
  40 0.79 1.2158 0.000972637
  41 0.81 1.37784 0.00110227
  42 0.83 1.38296 0.00110637
  43 0.85 1.36884 0.00109507
  44 0.87 1.32716 0.00106173
  45 0.89 1.32739 0.00106191
  46 0.91 1.32557 0.00106046
  47 0.93 1.31612 0.0010529
  48 0.95 1.32508 0.00106007
  49 0.97 1.32731 0.00106184
  50 0.99 1.32339 0.00105871
