# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 50.000000000000014
  1 0.01 0.000326531 2.61224e-07
  2 0.03 0.000632653 5.06122e-07
  3 0.05 0.000979592 7.83673e-07
  4 0.07 0.000693878 5.55102e-07
  5 0.09 0.000734694 5.87755e-07
  6 0.11 0.00055102 4.40816e-07
  7 0.13 0.00077551 6.20408e-07
  8 0.15 0.000795918 6.36735e-07
  9 0.17 0.00491837 3.93469e-06
  10 0.19 0.0440408 3.52327e-05
  11 0.21 0.14802 0.000118416
  12 0.23 0.339429 0.000271543
  13 0.25 0.667327 0.000533861
  14 0.27 1.04618 0.000836947
  15 0.29 1.41594 0.00113275
  16 0.31 1.84704 0.00147763
  17 0.33 2.51263 0.00201011
  18 0.35 2.74049 0.00219239
  19 0.37 2.55182 0.00204145
  20 0.39 2.40194 0.00192155
  21 0.41 2.38529 0.00190823
  22 0.43 2.20155 0.00176124
  23 0.45 2.18249 0.00174599
  24 0.47 2.22508 0.00178007
  25 0.49 2.33186 0.00186549
  26 0.51 2.11737 0.00169389
  27 0.53 2.2788 0.00182304
  28 0.55 2.35278 0.00188222
  29 0.57 2.22896 0.00178317
  30 0.59 1.92718 0.00154175
  31 0.61 1.96822 0.00157458
  32 0.63 1.90598 0.00152478
  33 0.65 2.00033 0.00160026
  34 0.67 1.96831 0.00157464
  35 0.69 1.69314 0.00135451
  36 0.71 1.33847 0.00107078
  37 0.73 0.776816 0.000621453
  38 0.75 0.283082 0.000226465
  39 0.77 0.0653878 5.23102e-05
  40 0.79 0.0236327 1.89061e-05
  41 0.81 0.0146531 1.17224e-05
  42 0.83 0.00271429 2.17143e-06
  43 0.85 0.000612245 4.89796e-07
  44 0.87 0.000306122 2.44898e-07
  45 0.89 0.000265306 2.12245e-07
  46 0.91 0.000285714 2.28571e-07
  47 0.93 0.000265306 2.12245e-07
  48 0.95 0.00022449 1.79592e-07
  49 0.97 0.000204082 1.63265e-07
  50 0.99 0.000489796 3.91837e-07
99000000 50 49.99999999999999
  1 0.01 0.000795918 6.36735e-07
  2 0.03 0.00146939 1.17551e-06
  3 0.05 0.00181633 1.45306e-06
  4 0.07 0.00244898 1.95918e-06
  5 0.09 0.00238776 1.9102e-06
  6 0.11 0.00295918 2.36735e-06
  7 0.13 0.00218367 1.74694e-06
  8 0.15 0.00195918 1.56735e-06
  9 0.17 0.00287755 2.30204e-06
  10 0.19 0.021102 1.68816e-05
  11 0.21 0.103898 8.31184e-05
  12 0.23 0.340408 0.000272327
  13 0.25 0.688102 0.000550482
  14 0.27 1.06139 0.00084911
  15 0.29 1.4721 0.00117768
  16 0.31 1.97049 0.00157639
  17 0.33 2.24916 0.00179933
  18 0.35 2.48302 0.00198642
  19 0.37 2.64657 0.00211726
  20 0.39 2.59094 0.00207275
  21 0.41 2.42586 0.00194069
  22 0.43 2.32012 0.0018561
  23 0.45 1.89541 0.00151633
  24 0.47 1.84176 0.0014734
  25 0.49 2.07802 0.00166242
  26 0.51 2.2488 0.00179904
  27 0.53 2.05816 0.00164653
  28 0.55 2.16898 0.00173518
  29 0.57 2.3931 0.00191448
  30 0.59 2.18555 0.00174844
  31 0.61 1.78984 0.00143187
  32 0.63 1.687 0.0013496
  33 0.65 2.41282 0.00193025
  34 0.67 2.68235 0.00214588
  35 0.69 2.09951 0.00167961
  36 0.71 1.19884 0.000959069
  37 0.73 0.608673 0.000486939
  38 0.75 0.208367 0.000166694
  39 0.77 0.0417959 3.34367e-05
  40 0.79 0.0054898 4.39184e-06
  41 0.81 0.000877551 7.02041e-07
  42 0.83 0.000408163 3.26531e-07
  43 0.85 0.000489796 3.91837e-07
  44 0.87 0.000265306 2.12245e-07
  45 0.89 0.00044898 3.59184e-07
  46 0.91 0.000122449 9.79592e-08
  47 0.93 8.16327e-05 6.53061e-08
  48 0.95 0.000163265 1.30612e-07
  49 0.97 0.000183673 1.46939e-07
  50 0.99 0.00044898 3.59184e-07
148500000 50 50.00000000000001
  1 0.01 0.00077551 6.20408e-07
  2 0.03 0.000816327 6.53061e-07
  3 0.05 0.00077551 6.20408e-07
  4 0.07 0.000489796 3.91837e-07
  5 0.09 0.000632653 5.06122e-07
  6 0.11 0.000306122 2.44898e-07
  7 0.13 0.000387755 3.10204e-07
  8 0.15 0.00022449 1.79592e-07
  9 0.17 0.000387755 3.10204e-07
  10 0.19 0.00553061 4.42449e-06
  11 0.21 0.036449 2.91592e-05
  12 0.23 0.139776 0.00011182
  13 0.25 0.45149 0.000361192
  14 0.27 0.976449 0.000781159
  15 0.29 1.92398 0.00153918
  16 0.31 2.72184 0.00217747
  17 0.33 2.8482 0.00227856
  18 0.35 2.75857 0.00220686
  19 0.37 2.72629 0.00218103
  20 0.39 2.66551 0.00213241
