# Chunk-averaged data for fix densityRegions2 and group client_coms
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount density/number
49500000 50 50
  1 0.01 1.8888 0.00151104
  2 0.03 1.88741 0.00150993
  3 0.05 1.88382 0.00150705
  4 0.07 1.8612 0.00148896
  5 0.09 1.86453 0.00149162
  6 0.11 1.87243 0.00149794
  7 0.13 1.88029 0.00150423
  8 0.15 1.8811 0.00150488
  9 0.17 1.84849 0.00147879
  10 0.19 1.78498 0.00142798
  11 0.21 1.61873 0.00129499
  12 0.23 1.34267 0.00107414
  13 0.25 0.983061 0.000786449
  14 0.27 0.657837 0.000526269
  15 0.29 0.391204 0.000312963
  16 0.31 0.230551 0.000184441
  17 0.33 0.144122 0.000115298
  18 0.35 0.103735 8.29878e-05
  19 0.37 0.0803061 6.42449e-05
  20 0.39 0.0780816 6.24653e-05
  21 0.41 0.109204 8.73633e-05
  22 0.43 0.166347 0.000133078
  23 0.45 0.246796 0.000197437
  24 0.47 0.279204 0.000223363
  25 0.49 0.233959 0.000187167
  26 0.51 0.173347 0.000138678
  27 0.53 0.157204 0.000125763
  28 0.55 0.141551 0.000113241
  29 0.57 0.114776 9.18204e-05
  30 0.59 0.0988571 7.90857e-05
  31 0.61 0.105469 8.43755e-05
  32 0.63 0.110776 8.86204e-05
  33 0.65 0.123551 9.88408e-05
  34 0.67 0.142571 0.000114057
  35 0.69 0.19951 0.000159608
  36 0.71 0.301143 0.000240914
  37 0.73 0.532184 0.000425747
  38 0.75 0.936531 0.000749224
  39 0.77 1.35973 0.00108779
  40 0.79 1.63263 0.00130611
  41 0.81 1.76635 0.00141308
  42 0.83 1.81488 0.0014519
  43 0.85 1.83635 0.00146908
  44 0.87 1.84841 0.00147873
  45 0.89 1.87063 0.00149651
  46 0.91 1.87778 0.00150222
  47 0.93 1.8878 0.00151024
  48 0.95 1.88604 0.00150883
  49 0.97 1.87657 0.00150126
  50 0.99 1.88651 0.00150921
99000000 50 49.99999999999999
  1 0.01 1.84845 0.00147876
  2 0.03 1.85747 0.00148598
  3 0.05 1.85022 0.00148018
  4 0.07 1.86737 0.00149389
  5 0.09 1.8661 0.00149288
  6 0.11 1.85588 0.0014847
  7 0.13 1.85616 0.00148493
  8 0.15 1.8648 0.00149184
  9 0.17 1.85139 0.00148111
  10 0.19 1.81678 0.00145342
  11 0.21 1.70663 0.00136531
  12 0.23 1.44198 0.00115358
  13 0.25 1.00512 0.000804098
  14 0.27 0.564286 0.000451429
  15 0.29 0.28751 0.000230008
  16 0.31 0.177755 0.000142204
  17 0.33 0.144327 0.000115461
  18 0.35 0.13402 0.000107216
  19 0.37 0.137653 0.000110122
  20 0.39 0.141918 0.000113535
  21 0.41 0.148408 0.000118727
  22 0.43 0.133653 0.000106922
  23 0.45 0.108612 8.68898e-05
  24 0.47 0.107837 8.62694e-05
  25 0.49 0.142837 0.000114269
  26 0.51 0.156286 0.000125029
  27 0.53 0.142551 0.000114041
  28 0.55 0.130245 0.000104196
  29 0.57 0.130449 0.000104359
  30 0.59 0.114306 9.14449e-05
  31 0.61 0.107367 8.58939e-05
  32 0.63 0.14398 0.000115184
  33 0.65 0.183735 0.000146988
  34 0.67 0.223061 0.000178449
  35 0.69 0.272531 0.000218024
  36 0.71 0.37051 0.000296408
  37 0.73 0.591796 0.000473437
  38 0.75 0.953449 0.000762759
  39 0.77 1.35529 0.00108423
  40 0.79 1.64971 0.00131977
  41 0.81 1.78061 0.00142449
  42 0.83 1.83335 0.00146668
  43 0.85 1.85416 0.00148333
  44 0.87 1.85743 0.00148594
  45 0.89 1.87606 0.00150085
  46 0.91 1.87053 0.00149642
  47 0.93 1.85598 0.00148478
  48 0.95 1.86924 0.0014954
  49 0.97 1.884 0.0015072
  50 0.99 1.8762 0.00150096
148500000 50 50.000000000000014
  1 0.01 1.83471 0.00146777
  2 0.03 1.84408 0.00147527
  3 0.05 1.85449 0.00148359
  4 0.07 1.86235 0.00148988
  5 0.09 1.85569 0.00148456
  6 0.11 1.84504 0.00147603
  7 0.13 1.87006 0.00149605
  8 0.15 1.86192 0.00148953
  9 0.17 1.8528 0.00148224
  10 0.19 1.81276 0.0014502
  11 0.21 1.71698 0.00137358
  12 0.23 1.44184 0.00115347
  13 0.25 1.03457 0.000827657
  14 0.27 0.625204 0.000500163
  15 0.29 0.339163 0.000271331
  16 0.31 0.188816 0.000151053
  17 0.33 0.130327 0.000104261
  18 0.35 0.117306 9.38449e-05
  19 0.37 0.115245 9.21959e-05
  20 0.39 0.124551 9.96408e-05
  21 0.41 0.135224 0.00010818
  22 0.43 0.131224 0.00010498
  23 0.45 0.121735 9.73878e-05
  24 0.47 0.106408 8.51265e-05
  25 0.49 0.0913265 7.30612e-05
  26 0.51 0.0848571 6.78857e-05
  27 0.53 0.0783061 6.26449e-05
  28 0.55 0.095 7.6e-05
  29 0.57 0.10798 8.63837e-05
  30 0.59 0.124245 9.93959e-05
  31 0.61 0.126857 0.000101486
  32 0.63 0.122122 9.7698e-05
  33 0.65 0.144571 0.000115657
  34 0.67 0.223612 0.00017889
  35 0.69 0.353388 0.00028271
  36 0.71 0.545388 0.00043631
  37 0.73 0.796327 0.000637061
  38 0.75 1.0759 0.000860718
  39 0.77 1.35959 0.00108767
  40 0.79 1.60906 0.00128725
  41 0.81 1.73788 0.0013903
  42 0.83 1.78165 0.00142532
  43 0.85 1.82339 0.00145871
  44 0.87 1.83547 0.00146838
  45 0.89 1.83829 0.00147063
  46 0.91 1.8389 0.00147112
  47 0.93 1.85702 0.00148562
  48 0.95 1.84308 0.00147447
  49 0.97 1.85241 0.00148193
  50 0.99 1.8309 0.00146472
198000000 50 50
  1 0.01 1.83118 0.00146495
  2 0.03 1.83088 0.0014647
  3 0.05 1.82967 0.00146374
  4 0.07 1.81382 0.00145105
  5 0.09 1.80739 0.00144591
  6 0.11 1.79437 0.00143549
  7 0.13 1.79153 0.00143322
  8 0.15 1.78267 0.00142614
  9 0.17 1.73359 0.00138687
  10 0.19 1.63029 0.00130423
  11 0.21 1.39224 0.0011138
  12 0.23 0.98651 0.000789208
  13 0.25 0.577061 0.000461649
  14 0.27 0.285449 0.000228359
  15 0.29 0.155102 0.000124082
  16 0.31 0.131306 0.000105045
  17 0.33 0.142204 0.000113763
  18 0.35 0.145469 0.000116376
  19 0.37 0.137755 0.000110204
  20 0.39 0.147347 0.000117878
  21 0.41 0.155388 0.00012431
  22 0.43 0.163347 0.000130678
  23 0.45 0.168429 0.000134743
  24 0.47 0.154755 0.000123804
  25 0.49 0.13751 0.000110008
  26 0.51 0.10798 8.63837e-05
  27 0.53 0.0826531 6.61224e-05
  28 0.55 0.0833673 6.66939e-05
  29 0.57 0.0868776 6.9502e-05
  30 0.59 0.098 7.84e-05
  31 0.61 0.119469 9.55755e-05
  32 0.63 0.119653 9.57224e-05
  33 0.65 0.130939 0.000104751
  34 0.67 0.208796 0.000167037
  35 0.69 0.383429 0.000306743
  36 0.71 0.690347 0.000552278
  37 0.73 1.13216 0.000905731
  38 0.75 1.54971 0.00123977
  39 0.77 1.79124 0.001433
  40 0.79 1.86653 0.00149322
  41 0.81 1.90051 0.00152041
  42 0.83 1.89916 0.00151933
  43 0.85 1.89061 0.00151249
  44 0.87 1.90708 0.00152567
  45 0.89 1.89671 0.00151737
  46 0.91 1.89886 0.00151909
  47 0.93 1.88712 0.0015097
  48 0.95 1.87731 0.00150184
  49 0.97 1.83596 0.00146877
  50 0.99 1.83024 0.0014642
247500000 50 49.99999999999999
  1 0.01 1.89151 0.00151321
  2 0.03 1.90216 0.00152173
  3 0.05 1.88622 0.00150898
  4 0.07 1.88502 0.00150802
  5 0.09 1.86765 0.00149412
  6 0.11 1.86592 0.00149273
  7 0.13 1.85059 0.00148047
  8 0.15 1.83345 0.00146676
  9 0.17 1.76688 0.0014135
  10 0.19 1.63596 0.00130877
  11 0.21 1.36139 0.00108911
  12 0.23 0.964551 0.000771641
  13 0.25 0.55602 0.000444816
  14 0.27 0.278449 0.000222759
  15 0.29 0.15651 0.000125208
  16 0.31 0.122776 9.82204e-05
  17 0.33 0.135469 0.000108376
  18 0.35 0.147408 0.000117927
  19 0.37 0.135714 0.000108571
  20 0.39 0.106 8.48e-05
  21 0.41 0.0916531 7.33224e-05
  22 0.43 0.0877347 7.01878e-05
  23 0.45 0.090102 7.20816e-05
  24 0.47 0.0907143 7.25714e-05
  25 0.49 0.0963265 7.70612e-05
  26 0.51 0.0936122 7.48898e-05
  27 0.53 0.0856531 6.85224e-05
  28 0.55 0.0955714 7.64571e-05
  29 0.57 0.0996939 7.97551e-05
  30 0.59 0.0857143 6.85714e-05
  31 0.61 0.0843878 6.75102e-05
  32 0.63 0.104347 8.34776e-05
  33 0.65 0.158714 0.000126971
  34 0.67 0.286755 0.000229404
  35 0.69 0.528347 0.000422678
  36 0.71 0.869184 0.000695347
  37 0.73 1.20588 0.000964702
  38 0.75 1.45702 0.00116562
  39 0.77 1.62873 0.00130299
  40 0.79 1.75155 0.00140124
  41 0.81 1.81112 0.0014489
  42 0.83 1.83035 0.00146428
  43 0.85 1.86265 0.00149012
  44 0.87 1.86549 0.00149239
  45 0.89 1.87908 0.00150327
  46 0.91 1.87869 0.00150296
  47 0.93 1.88247 0.00150598
  48 0.95 1.86961 0.00149569
  49 0.97 1.88988 0.0015119
  50 0.99 1.88931 0.00151144
