LAMMPS data file for client system
113 8 4 -36.411515 -8.619892 0.348544
114 8 5 -36.278417 -8.026446 2.253828
115 8 5 -37.596522 -7.263013 -0.520155
116 8 5 -36.009638 -7.223023 -1.025228
117 8 5 -37.577563 -9.183851 1.872448
118 8 5 -35.466880 -8.878672 -1.395216
119 8 5 -34.847275 -8.566306 1.593647
120 8 5 -35.980553 -10.134206 1.581883
121 8 5 -36.219695 -10.355618 -0.626372
122 8 5 -37.517403 -10.284978 0.415635
123 8 5 -34.614731 -7.815739 -0.004872
124 8 5 -34.764914 -9.745332 0.199914
125 8 5 -37.345144 -8.975871 -1.383974
126 8 5 -38.397786 -8.757889 0.159643
127 8 5 -37.647630 -7.337954 1.258849
128 8 5 -35.908809 -6.749625 0.847932
129 9 4 -38.145674 1.029613 5.860257
130 9 5 -38.012576 1.623059 7.765540
131 9 5 -39.330681 2.386492 4.991558
132 9 5 -37.743797 2.426483 4.486484
133 9 5 -39.311722 0.465655 7.384161
134 9 5 -37.201039 0.770833 4.116497
135 9 5 -36.581434 1.083199 7.105360
136 9 5 -37.714712 -0.484701 7.093596
137 9 5 -37.953854 -0.706113 4.885341
138 9 5 -39.251563 -0.635473 5.927348
139 9 5 -36.348890 1.833766 5.506841
140 9 5 -36.499073 -0.095827 5.711627
141 9 5 -39.079303 0.673635 4.127739
142 9 5 -40.131946 0.891616 5.671355
143 9 5 -39.381789 2.311551 6.770562
144 9 5 -37.642969 2.899880 6.359645
145 10 4 -37.863991 -9.171604 -5.304192
146 10 5 -37.730893 -8.578157 -3.398908
147 10 5 -39.048998 -7.814724 -6.172890
148 10 5 -37.462114 -7.774734 -6.677964
149 10 5 -39.030039 -9.735562 -3.780288
150 10 5 -36.919356 -9.430384 -7.047951
151 10 5 -36.299751 -9.118018 -4.059089
152 10 5 -37.433029 -10.685917 -4.070852
153 10 5 -37.672171 -10.907330 -6.279107
154 10 5 -38.969880 -10.836689 -5.237100
155 10 5 -36.067207 -8.367450 -5.657607
156 10 5 -36.217391 -10.297044 -5.452822
157 10 5 -38.797620 -9.527582 -7.036709
158 10 5 -39.850263 -9.309600 -5.493093
159 10 5 -39.100106 -7.889666 -4.393887
160 10 5 -37.361286 -7.301337 -4.804803
161 11 4 -36.269990 -4.798976 -5.900361
162 11 5 -36.136892 -4.205530 -3.995077
163 11 5 -37.454997 -3.442097 -6.769060
164 11 5 -35.868113 -3.402106 -7.274133
165 11 5 -37.436038 -5.362934 -4.376457
166 11 5 -35.325355 -5.057756 -7.644121
167 11 5 -34.705750 -4.745390 -4.655258
168 11 5 -35.839028 -6.313290 -4.667022
169 11 5 -36.078170 -6.534702 -6.875277
170 11 5 -37.375878 -6.464062 -5.833270
171 11 5 -34.473206 -3.994822 -6.253777
172 11 5 -34.623389 -5.924416 -6.048991
173 11 5 -37.203618 -5.154954 -7.632879
174 11 5 -38.256261 -4.936972 -6.089262
175 11 5 -37.506105 -3.517038 -4.990056
176 11 5 -35.767284 -2.928709 -5.400973
177 12 4 -36.310806 -6.769720 6.299150
178 12 5 -36.177708 -6.176273 8.204434
179 12 5 -37.495813 -5.412840 5.430452
180 12 5 -35.908929 -5.372850 4.925378
181 12 5 -37.476854 -7.333678 7.823054
182 12 5 -35.366171 -7.028500 4.555391
183 12 5 -34.746566 -6.716134 7.544253
184 12 5 -35.879844 -8.284033 7.532490
185 12 5 -36.118986 -8.505446 5.324235
186 12 5 -37.416694 -8.434805 6.366242
187 12 5 -34.514022 -5.965566 5.945735
188 12 5 -34.664205 -7.895160 6.150520
189 12 5 -37.244434 -7.125698 4.566633
190 12 5 -38.297077 -6.907716 6.110249
191 12 5 -37.546921 -5.487782 7.209455
192 12 5 -35.808100 -4.899453 6.798539
193 13 4 -44.949395 -0.861081 6.594570
194 13 5 -44.816296 -0.267635 8.499854
195 13 5 -46.134401 0.495798 5.725872
196 13 5 -44.547518 0.535788 5.220798
197 13 5 -46.115443 -1.425039 8.118474
198 13 5 -44.004759 -1.119861 4.850811
199 13 5 -43.385155 -0.807495 7.839674
200 13 5 -44.518432 -2.375395 7.827910
201 13 5 -44.757574 -2.596807 5.619655
202 13 5 -46.055283 -2.526167 6.661662
203 13 5 -43.152610 -0.056928 6.241155
204 13 5 -43.302794 -1.986521 6.445940
205 13 5 -45.883023 -1.217059 4.862053
206 13 5 -46.935666 -0.999078 6.405669
207 13 5 -46.185509 0.420857 7.504875
208 13 5 -44.446689 1.009186 7.093959
209 14 4 -42.875509 2.740811 -6.998412
210 14 5 -42.742411 3.334258 -5.093129
211 14 5 -44.060516 4.097691 -7.867111
212 14 5 -42.473632 4.137681 -8.372185
213 14 5 -44.041557 2.176853 -5.474509
214 14 5 -41.930874 2.482031 -8.742172
215 14 5 -41.311269 2.794397 -5.753309
216 14 5 -42.444547 1.226498 -5.765073
217 14 5 -42.683689 1.005085 -7.973328
218 14 5 -43.981398 1.075726 -6.931321
219 14 5 -41.078725 3.544965 -7.351828
220 14 5 -41.228908 1.615371 -7.147043
221 14 5 -43.809138 2.384833 -8.730930
222 14 5 -44.861780 2.602815 -7.187314
223 14 5 -44.111624 4.022749 -6.088108
224 14 5 -42.372804 4.611078 -6.499024
225 15 4 -39.018734 0.373754 -8.213504
226 15 5 -38.885636 0.967200 -6.308221
227 15 5 -40.203741 1.730633 -9.082203
228 15 5 -38.616857 1.770624 -9.587277
229 15 5 -40.184782 -0.190204 -6.689601
230 15 5 -38.074099 0.114974 -9.957264
231 15 5 -37.454494 0.427340 -6.968401
232 15 5 -38.587772 -1.140560 -6.980165
233 15 5 -38.826914 -1.361972 -9.188420
234 15 5 -40.124623 -1.291332 -8.146413
235 15 5 -37.221950 1.177907 -8.566920
236 15 5 -37.372134 -0.751686 -8.362135
237 15 5 -39.952363 0.017776 -9.946022
238 15 5 -41.005006 0.235757 -8.402406
239 15 5 -40.254849 1.655692 -7.303200
240 15 5 -38.516029 2.244021 -7.714116
241 16 4 -44.187144 -5.121286 5.131219
242 16 5 -44.054046 -4.527840 7.036503
243 16 5 -45.372151 -3.764407 4.262520
244 16 5 -43.785267 -3.724416 3.757447
245 16 5 -45.353192 -5.685244 6.655123
246 16 5 -43.242509 -5.380066 3.387459
247 16 5 -42.622904 -5.067700 6.376322
248 16 5 -43.756182 -6.635600 6.364558
249 16 5 -43.995324 -6.857012 4.156303
250 16 5 -45.293033 -6.786372 5.198310
251 16 5 -42.390360 -4.317132 4.777803
252 16 5 -42.540543 -6.246726 4.982589
253 16 5 -45.120773 -5.477264 3.398701
254 16 5 -46.173416 -5.259282 4.942318
255 16 5 -45.423259 -3.839348 6.041524
256 16 5 -43.684439 -3.251019 5.630607
257 17 4 -44.797054 -0.483576 -8.404653
258 17 5 -44.663955 0.109871 -6.499369
259 17 5 -45.982060 0.873304 -9.273352
260 17 5 -44.395176 0.913294 -9.778425
261 17 5 -45.963102 -1.047534 -6.880749
262 17 5 -43.852418 -0.742356 -10.148413
263 17 5 -43.232814 -0.429990 -7.159550
264 17 5 -44.366091 -1.997889 -7.171314
265 17 5 -44.605233 -2.219302 -9.379569
266 17 5 -45.902942 -2.148661 -8.337562
267 17 5 -43.000269 0.320578 -8.758069
268 17 5 -43.150453 -1.609016 -8.553283
269 17 5 -45.730682 -0.839554 -10.137171
270 17 5 -46.783325 -0.621572 -8.593555
271 17 5 -46.033168 0.798362 -7.494348
272 17 5 -44.294348 1.386691 -7.905265
273 18 4 -41.076808 8.591568 -2.986538
274 18 5 -40.943710 9.185014 -1.081254
275 18 5 -42.261815 9.948447 -3.855237
276 18 5 -40.674931 9.988438 -4.360310
277 18 5 -42.242856 8.027610 -1.462634
278 18 5 -40.132173 8.332788 -4.730298
279 18 5 -39.512568 8.645154 -1.741435
280 18 5 -40.645846 7.077254 -1.753199
281 18 5 -40.884988 6.855842 -3.961454
282 18 5 -42.182697 6.926482 -2.919447
283 18 5 -39.280024 9.395721 -3.339954
284 18 5 -39.430208 7.466128 -3.135168
285 18 5 -42.010437 8.235590 -4.719056
286 18 5 -43.063080 8.453571 -3.175440
287 18 5 -42.312923 9.873506 -2.076233
288 18 5 -40.574103 10.461835 -2.487150
289 19 4 -39.201968 -4.367740 -0.196084
290 19 5 -39.068870 -3.774294 1.709200
291 19 5 -40.386975 -3.010861 -1.064782
292 19 5 -38.800091 -2.970871 -1.569856
293 19 5 -40.368016 -4.931699 1.327820
294 19 5 -38.257333 -4.626520 -1.939843
295 19 5 -37.637728 -4.314154 1.049019
296 19 5 -38.771006 -5.882054 1.037256
297 19 5 -39.010148 -6.103466 -1.171000
298 19 5 -40.307856 -6.032826 -0.128993
299 19 5 -37.405184 -3.563587 -0.549499
300 19 5 -37.555367 -5.493180 -0.344714
301 19 5 -40.135596 -4.723719 -1.928602
302 19 5 -41.188239 -4.505737 -0.384985
303 19 5 -40.438083 -3.085802 0.714221
304 19 5 -38.699262 -2.497473 0.303305
305 20 4 -39.888864 -8.288590 3.291192
306 20 5 -39.755766 -7.695144 5.196476
307 20 5 -41.073871 -6.931711 2.422494
308 20 5 -39.486987 -6.891720 1.917420
309 20 5 -41.054912 -8.852548 4.815096
310 20 5 -38.944229 -8.547370 1.547433
311 20 5 -38.324624 -8.235004 4.536295
312 20 5 -39.457902 -9.802904 4.524532
313 20 5 -39.697044 -10.024316 2.316277
314 20 5 -40.994753 -9.953676 3.358284
315 20 5 -38.092080 -7.484437 2.937777
316 20 5 -38.242264 -9.414030 3.142562
317 20 5 -40.822493 -8.644568 1.558675
318 20 5 -41.875136 -8.426587 3.102291
319 20 5 -41.124979 -7.006652 4.201497
320 20 5 -39.386159 -6.418323 3.790581
321 21 4 -35.039912 4.414008 -8.372559
322 21 5 -34.906814 5.007455 -6.467276
323 21 5 -36.224919 5.770888 -9.241258
324 21 5 -34.638035 5.810878 -9.746332
325 21 5 -36.205960 3.850050 -6.848655
326 21 5 -34.095277 4.155229 -10.116319
327 21 5 -33.475672 4.467595 -7.127456
328 21 5 -34.608950 2.899695 -7.139220
329 21 5 -34.848092 2.678283 -9.347475
330 21 5 -36.145801 2.748923 -8.305468
331 21 5 -33.243128 5.218162 -8.725975
332 21 5 -33.393312 3.288569 -8.521189
333 21 5 -35.973541 4.058030 -10.105077
334 21 5 -37.026184 4.276012 -8.561461
335 21 5 -36.276027 5.695946 -7.462254
336 21 5 -34.537207 6.284275 -7.873171
337 22 4 -40.994134 8.504636 -8.614068
338 22 5 -40.861036 9.098083 -6.708785
339 22 5 -42.179141 9.861516 -9.482767
340 22 5 -40.592257 9.901506 -9.987841
341 22 5 -42.160182 7.940678 -7.090164
342 22 5 -40.049499 8.245857 -10.357828
343 22 5 -39.429894 8.558223 -7.368965
344 22 5 -40.563172 6.990323 -7.380729
345 22 5 -40.802314 6.768911 -9.588984
346 22 5 -42.100023 6.839551 -8.546977
347 22 5 -39.197350 9.308790 -8.967484
348 22 5 -39.347534 7.379197 -8.762698
349 22 5 -41.927763 8.148658 -10.346586
350 22 5 -42.980406 8.366640 -8.802970
351 22 5 -42.230249 9.786575 -7.703763
352 22 5 -40.491429 10.374903 -8.114680
353 23 4 -42.517629 1.671026 0.751970
354 23 5 -42.384531 2.264473 2.657254
355 23 5 -43.702636 3.027906 -0.116729
356 23 5 -42.115752 3.067896 -0.621802
357 23 5 -43.683677 1.107068 2.275874
358 23 5 -41.572994 1.412247 -0.991790
359 23 5 -40.953389 1.724613 1.997073
360 23 5 -42.086667 0.156713 1.985309
361 23 5 -42.325809 -0.064699 -0.222946
362 23 5 -43.623517 0.005941 0.819061
363 23 5 -40.720845 2.475180 0.398554
364 23 5 -40.871028 0.545587 0.603340
365 23 5 -43.451257 1.315048 -0.980548
366 23 5 -44.503900 1.533030 0.563069
367 23 5 -43.753744 2.952965 1.662275
368 23 5 -42.014923 3.541293 1.251358
369 24 4 -43.491468 3.191449 6.219068
370 24 5 -43.358369 3.784895 8.124351
371 24 5 -44.676474 4.548329 5.350369
372 24 5 -43.089590 4.588319 4.845295
373 24 5 -44.657516 2.627491 7.742972
374 24 5 -42.546832 2.932669 4.475308
375 24 5 -41.927227 3.245035 7.464171
376 24 5 -43.060505 1.677135 7.452407
377 24 5 -43.299647 1.455723 5.244152
378 24 5 -44.597356 1.526363 6.286159
379 24 5 -41.694683 3.995603 5.865652
380 24 5 -41.844867 2.066009 6.070438
381 24 5 -44.425096 2.835471 4.486550
382 24 5 -45.477739 3.053453 6.030166
383 24 5 -44.727582 4.473387 7.129373
384 24 5 -42.988762 5.061716 6.718456
385 25 4 -38.758090 -9.288675 9.003519
386 25 5 -38.624992 -8.695229 10.908803
387 25 5 -39.943097 -7.931796 8.134820
388 25 5 -38.356213 -7.891805 7.629747
389 25 5 -39.924138 -9.852633 10.527423
390 25 5 -37.813455 -9.547455 7.259759
391 25 5 -37.193850 -9.235089 10.248622
392 25 5 -38.327128 -10.802989 10.236858
393 25 5 -38.566270 -11.024401 8.028603
394 25 5 -39.863978 -10.953761 9.070610
395 25 5 -36.961306 -8.484522 8.650103
396 25 5 -37.111489 -10.414115 8.854889
397 25 5 -39.691719 -9.644653 7.271001
398 25 5 -40.744361 -9.426672 8.814618
399 25 5 -39.994205 -8.006737 9.913824
400 25 5 -38.255384 -7.418408 9.502907
401 26 4 41.513153 5.440619 5.379288
402 26 5 41.646251 6.034065 7.284572
403 26 5 40.328147 6.797498 4.510589
404 26 5 41.915030 6.837488 4.005516
405 26 5 40.347105 4.876661 6.903192
406 26 5 42.457789 5.181839 3.635528
407 26 5 43.077393 5.494205 6.624391
408 26 5 41.944116 3.926305 6.612627
409 26 5 41.704974 3.704893 4.404372
410 26 5 40.407265 3.775533 5.446379
411 26 5 43.309938 6.244772 5.025872
412 26 5 43.159754 4.315179 5.230658
413 26 5 40.579525 5.084640 3.646770
414 26 5 39.526882 5.302622 5.190387
415 26 5 40.277038 6.722557 6.289593
416 26 5 42.015859 7.310886 5.878676
417 27 4 37.531419 -5.146680 -9.048449
418 27 5 37.664517 -4.553234 -7.143165
419 27 5 36.346412 -3.789801 -9.917148
420 27 5 37.933296 -3.749810 -10.422221
421 27 5 36.365371 -5.710638 -7.524545
422 27 5 38.476054 -5.405460 -10.792209
423 27 5 39.095659 -5.093094 -7.803346
424 27 5 37.962381 -6.660994 -7.815110
425 27 5 37.723240 -6.882406 -10.023365
426 27 5 36.425531 -6.811766 -8.981358
427 27 5 39.328204 -4.342527 -9.401865
428 27 5 39.178020 -6.272120 -9.197079
429 27 5 36.597791 -5.502658 -10.780967
430 27 5 35.545148 -5.284677 -9.237351
431 27 5 36.295304 -3.864742 -8.138144
432 27 5 38.034125 -3.276413 -8.549061
433 28 4 36.647601 -5.232713 9.270520
434 28 5 36.780699 -4.639267 11.175804
435 28 5 35.462594 -3.875834 8.401822
436 28 5 37.049478 -3.835843 7.896748
437 28 5 35.481553 -5.796671 10.794424
438 28 5 37.592236 -5.491493 7.526761
439 28 5 38.211841 -5.179127 10.515624
440 28 5 37.078563 -6.747027 10.503860
441 28 5 36.839421 -6.968439 8.295605
442 28 5 35.541712 -6.897799 9.337612
443 28 5 38.444385 -4.428559 8.917105
444 28 5 38.294201 -6.358153 9.121890
445 28 5 35.713972 -5.588691 7.538003
446 28 5 34.661329 -5.370709 9.081619
447 28 5 35.411486 -3.950775 10.180825
448 28 5 37.150306 -3.362446 9.769909
449 29 4 41.317068 5.524314 -1.107590
450 29 5 41.450166 6.117760 0.797694
451 29 5 40.132061 6.881193 -1.976289
452 29 5 41.718945 6.921183 -2.481362
453 29 5 40.151020 4.960355 0.416314
454 29 5 42.261703 5.265534 -2.851350
455 29 5 42.881308 5.577900 0.137513
456 29 5 41.748030 4.010000 0.125749
457 29 5 41.508889 3.788588 -2.082506
458 29 5 40.211180 3.859228 -1.040499
459 29 5 43.113852 6.328467 -1.461006
460 29 5 42.963669 4.398874 -1.256220
461 29 5 40.383440 5.168335 -2.840108
462 29 5 39.330797 5.386317 -1.296491
463 29 5 40.080953 6.806252 -0.197285
464 29 5 41.819774 7.394581 -0.608202
465 30 4 40.708520 -0.449489 -3.269400
466 30 5 40.841618 0.143957 -1.364116
467 30 5 39.523514 0.907390 -4.138099
468 30 5 41.110397 0.947381 -4.643172
469 30 5 39.542472 -1.013447 -1.745496
470 30 5 41.653156 -0.708269 -5.013160
471 30 5 42.272760 -0.395903 -2.024297
472 30 5 41.139483 -1.963803 -2.036061
473 30 5 40.900341 -2.185215 -4.244316
474 30 5 39.602632 -2.114575 -3.202309
475 30 5 42.505305 0.354665 -3.622816
476 30 5 42.355121 -1.574929 -3.418030
477 30 5 39.774892 -0.805467 -5.001918
478 30 5 38.722249 -0.587485 -3.458302
479 30 5 39.472405 0.832449 -2.359095
480 30 5 41.211226 1.420778 -2.770012
481 31 4 36.382905 -5.236617 -0.808260
482 31 5 36.516003 -4.643170 1.097023
483 31 5 35.197898 -3.879737 -1.676959
484 31 5 36.784782 -3.839747 -2.182033
485 31 5 35.216857 -5.800575 0.715643
486 31 5 37.327540 -5.495396 -2.552020
487 31 5 37.947145 -5.183030 0.436843
488 31 5 36.813867 -6.750930 0.425079
489 31 5 36.574725 -6.972342 -1.783176
490 31 5 35.277017 -6.901702 -0.741169
491 31 5 38.179689 -4.432463 -1.161676
492 31 5 38.029506 -6.362056 -0.956891
493 31 5 35.449277 -5.592595 -2.540778
494 31 5 34.396634 -5.374613 -0.997162
495 31 5 35.146790 -3.954678 0.102044
496 31 5 36.885611 -3.366350 -0.308872
497 32 4 44.673481 -3.877816 2.743651
498 32 5 44.806580 -3.284369 4.648935
499 32 5 43.488475 -2.520936 1.874953
500 32 5 45.075359 -2.480946 1.369879
501 32 5 43.507433 -4.441774 4.267555
502 32 5 45.618117 -4.136596 0.999892
503 32 5 46.237721 -3.824230 3.988754
504 32 5 45.104444 -5.392129 3.976991
505 32 5 44.865302 -5.613542 1.768735
506 32 5 43.567593 -5.542901 2.810743
507 32 5 46.470266 -3.073662 2.390236
508 32 5 46.320082 -5.003256 2.595021
509 32 5 43.739853 -4.233794 1.011133
510 32 5 42.687210 -4.015812 2.554750
511 32 5 43.437367 -2.595878 3.653956
512 32 5 45.176187 -2.007549 3.243040
513 33 4 43.588485 -8.619892 0.348544
514 33 5 43.721583 -8.026446 2.253828
515 33 5 42.403478 -7.263013 -0.520155
516 33 5 43.990362 -7.223023 -1.025228
517 33 5 42.422437 -9.183851 1.872448
518 33 5 44.533120 -8.878672 -1.395216
519 33 5 45.152725 -8.566306 1.593647
520 33 5 44.019447 -10.134206 1.581883
521 33 5 43.780305 -10.355618 -0.626372
522 33 5 42.482597 -10.284978 0.415635
523 33 5 45.385269 -7.815739 -0.004872
524 33 5 45.235086 -9.745332 0.199914
525 33 5 42.654856 -8.975871 -1.383974
526 33 5 41.602214 -8.757889 0.159643
527 33 5 42.352370 -7.337954 1.258849
528 33 5 44.091191 -6.749625 0.847932
529 34 4 41.854326 1.029613 5.860257
530 34 5 41.987424 1.623059 7.765540
531 34 5 40.669319 2.386492 4.991558
532 34 5 42.256203 2.426483 4.486484
533 34 5 40.688278 0.465655 7.384161
534 34 5 42.798961 0.770833 4.116497
535 34 5 43.418566 1.083199 7.105360
536 34 5 42.285288 -0.484701 7.093596
537 34 5 42.046146 -0.706113 4.885341
538 34 5 40.748437 -0.635473 5.927348
539 34 5 43.651110 1.833766 5.506841
540 34 5 43.500927 -0.095827 5.711627
541 34 5 40.920697 0.673635 4.127739
542 34 5 39.868054 0.891616 5.671355
543 34 5 40.618211 2.311551 6.770562
544 34 5 42.357031 2.899880 6.359645
545 35 4 42.136009 -9.171604 -5.304192
546 35 5 42.269107 -8.578157 -3.398908
547 35 5 40.951002 -7.814724 -6.172890
548 35 5 42.537886 -7.774734 -6.677964
549 35 5 40.969961 -9.735562 -3.780288
550 35 5 43.080644 -9.430384 -7.047951
551 35 5 43.700249 -9.118018 -4.059089
552 35 5 42.566971 -10.685917 -4.070852
553 35 5 42.327829 -10.907330 -6.279107
554 35 5 41.030120 -10.836689 -5.237100
555 35 5 43.932793 -8.367450 -5.657607
556 35 5 43.782609 -10.297044 -5.452822
557 35 5 41.202380 -9.527582 -7.036709
558 35 5 40.149737 -9.309600 -5.493093
559 35 5 40.899894 -7.889666 -4.393887
560 35 5 42.638714 -7.301337 -4.804803
561 36 4 43.730010 -4.798976 -5.900361
562 36 5 43.863108 -4.205530 -3.995077
563 36 5 42.545003 -3.442097 -6.769060
564 36 5 44.131887 -3.402106 -7.274133
565 36 5 42.563962 -5.362934 -4.376457
566 36 5 44.674645 -5.057756 -7.644121
567 36 5 45.294250 -4.745390 -4.655258
568 36 5 44.160972 -6.313290 -4.667022
569 36 5 43.921830 -6.534702 -6.875277
570 36 5 42.624122 -6.464062 -5.833270
571 36 5 45.526794 -3.994822 -6.253777
572 36 5 45.376611 -5.924416 -6.048991
573 36 5 42.796382 -5.154954 -7.632879
574 36 5 41.743739 -4.936972 -6.089262
575 36 5 42.493895 -3.517038 -4.990056
576 36 5 44.232716 -2.928709 -5.400973
577 37 4 43.689194 -6.769720 6.299150
578 37 5 43.822292 -6.176273 8.204434
579 37 5 42.504187 -5.412840 5.430452
580 37 5 44.091071 -5.372850 4.925378
581 37 5 42.523146 -7.333678 7.823054
582 37 5 44.633829 -7.028500 4.555391
583 37 5 45.253434 -6.716134 7.544253
584 37 5 44.120156 -8.284033 7.532490
585 37 5 43.881014 -8.505446 5.324235
586 37 5 42.583306 -8.434805 6.366242
587 37 5 45.485978 -5.965566 5.945735
588 37 5 45.335795 -7.895160 6.150520
589 37 5 42.755566 -7.125698 4.566633
590 37 5 41.702923 -6.907716 6.110249
591 37 5 42.453079 -5.487782 7.209455
592 37 5 44.191900 -4.899453 6.798539
593 38 4 35.050605 -0.861081 6.594570
594 38 5 35.183704 -0.267635 8.499854
595 38 5 33.865599 0.495798 5.725872
596 38 5 35.452482 0.535788 5.220798
597 38 5 33.884557 -1.425039 8.118474
598 38 5 35.995241 -1.119861 4.850811
599 38 5 36.614845 -0.807495 7.839674
600 38 5 35.481568 -2.375395 7.827910
601 38 5 35.242426 -2.596807 5.619655
602 38 5 33.944717 -2.526167 6.661662
603 38 5 36.847390 -0.056928 6.241155
604 38 5 36.697206 -1.986521 6.445940
605 38 5 34.116977 -1.217059 4.862053
606 38 5 33.064334 -0.999078 6.405669
607 38 5 33.814491 0.420857 7.504875
608 38 5 35.553311 1.009186 7.093959
609 39 4 37.124491 2.740811 -6.998412
